Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LGK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LGK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LGK_M_R
6049,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Forest
6050,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
6051,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
6052,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
6053,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
6054,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
6055,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
6056,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Grassland
6057,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Water
6058,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Grassland
6059,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Water
6060,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Forest
6061,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Forest
6062,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
6063,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
6064,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
6065,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
6066,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
6067,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
6068,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
6069,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Grassland
6070,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Water
6071,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Forest
6072,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Grassland
6073,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
6074,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
6075,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
6076,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Grassland
6077,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Water
6078,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
6079,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
6080,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
6081,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Forest
6082,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
6083,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
6084,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Forest
6085,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
6086,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Forest
6087,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Forest
6088,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,NULL,Forest
6089,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,Forest
6090,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Wetland,Forest
6091,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
6092,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,NULL,Forest
6093,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,NULL,Forest
6094,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Forest,Forest
6095,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,Wetland,Grassland
6096,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
6097,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
6098,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
6099,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
6100,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
6101,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
6102,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
6103,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
6104,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Water
6105,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
6106,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6107,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6108,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
6109,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6110,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
6111,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Water
6112,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
6113,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
6114,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
6115,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6116,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6117,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
6118,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6119,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
6120,Forest,Forest,Bareland,NULL,Non_Wetland,Water,NULL,Forest
6121,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
6122,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
6123,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
6124,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
6125,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
6126,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
6127,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
6128,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
6129,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
6130,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
6131,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
6132,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
6133,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6134,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
6135,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
6136,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Water
6137,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Forest
6138,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6139,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6140,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
6141,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
6142,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,NULL,Forest
6143,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
6144,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
6145,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
6146,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
6147,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
6148,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
6149,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
6150,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
6151,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Water
6152,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
6153,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
6154,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
6155,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
6156,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
6157,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,NULL,Grassland
6158,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
6159,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
6160,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
6161,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
6162,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
6163,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Water
6164,Forest,Forest,Bareland,Water,Non_Wetland,Water,NULL,Grassland
6165,Forest,Forest,Bareland,Water,Non_Wetland,Water,NULL,Water
6166,Forest,Forest,Bareland,Water,Non_Wetland,Water,NULL,Forest
6167,Forest,Forest,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
6168,Forest,Forest,Bareland,Water,Non_Wetland,Water,Grassland,Forest
6169,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
6170,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
6171,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
6172,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
6173,Forest,Forest,Bareland,Water,Non_Wetland,Forest,NULL,Forest
6174,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
6175,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
6176,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
6177,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
6178,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
6179,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
6180,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
6181,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
6182,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
6183,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6184,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6185,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
6186,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
6187,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
6188,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
6189,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
6190,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6191,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
6192,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
6193,Forest,Forest,Built-up,NULL,Non_Wetland,Water,NULL,Forest
6194,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
6195,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
6196,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
6197,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
6198,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Water
6199,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
6200,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
6201,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
6202,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
6203,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
6204,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6205,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6206,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
6207,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,NULL,Forest
6208,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Water
6209,Forest,Forest,Built-up,Water,Non_Wetland,Forest,NULL,Forest
6210,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Forest,Forest
6211,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
6212,Forest,Forest,Water,NULL,Water,NULL,Grassland,Grassland
6213,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
6214,Forest,Forest,Water,NULL,Water,NULL,Wetland,Grassland
6215,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
6216,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
6217,Forest,Forest,Water,NULL,Water,NULL,Water,Grassland
6218,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
6219,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
6220,Forest,Forest,Water,NULL,Water,Grassland,NULL,Forest
6221,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
6222,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Water
6223,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
6224,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
6225,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Water
6226,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
6227,Forest,Forest,Water,NULL,Water,Grassland,Water,Grassland
6228,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
6229,Forest,Forest,Water,NULL,Water,Grassland,Forest,Grassland
6230,Forest,Forest,Water,NULL,Water,Grassland,Forest,Water
6231,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
6232,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
6233,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Grassland
6234,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Forest
6235,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
6236,Forest,Forest,Water,NULL,Water,Bareland,Water,Forest
6237,Forest,Forest,Water,NULL,Water,Water,NULL,Forest
6238,Forest,Forest,Water,NULL,Water,Water,Grassland,Grassland
6239,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
6240,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
6241,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
6242,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
6243,Forest,Forest,Water,NULL,Water,Water,Water,Water
6244,Forest,Forest,Water,NULL,Water,Water,Water,Forest
6245,Forest,Forest,Water,NULL,Water,Water,Forest,Water
6246,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
6247,Forest,Forest,Water,NULL,Water,Forest,NULL,Grassland
6248,Forest,Forest,Water,NULL,Water,Forest,NULL,Water
6249,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
6250,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
6251,Forest,Forest,Water,NULL,Water,Forest,Wetland,Grassland
6252,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
6253,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
6254,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
6255,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
6256,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Grassland
6257,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
6258,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
6259,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
6260,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
6261,Forest,Forest,Water,Non_Water,Water,Grassland,NULL,Grassland
6262,Forest,Forest,Water,Non_Water,Water,Grassland,NULL,Forest
6263,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Grassland
6264,Forest,Forest,Water,Non_Water,Water,Grassland,Grassland,Forest
6265,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Grassland
6266,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Water
6267,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
6268,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Grassland
6269,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
6270,Forest,Forest,Water,Non_Water,Water,Wetland,NULL,Forest
6271,Forest,Forest,Water,Non_Water,Water,Bareland,Grassland,Grassland
6272,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Water
6273,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Forest
6274,Forest,Forest,Water,Non_Water,Water,Water,NULL,Forest
6275,Forest,Forest,Water,Non_Water,Water,Water,Grassland,Water
6276,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
6277,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
6278,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
6279,Forest,Forest,Water,Non_Water,Water,Forest,NULL,Grassland
6280,Forest,Forest,Water,Non_Water,Water,Forest,NULL,Water
6281,Forest,Forest,Water,Non_Water,Water,Forest,NULL,Forest
6282,Forest,Forest,Water,Non_Water,Water,Forest,Grassland,Forest
6283,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
6284,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
6285,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
6286,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
6287,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
6288,Forest,Forest,Water,Water,Water,NULL,Grassland,Forest
6289,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
6290,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
6291,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
6292,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
6293,Forest,Forest,Water,Water,Water,NULL,Water,Forest
6294,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
6295,Forest,Forest,Water,Water,Water,Grassland,NULL,Grassland
6296,Forest,Forest,Water,Water,Water,Grassland,NULL,Water
6297,Forest,Forest,Water,Water,Water,Grassland,NULL,Forest
6298,Forest,Forest,Water,Water,Water,Grassland,Grassland,Forest
6299,Forest,Forest,Water,Water,Water,Grassland,Wetland,Grassland
6300,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
6301,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
6302,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
6303,Forest,Forest,Water,Water,Water,Grassland,Water,Water
6304,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
6305,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
6306,Forest,Forest,Water,Water,Water,Bareland,NULL,Grassland
6307,Forest,Forest,Water,Water,Water,Bareland,NULL,Forest
6308,Forest,Forest,Water,Water,Water,Bareland,Wetland,Water
6309,Forest,Forest,Water,Water,Water,Bareland,Wetland,Forest
6310,Forest,Forest,Water,Water,Water,Bareland,Water,Grassland
6311,Forest,Forest,Water,Water,Water,Bareland,Water,Water
6312,Forest,Forest,Water,Water,Water,Bareland,Water,Forest
6313,Forest,Forest,Water,Water,Water,Water,NULL,Water
6314,Forest,Forest,Water,Water,Water,Water,NULL,Forest
6315,Forest,Forest,Water,Water,Water,Water,Grassland,Grassland
6316,Forest,Forest,Water,Water,Water,Water,Grassland,Forest
6317,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
6318,Forest,Forest,Water,Water,Water,Water,Wetland,Water
6319,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
6320,Forest,Forest,Water,Water,Water,Water,Water,Grassland
6321,Forest,Forest,Water,Water,Water,Water,Water,Water
6322,Forest,Forest,Water,Water,Water,Water,Water,Forest
6323,Forest,Forest,Water,Water,Water,Water,Forest,Forest
6324,Forest,Forest,Water,Water,Water,Forest,NULL,Grassland
6325,Forest,Forest,Water,Water,Water,Forest,NULL,Water
6326,Forest,Forest,Water,Water,Water,Forest,NULL,Forest
6327,Forest,Forest,Water,Water,Water,Forest,Grassland,Grassland
6328,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
6329,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
6330,Forest,Forest,Water,Water,Water,Forest,Water,Forest
6331,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
6332,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
6333,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6334,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6335,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
6336,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6337,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
6338,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Water
6339,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6340,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
6341,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
6342,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
6343,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6344,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Grassland
6345,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
6346,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
6347,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
6348,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
6349,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
6350,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6351,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6352,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6353,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Water
6354,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6355,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6356,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6357,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6358,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
6359,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
6360,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
6361,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6362,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
6363,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
6364,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
6365,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
6366,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
6367,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
6368,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
6369,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Bareland
6370,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
6371,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
6372,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6373,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Water
6374,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6375,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
6376,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
6377,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
6378,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
6379,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
6380,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
6381,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
6382,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
6383,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
6384,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
