Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LLM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LLM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LLM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LLM_M_R
9197,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Forest
9198,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9199,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9200,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
9201,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Forest
9202,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9203,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
9204,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9205,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9206,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9207,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,NULL,NULL
9208,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
9209,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
9210,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
9211,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
9212,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
9213,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,NULL,Grassland
9214,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,NULL,Wetland
9215,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,NULL,Forest
9216,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
9217,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
9218,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
9219,Forest,Wetland,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
9220,Forest,Wetland,Bareland,Water,Non_Wetland,Water,NULL,Grassland
9221,Forest,Wetland,Bareland,Water,Non_Wetland,Water,NULL,Wetland
9222,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
9223,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
9224,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
9225,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
9226,Forest,Wetland,Water,NULL,Water,NULL,Wetland,Forest
9227,Forest,Wetland,Water,NULL,Water,NULL,Water,Forest
9228,Forest,Wetland,Water,NULL,Water,Shrubland,NULL,Forest
9229,Forest,Wetland,Water,NULL,Water,Grassland,NULL,Forest
9230,Forest,Wetland,Water,NULL,Water,Grassland,Wetland,Grassland
9231,Forest,Wetland,Water,NULL,Water,Wetland,NULL,Grassland
9232,Forest,Wetland,Water,NULL,Water,Wetland,NULL,Wetland
9233,Forest,Wetland,Water,NULL,Water,Wetland,NULL,Forest
9234,Forest,Wetland,Water,NULL,Water,Wetland,Grassland,Grassland
9235,Forest,Wetland,Water,NULL,Water,Wetland,Grassland,Forest
9236,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
9237,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
9238,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Water
9239,Forest,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
9240,Forest,Wetland,Water,NULL,Water,Wetland,Water,Grassland
9241,Forest,Wetland,Water,NULL,Water,Wetland,Water,Forest
9242,Forest,Wetland,Water,NULL,Water,Water,NULL,Grassland
9243,Forest,Wetland,Water,NULL,Water,Water,NULL,Wetland
9244,Forest,Wetland,Water,NULL,Water,Water,NULL,Forest
9245,Forest,Wetland,Water,NULL,Water,Water,Grassland,Grassland
9246,Forest,Wetland,Water,NULL,Water,Water,Wetland,Grassland
9247,Forest,Wetland,Water,NULL,Water,Water,Wetland,Wetland
9248,Forest,Wetland,Water,NULL,Water,Water,Wetland,Water
9249,Forest,Wetland,Water,NULL,Water,Water,Wetland,Forest
9250,Forest,Wetland,Water,NULL,Water,Water,Water,Grassland
9251,Forest,Wetland,Water,NULL,Water,Water,Water,Forest
9252,Forest,Wetland,Water,NULL,Water,Forest,NULL,Forest
9253,Forest,Wetland,Water,NULL,Water,Forest,Wetland,Forest
9254,Forest,Wetland,Water,NULL,Water,Forest,Water,Forest
9255,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
9256,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
9257,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
9258,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
9259,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland,Forest
9260,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Forest
9261,Forest,Wetland,Water,Non_Water,Water,Shrubland,NULL,Forest
9262,Forest,Wetland,Water,Non_Water,Water,Grassland,NULL,Grassland
9263,Forest,Wetland,Water,Non_Water,Water,Grassland,NULL,Wetland
9264,Forest,Wetland,Water,Non_Water,Water,Grassland,NULL,Forest
9265,Forest,Wetland,Water,Non_Water,Water,Grassland,Wetland,Grassland
9266,Forest,Wetland,Water,Non_Water,Water,Wetland,NULL,Grassland
9267,Forest,Wetland,Water,Non_Water,Water,Wetland,NULL,Wetland
9268,Forest,Wetland,Water,Non_Water,Water,Wetland,NULL,Forest
9269,Forest,Wetland,Water,Non_Water,Water,Wetland,Grassland,Grassland
9270,Forest,Wetland,Water,Non_Water,Water,Wetland,Grassland,Forest
9271,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
9272,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
9273,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
9274,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
9275,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
9276,Forest,Wetland,Water,Non_Water,Water,Bareland,Wetland,Grassland
9277,Forest,Wetland,Water,Non_Water,Water,Water,NULL,Grassland
9278,Forest,Wetland,Water,Non_Water,Water,Water,NULL,Wetland
9279,Forest,Wetland,Water,Non_Water,Water,Water,NULL,Water
9280,Forest,Wetland,Water,Non_Water,Water,Water,NULL,Forest
9281,Forest,Wetland,Water,Non_Water,Water,Water,Grassland,Forest
9282,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Grassland
9283,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
9284,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Water
9285,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
9286,Forest,Wetland,Water,Non_Water,Water,Water,Water,Wetland
9287,Forest,Wetland,Water,Non_Water,Water,Water,Water,Forest
9288,Forest,Wetland,Water,Non_Water,Water,Forest,NULL,Forest
9289,Forest,Wetland,Water,Non_Water,Water,Forest,Wetland,Forest
9290,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
9291,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
9292,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
9293,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
9294,Forest,Wetland,Water,Water,Water,NULL,Wetland,Forest
9295,Forest,Wetland,Water,Water,Water,NULL,Water,Forest
9296,Forest,Wetland,Water,Water,Water,Grassland,NULL,Wetland
9297,Forest,Wetland,Water,Water,Water,Grassland,NULL,Forest
9298,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Grassland
9299,Forest,Wetland,Water,Water,Water,Grassland,Wetland,Forest
9300,Forest,Wetland,Water,Water,Water,Grassland,Water,Forest
9301,Forest,Wetland,Water,Water,Water,Wetland,NULL,Grassland
9302,Forest,Wetland,Water,Water,Water,Wetland,NULL,Wetland
9303,Forest,Wetland,Water,Water,Water,Wetland,NULL,Water
9304,Forest,Wetland,Water,Water,Water,Wetland,NULL,Forest
9305,Forest,Wetland,Water,Water,Water,Wetland,Grassland,Grassland
9306,Forest,Wetland,Water,Water,Water,Wetland,Grassland,Wetland
9307,Forest,Wetland,Water,Water,Water,Wetland,Grassland,Forest
9308,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
9309,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
9310,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Bareland
9311,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Water
9312,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Forest
9313,Forest,Wetland,Water,Water,Water,Wetland,Water,Grassland
9314,Forest,Wetland,Water,Water,Water,Wetland,Water,Wetland
9315,Forest,Wetland,Water,Water,Water,Wetland,Water,Water
9316,Forest,Wetland,Water,Water,Water,Wetland,Water,Forest
9317,Forest,Wetland,Water,Water,Water,Water,NULL,Grassland
9318,Forest,Wetland,Water,Water,Water,Water,NULL,Wetland
9319,Forest,Wetland,Water,Water,Water,Water,NULL,Bareland
9320,Forest,Wetland,Water,Water,Water,Water,NULL,Water
9321,Forest,Wetland,Water,Water,Water,Water,NULL,Forest
9322,Forest,Wetland,Water,Water,Water,Water,Grassland,Forest
9323,Forest,Wetland,Water,Water,Water,Water,Wetland,Grassland
9324,Forest,Wetland,Water,Water,Water,Water,Wetland,Wetland
9325,Forest,Wetland,Water,Water,Water,Water,Wetland,Bareland
9326,Forest,Wetland,Water,Water,Water,Water,Wetland,Water
9327,Forest,Wetland,Water,Water,Water,Water,Wetland,Forest
9328,Forest,Wetland,Water,Water,Water,Water,Water,Grassland
9329,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
9330,Forest,Wetland,Water,Water,Water,Water,Water,Water
9331,Forest,Wetland,Water,Water,Water,Water,Water,Forest
9332,Forest,Wetland,Water,Water,Water,Forest,NULL,Forest
9333,Forest,Wetland,Water,Water,Water,Forest,Wetland,Forest
9334,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
9335,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
9336,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
9337,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9338,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
9339,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
9340,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
9341,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
9342,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
9343,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
9344,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
9345,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
9346,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
9347,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
9348,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9349,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
9350,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9351,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
9352,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
9353,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
9354,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9355,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
9356,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
9357,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9358,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9359,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
9360,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
9361,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
9362,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
9363,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
9364,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
9365,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
9366,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
9367,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
9368,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
9369,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
9370,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
9371,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
9372,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
9373,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
9374,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9375,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
9376,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
9377,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
9378,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
9379,Forest,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Grassland
9380,Forest,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Forest
9381,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
9382,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
9383,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Water
9384,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
9385,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
9386,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
9387,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
9388,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
9389,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
9390,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9391,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
9392,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
9393,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
9394,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9395,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
9396,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
9397,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
9398,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
9399,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
9400,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
9401,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
9402,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
9403,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
9404,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
9405,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
9406,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
9407,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
9408,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9409,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9410,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9411,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9412,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
9413,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
9414,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
9415,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
9416,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,NULL
9417,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9418,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
9419,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
9420,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9421,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9422,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9423,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
9424,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
9425,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
9426,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
9427,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
9428,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
9429,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
9430,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
9431,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
9432,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
9433,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
9434,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
9435,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
9436,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
9437,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
9438,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
9439,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
9440,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
9441,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
9442,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Forest
9443,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,NULL,Wetland
9444,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
9445,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
9446,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
9447,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,NULL,Forest
9448,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
9449,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Grassland,Water
9450,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
9451,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
9452,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
9453,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
9454,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Grassland
9455,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Forest
9456,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
9457,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
9458,Forest,Wetland,Forest,Water,Non_Wetland,Water,NULL,Grassland
9459,Forest,Wetland,Forest,Water,Non_Wetland,Water,NULL,Wetland
9460,Forest,Wetland,Forest,Water,Non_Wetland,Water,NULL,Forest
9461,Forest,Wetland,Forest,Water,Non_Wetland,Water,Grassland,Forest
9462,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Grassland
9463,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Forest
9464,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Grassland
9465,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
9466,Forest,Wetland,Forest,Water,Non_Wetland,Water,Forest,Forest
9467,Forest,Wetland,Forest,Water,Non_Wetland,Forest,NULL,Grassland
9468,Forest,Wetland,Forest,Water,Non_Wetland,Forest,NULL,Forest
9469,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
9470,Forest,Bareland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
9471,Forest,Bareland,Wetland,NULL,Wetland,Wetland,NULL,Forest
9472,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Water,Grassland
9473,Forest,Bareland,Wetland,NULL,Wetland,Water,NULL,Forest
9474,Forest,Bareland,Wetland,NULL,Wetland,Water,Wetland,Grassland
9475,Forest,Bareland,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
9476,Forest,Bareland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
9477,Forest,Bareland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
9478,Forest,Bareland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
9479,Forest,Bareland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
9480,Forest,Bareland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
9481,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
9482,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
9483,Forest,Bareland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
9484,Forest,Bareland,Wetland,Non_Water,Wetland,Water,NULL,Water
9485,Forest,Bareland,Wetland,Non_Water,Wetland,Water,NULL,Forest
9486,Forest,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Forest
9487,Forest,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
9488,Forest,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
9489,Forest,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
9490,Forest,Bareland,Wetland,Water,Wetland,Grassland,NULL,Grassland
9491,Forest,Bareland,Wetland,Water,Wetland,Grassland,NULL,Bareland
9492,Forest,Bareland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
9493,Forest,Bareland,Wetland,Water,Wetland,Grassland,Water,Grassland
9494,Forest,Bareland,Wetland,Water,Wetland,Wetland,NULL,Grassland
9495,Forest,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
9496,Forest,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
9497,Forest,Bareland,Wetland,Water,Wetland,Bareland,Water,Wetland
9498,Forest,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
9499,Forest,Bareland,Wetland,Water,Wetland,Bareland,Water,Forest
9500,Forest,Bareland,Wetland,Water,Wetland,Water,NULL,Grassland
9501,Forest,Bareland,Wetland,Water,Wetland,Water,Wetland,Grassland
9502,Forest,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
9503,Forest,Bareland,Wetland,Water,Wetland,Water,Water,Water
9504,Forest,Bareland,Wetland,Water,Wetland,Water,Water,Forest
9505,Forest,Bareland,Water,NULL,Water,Water,Wetland,Forest
9506,Forest,Bareland,Water,Non_Water,Water,Bareland,NULL,Grassland
9507,Forest,Bareland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
9508,Forest,Bareland,Forest,Water,Non_Wetland,Water,Water,Forest
9509,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
9510,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9511,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
9512,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
9513,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9514,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
9515,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9516,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9517,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
9518,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
9519,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
9520,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
9521,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
9522,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
9523,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
9524,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
9525,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
9526,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
9527,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
9528,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Grassland
9529,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
9530,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
9531,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
9532,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
9533,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
9534,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
9535,Forest,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Forest
9536,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
9537,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
9538,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
