Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LHJ_M_R
7965,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
7966,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
7967,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
7968,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Wetland
7969,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
7970,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7971,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
7972,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7973,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
7974,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
7975,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
7976,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
7977,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Bareland
7978,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
7979,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
7980,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7981,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7982,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
7983,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
7984,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7985,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
7986,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
7987,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
7988,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
7989,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7990,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
7991,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7992,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
7993,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
7994,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7995,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
7996,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7997,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
7998,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
7999,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
8000,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
8001,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
8002,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
8003,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
8004,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
8005,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
8006,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
8007,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
8008,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Grassland
8009,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
8010,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
8011,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
8012,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8013,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
8014,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
8015,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
8016,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
8017,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
8018,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8019,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
8020,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
8021,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
8022,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
8023,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
8024,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
8025,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
8026,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
8027,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8028,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
8029,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8030,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8031,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8032,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8033,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
8034,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
8035,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
8036,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
8037,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8038,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8039,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,NULL,Forest
8040,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Water
8041,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Water
8042,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8043,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
8044,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
8045,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
8046,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
8047,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
8048,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
8049,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
8050,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
8051,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
8052,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
8053,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
8054,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
8055,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
8056,Forest,Forest,NULL,Water,Non_Wetland,Grassland,NULL,Forest
8057,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
8058,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
8059,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Water
8060,Forest,Forest,NULL,Water,Non_Wetland,Wetland,NULL,Grassland
8061,Forest,Forest,NULL,Water,Non_Wetland,Wetland,NULL,Forest
8062,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
8063,Forest,Forest,NULL,Water,Non_Wetland,Water,NULL,Forest
8064,Forest,Forest,NULL,Water,Non_Wetland,Water,Grassland,Grassland
8065,Forest,Forest,NULL,Water,Non_Wetland,Water,Grassland,Forest
8066,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Water
8067,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,Forest
8068,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
8069,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8070,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8071,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8072,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
8073,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8074,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
8075,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8076,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8077,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8078,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
8079,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
8080,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
8081,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
8082,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
8083,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
8084,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
8085,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
8086,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
8087,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8088,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
8089,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
8090,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8091,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
8092,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
8093,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
8094,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
8095,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8096,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8097,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8098,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
8099,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
8100,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
8101,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
8102,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
8103,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
8104,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
8105,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
8106,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
8107,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
8108,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8109,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8110,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
8111,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
8112,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
8113,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
8114,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8115,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
8116,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
8117,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8118,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
8119,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
8120,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8121,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
8122,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
8123,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
8124,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8125,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
8126,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
8127,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
8128,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
8129,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
8130,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
8131,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
8132,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
8133,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
8134,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
8135,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
8136,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
8137,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
8138,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
8139,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
8140,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
8141,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
8142,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Water
8143,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Forest
8144,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
8145,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
8146,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
8147,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
8148,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
8149,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
8150,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
8151,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
8152,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
8153,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
8154,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
8155,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
8156,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8157,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8158,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8159,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
8160,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
8161,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
8162,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
8163,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
8164,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8165,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8166,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
8167,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8168,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
8169,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
8170,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8171,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
8172,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8173,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
8174,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8175,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
8176,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
8177,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
8178,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
8179,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
8180,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
8181,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8182,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
8183,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
8184,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
8185,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
8186,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
8187,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
8188,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
8189,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8190,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
8191,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
8192,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
8193,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
8194,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8195,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8196,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
8197,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
8198,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
8199,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
8200,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
8201,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
8202,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Built-up
8203,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
8204,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
8205,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Wetland
8206,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
8207,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
8208,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8209,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8210,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8211,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
8212,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8213,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
8214,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8215,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
8216,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
8217,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8218,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
8219,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
8220,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
8221,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
8222,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
8223,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8224,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
8225,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
8226,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
8227,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
8228,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8229,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
8230,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
8231,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
8232,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
8233,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
8234,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Forest
8235,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
8236,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
8237,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
8238,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
8239,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
8240,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
8241,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
8242,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
8243,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
8244,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
8245,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8246,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
8247,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
8248,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
8249,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
8250,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
8251,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8252,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
8253,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8254,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8255,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8256,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
8257,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8258,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
8259,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,NULL
8260,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
8261,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Forest
8262,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
8263,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8264,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8265,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8266,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8267,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
8268,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Forest
8269,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
8270,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
8271,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
8272,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
8273,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
8274,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
8275,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
8276,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
8277,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,NULL,Forest
8278,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
8279,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
8280,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
