Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LNP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LNP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LNP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LNP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LNP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LNP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LNP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LNP_M_R
8504,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
8505,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
8506,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
8507,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
8508,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
8509,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
8510,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
8511,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8512,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8513,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8514,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
8515,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
8516,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
8517,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
8518,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
8519,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
8520,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Forest,Water
8521,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
8522,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
8523,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
8524,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
8525,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
8526,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
8527,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
8528,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
8529,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
8530,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
8531,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
8532,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
8533,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Water
8534,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
8535,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
8536,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
8537,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
8538,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
8539,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8540,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8541,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8542,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
8543,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
8544,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
8545,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
8546,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Water
8547,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
8548,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
8549,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Water
8550,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
8551,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8552,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8553,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
8554,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
8555,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
8556,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
8557,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
8558,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
8559,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
8560,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
8561,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
8562,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
8563,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
8564,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
8565,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
8566,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
8567,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
8568,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
8569,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
8570,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Water
8571,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
8572,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
8573,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
8574,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
8575,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8576,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8577,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8578,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
8579,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Built-up
8580,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
8581,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
8582,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
8583,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
8584,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
8585,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
8586,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Forest,Water
8587,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
8588,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
8589,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
8590,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
8591,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8592,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8593,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8594,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
8595,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8596,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
8597,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
8598,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
8599,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
8600,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
8601,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
8602,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8603,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8604,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8605,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
8606,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
8607,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
8608,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
8609,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
8610,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
8611,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
8612,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
8613,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
8614,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
8615,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Water
8616,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
8617,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
8618,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
8619,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
8620,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
8621,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
8622,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
8623,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
8624,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
8625,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8626,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8627,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8628,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8629,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
8630,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Water
8631,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
8632,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Water
8633,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8634,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Water
8635,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
8636,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
8637,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
8638,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
8639,Forest,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
8640,Forest,Water,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
8641,Forest,Water,Cropland,Water,Non_Wetland,Grassland,Forest,Forest
8642,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
8643,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Grassland
8644,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Water
8645,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
8646,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
8647,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
8648,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
8649,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
8650,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
8651,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
8652,Forest,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
8653,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8654,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
8655,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
8656,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8657,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
8658,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8659,Forest,Water,Wetland,NULL,Wetland,Grassland,Bareland,Water
8660,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
8661,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
8662,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
8663,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
8664,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Wetland
8665,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
8666,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
8667,Forest,Water,Wetland,NULL,Wetland,Cropland,Water,Water
8668,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
8669,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
8670,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
8671,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
8672,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Built-up
8673,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
8674,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
8675,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
8676,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
8677,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
8678,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
8679,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
8680,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
8681,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
8682,Forest,Water,Wetland,NULL,Wetland,Built-up,Built-up,Water
8683,Forest,Water,Wetland,NULL,Wetland,Built-up,Built-up,Forest
8684,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
8685,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
8686,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
8687,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
8688,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
8689,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
8690,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
8691,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
8692,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
8693,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
8694,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
8695,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
8696,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
8697,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
8698,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
8699,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
8700,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
8701,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Grassland
8702,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Water
8703,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
8704,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
8705,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
8706,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
8707,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
8708,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
8709,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
8710,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
8711,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
8712,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
8713,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
8714,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
8715,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
8716,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
8717,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
8718,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
8719,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
8720,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Water
8721,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
8722,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
8723,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
8724,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
8725,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
8726,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
8727,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
8728,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
8729,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
8730,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
8731,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
8732,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
8733,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
8734,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
8735,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
8736,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
8737,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
8738,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
8739,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
8740,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Grassland
8741,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
8742,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
8743,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
8744,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
8745,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
8746,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
8747,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
8748,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
8749,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
8750,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
8751,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
8752,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
8753,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Water
8754,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
8755,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
8756,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
8757,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
8758,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
8759,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
8760,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Water
8761,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Water
8762,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
8763,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
8764,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
8765,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
8766,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
8767,Forest,Water,Wetland,Water,Wetland,Water,Forest,Wetland
8768,Forest,Water,Wetland,Water,Wetland,Water,Forest,Bareland
8769,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
8770,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
8771,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
8772,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
8773,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
8774,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
8775,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
8776,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
8777,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
8778,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
8779,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
8780,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
8781,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8782,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
8783,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
8784,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
8785,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
8786,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8787,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
8788,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
8789,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
8790,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
8791,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
8792,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
8793,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
8794,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
8795,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
8796,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
8797,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
8798,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
8799,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
8800,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
8801,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
8802,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
8803,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
8804,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8805,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
8806,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
8807,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
8808,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
8809,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
8810,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
8811,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
8812,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
8813,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
8814,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
8815,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
8816,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Forest
8817,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
8818,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
8819,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
8820,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
8821,Forest,Water,Bareland,Water,Non_Wetland,Forest,Grassland,Forest
8822,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
8823,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
8824,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
8825,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8826,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
8827,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Water
8828,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
8829,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
8830,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
8831,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
8832,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
8833,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
