Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MHE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MHE_M_R
3124,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Water,NULL
3125,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
3126,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
3127,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
3128,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Bareland,NULL
3129,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
3130,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,NULL
3131,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
3132,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
3133,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
3134,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Forest,NULL
3135,Forest,Built-up,Bareland,NULL,Non_Wetland,Water,Bareland,NULL
3136,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Bareland,NULL
3137,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
3138,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
3139,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,NULL
3140,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
3141,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
3142,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
3143,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
3144,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,NULL
3145,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,NULL
3146,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,NULL
3147,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,NULL
3148,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
3149,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
3150,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
3151,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
3152,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
3153,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
3154,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,NULL
3155,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,NULL
3156,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
3157,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,NULL
3158,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,NULL
3159,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,NULL
3160,Forest,Built-up,Water,NULL,Water,NULL,Water,NULL
3161,Forest,Built-up,Water,NULL,Water,Grassland,Water,NULL
3162,Forest,Built-up,Water,NULL,Water,Wetland,Bareland,NULL
3163,Forest,Built-up,Water,NULL,Water,Wetland,Water,NULL
3164,Forest,Built-up,Water,NULL,Water,Bareland,Water,NULL
3165,Forest,Built-up,Water,NULL,Water,Water,Bareland,NULL
3166,Forest,Built-up,Water,NULL,Water,Forest,Water,NULL
3167,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
3168,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
3169,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
3170,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
3171,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,NULL
3172,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
3173,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3174,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
3175,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
3176,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
3177,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,NULL
3178,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
3179,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
3180,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
3181,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
3182,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
3183,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,NULL
3184,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
3185,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
3186,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
3187,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
3188,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
3189,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
3190,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
3191,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
3192,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,NULL
3193,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,NULL
3194,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
3195,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,NULL
3196,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,NULL
3197,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,NULL
3198,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
3199,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
3200,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
3201,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,NULL
3202,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,NULL
3203,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
3204,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
3205,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
3206,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
3207,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,NULL
3208,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
3209,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
3210,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
3211,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
3212,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3213,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
3214,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
3215,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
3216,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
3217,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3218,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
3219,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,NULL
3220,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
3221,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
3222,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
3223,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
3224,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
3225,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
3226,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
3227,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,NULL
3228,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
3229,Forest,Water,Wetland,NULL,NULL,Wetland,Wetland,NULL
3230,Forest,Water,Wetland,NULL,NULL,Wetland,Water,NULL
3231,Forest,Water,Wetland,NULL,NULL,Bareland,Water,NULL
3232,Forest,Water,Wetland,NULL,NULL,Water,Water,NULL
3233,Forest,Water,Wetland,NULL,NULL,Forest,Water,NULL
3234,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,NULL
3235,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,NULL
3236,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland,NULL
3237,Forest,Water,Wetland,NULL,Wetland,NULL,Water,NULL
3238,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,NULL
3239,Forest,Water,Wetland,NULL,Wetland,Grassland,NULL,NULL
3240,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,NULL
3241,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,NULL
3242,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,NULL
3243,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,NULL
3244,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,NULL
3245,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3246,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,NULL
3247,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,NULL
3248,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,NULL
3249,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,NULL
3250,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,NULL
3251,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,NULL
3252,Forest,Water,Wetland,NULL,Wetland,Water,Water,NULL
3253,Forest,Water,Wetland,NULL,Wetland,Water,Forest,NULL
3254,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,NULL
3255,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,NULL
3256,Forest,Water,Wetland,NULL,Wetland,Forest,Water,NULL
3257,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,NULL
3258,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
3259,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,NULL
3260,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
3261,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
3262,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
3263,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
3264,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,NULL
3265,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Bareland,NULL
3266,Forest,Water,Water,NULL,NULL,NULL,Wetland,NULL
3267,Forest,Water,Water,NULL,NULL,Wetland,Wetland,NULL
3268,Forest,Water,Water,NULL,NULL,Wetland,Water,NULL
3269,Forest,Water,Water,NULL,NULL,Bareland,Water,NULL
3270,Forest,Water,Water,NULL,NULL,Water,Water,NULL
3271,Forest,Water,Water,NULL,NULL,Forest,Wetland,NULL
3272,Forest,Water,Water,NULL,Water,NULL,Grassland,NULL
3273,Forest,Water,Water,NULL,Water,NULL,Wetland,NULL
3274,Forest,Water,Water,NULL,Water,NULL,Water,NULL
3275,Forest,Water,Water,NULL,Water,NULL,Forest,NULL
3276,Forest,Water,Water,NULL,Water,Wetland,Wetland,NULL
3277,Forest,Water,Water,NULL,Water,Wetland,Water,NULL
3278,Forest,Water,Water,NULL,Water,Water,Wetland,NULL
3279,Forest,Water,Water,NULL,Water,Water,Water,NULL
3280,Forest,Water,Water,NULL,Water,Water,Forest,NULL
3281,Forest,Water,Water,NULL,Water,Forest,Wetland,NULL
3282,Forest,Water,Water,NULL,Water,Forest,Water,NULL
3283,Forest,Water,Water,NULL,Water,Forest,Forest,NULL
3284,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
3285,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
3286,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,NULL
3287,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
3288,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
3289,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
3290,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,NULL
3291,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
3292,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,NULL
3293,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,NULL
3294,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
3295,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,NULL
3296,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
3297,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
3298,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
3299,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,NULL
3300,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3301,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
3302,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
3303,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
3304,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
3305,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
3306,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3307,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
3308,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
3309,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
3310,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
3311,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
3312,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
3313,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
3314,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
3315,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
3316,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
3317,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,NULL
3318,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
3319,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,NULL
3320,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
3321,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,NULL
3322,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
3323,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
3324,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
3325,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,NULL
3326,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
3327,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3328,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
3329,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
3330,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
3331,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
3332,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3333,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
3334,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
3335,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
3336,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
3337,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
3338,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3339,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
3340,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
3341,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
3342,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
3343,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
3344,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
3345,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
3346,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
3347,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,NULL
3348,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
3349,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
3350,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
3351,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
3352,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3353,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
3354,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
3355,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
3356,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,NULL
3357,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
3358,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
3359,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3360,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
3361,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
3362,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
3363,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,NULL
3364,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
3365,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
3366,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
3367,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
3368,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
3369,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Built-up,NULL
3370,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
3371,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
3372,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
3373,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
3374,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
3375,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
3376,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
3377,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
3378,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,NULL
3379,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,NULL
3380,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,NULL
3381,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
3382,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,NULL
3383,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,NULL
3384,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
3385,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,NULL
3386,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
3387,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
3388,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
3389,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,NULL
3390,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,NULL
3391,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
3392,Forest,Forest,Wetland,NULL,NULL,NULL,Wetland,NULL
3393,Forest,Forest,Wetland,NULL,NULL,NULL,Water,NULL
3394,Forest,Forest,Wetland,NULL,NULL,Grassland,Wetland,NULL
3395,Forest,Forest,Wetland,NULL,NULL,Grassland,Bareland,NULL
3396,Forest,Forest,Wetland,NULL,NULL,Wetland,Wetland,NULL
3397,Forest,Forest,Wetland,NULL,NULL,Wetland,Water,NULL
3398,Forest,Forest,Wetland,NULL,NULL,Water,Wetland,NULL
3399,Forest,Forest,Wetland,NULL,NULL,Water,Water,NULL
3400,Forest,Forest,Wetland,NULL,NULL,Forest,Water,NULL
3401,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
3402,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
3403,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
3404,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,NULL
3405,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,NULL
3406,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
3407,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,NULL
3408,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
3409,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
3410,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,NULL
3411,Forest,Forest,Wetland,NULL,Wetland,Grassland,Built-up,NULL
3412,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,NULL
3413,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
3414,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,NULL
3415,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
3416,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3417,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,NULL
3418,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
3419,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
3420,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,NULL
3421,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,NULL
3422,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
3423,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,NULL
3424,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,NULL
3425,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,NULL
3426,Forest,Forest,Wetland,NULL,Wetland,Built-up,Wetland,NULL
3427,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
3428,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,NULL
3429,Forest,Forest,Wetland,NULL,Wetland,Water,Water,NULL
3430,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,NULL
3431,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,NULL
3432,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
3433,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
3434,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,NULL
3435,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,NULL
3436,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
3437,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,NULL
3438,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,NULL
3439,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3440,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,NULL
3441,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
3442,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,NULL
3443,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
3444,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,NULL
3445,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
3446,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
3447,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,NULL
3448,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,NULL
3449,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
3450,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
3451,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
3452,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
3453,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
3454,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
3455,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
3456,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
3457,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,NULL
3458,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,Wetland,NULL
3459,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,NULL
3460,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
3461,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,NULL
3462,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,NULL
3463,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,NULL
3464,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,NULL
3465,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
3466,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,NULL
3467,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
3468,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
