Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MLS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MLS_M_R
5393,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
5394,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
5395,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
5396,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5397,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
5398,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5399,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5400,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
5401,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Wetland
5402,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
5403,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5404,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5405,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
5406,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5407,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5408,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5409,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
5410,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5411,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
5412,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
5413,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
5414,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
5415,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5416,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
5417,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
5418,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5419,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5420,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5421,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5422,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5423,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5424,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
5425,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5426,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5427,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
5428,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5429,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
5430,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5431,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
5432,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
5433,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5434,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
5435,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
5436,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5437,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
5438,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5439,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
5440,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5441,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
5442,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5443,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
5444,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
5445,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
5446,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
5447,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
5448,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
5449,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5450,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
5451,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
5452,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
5453,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
5454,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5455,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5456,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5457,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5458,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
5459,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5460,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5461,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
5462,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
5463,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5464,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5465,Forest,Water,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
5466,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5467,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Water
5468,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
5469,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5470,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
5471,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Water
5472,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
5473,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Water
5474,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
5475,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5476,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
5477,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5478,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5479,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
5480,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
5481,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
5482,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
5483,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Water
5484,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
5485,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
5486,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
5487,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
5488,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
5489,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
5490,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
5491,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
5492,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
5493,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
5494,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
5495,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
5496,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
5497,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
5498,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
5499,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
5500,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Water
5501,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
5502,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
5503,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Water
5504,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5505,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5506,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
5507,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5508,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5509,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5510,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
5511,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
5512,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5513,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
5514,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
5515,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5516,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
5517,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5518,Forest,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5519,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
5520,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Bareland
5521,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
5522,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
5523,Forest,Water,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
5524,Forest,Water,Grassland,Water,Non_Wetland,Bareland,NULL,Grassland
5525,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
5526,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
5527,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Water,Forest
5528,Forest,Water,Grassland,Water,Non_Wetland,Water,Grassland,Water
5529,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
5530,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
5531,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
5532,Forest,Water,Grassland,Water,Non_Wetland,Forest,Grassland,Forest
5533,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Grassland
5534,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
5535,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
5536,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
5537,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
5538,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
5539,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
5540,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
5541,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
5542,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5543,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5544,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5545,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5546,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
5547,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
5548,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
5549,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
5550,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
5551,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
5552,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
5553,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
5554,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5555,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5556,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
5557,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5558,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
5559,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
5560,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
5561,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
5562,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
5563,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
5564,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
5565,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
5566,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
5567,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
5568,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
5569,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
5570,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
5571,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
5572,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
5573,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
5574,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
5575,Forest,Water,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
5576,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
5577,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
5578,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
5579,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
5580,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
5581,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
5582,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
5583,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
5584,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
5585,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
5586,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
5587,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
5588,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
5589,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Water
5590,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
5591,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
5592,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
5593,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
5594,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
5595,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
5596,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
5597,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
5598,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
5599,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
5600,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
5601,Forest,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Water
5602,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
5603,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
5604,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
5605,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
5606,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
5607,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
5608,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
5609,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
5610,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
5611,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
5612,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
5613,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5614,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
5615,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5616,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
5617,Forest,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
5618,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
5619,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
5620,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
5621,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
5622,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
5623,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
5624,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
5625,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
5626,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
5627,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
5628,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
5629,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
5630,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
5631,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
5632,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
5633,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
5634,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
5635,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
5636,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
5637,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
5638,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Water
5639,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
5640,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
5641,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
5642,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
5643,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
5644,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
5645,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
5646,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
5647,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
5648,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
5649,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
5650,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
5651,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
5652,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
5653,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
5654,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
5655,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
5656,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
5657,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
5658,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
5659,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Water
5660,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
5661,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
5662,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
5663,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
5664,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
5665,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
5666,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
5667,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
5668,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
5669,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
5670,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
5671,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
5672,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
5673,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
5674,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
5675,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
5676,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
5677,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Water
5678,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
5679,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
5680,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
5681,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
5682,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
5683,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
5684,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
5685,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
5686,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
5687,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
5688,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
5689,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
5690,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
5691,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5692,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
5693,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
5694,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5695,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
5696,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
5697,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
5698,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
5699,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
5700,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
5701,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5702,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
5703,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
5704,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
5705,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
5706,Forest,Water,Bareland,NULL,Non_Wetland,Water,NULL,Bareland
5707,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
5708,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
5709,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
5710,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
5711,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
5712,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
5713,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
5714,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
5715,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
5716,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
5717,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
5718,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
5719,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
5720,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
5721,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
5722,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
5723,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5724,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
5725,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
