Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LEJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LEJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LEJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LEJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LEJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LEJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LEJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LEJ_M_R
5737,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Water,Forest
5738,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
5739,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5740,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5741,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5742,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
5743,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
5744,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5745,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5746,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
5747,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5748,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5749,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5750,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5751,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5752,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5753,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
5754,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
5755,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
5756,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5757,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
5758,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5759,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
5760,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
5761,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5762,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5763,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5764,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5765,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5766,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
5767,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5768,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5769,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
5770,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
5771,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
5772,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
5773,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
5774,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
5775,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
5776,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
5777,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Forest
5778,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
5779,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
5780,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
5781,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
5782,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
5783,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Water
5784,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
5785,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
5786,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
5787,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
5788,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
5789,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
5790,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
5791,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
5792,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
5793,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
5794,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
5795,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5796,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
5797,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5798,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5799,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5800,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
5801,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5802,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5803,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
5804,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5805,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5806,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
5807,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
5808,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
5809,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
5810,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
5811,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
5812,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
5813,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
5814,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Grassland,Forest
5815,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
5816,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
5817,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Forest
5818,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
5819,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
5820,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
5821,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
5822,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
5823,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
5824,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
5825,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
5826,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
5827,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
5828,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Forest
5829,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
5830,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
5831,Forest,Forest,Grassland,Water,Non_Wetland,Water,Grassland,Forest
5832,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
5833,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Grassland
5834,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Forest
5835,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
5836,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5837,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5838,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5839,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5840,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
5841,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
5842,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
5843,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5844,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5845,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5846,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5847,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5848,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
5849,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5850,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
5851,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5852,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
5853,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
5854,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
5855,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
5856,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5857,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5858,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5859,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5860,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5861,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
5862,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5863,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
5864,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
5865,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
5866,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
5867,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
5868,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
5869,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
5870,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
5871,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
5872,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
5873,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
5874,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
5875,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
5876,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
5877,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5878,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5879,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
5880,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
5881,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5882,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5883,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5884,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5885,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5886,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
5887,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5888,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5889,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
5890,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
5891,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5892,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Water
5893,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
5894,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5895,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5896,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5897,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
5898,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
5899,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
5900,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
5901,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5902,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
5903,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
5904,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
5905,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
5906,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Forest,Forest
5907,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
5908,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
5909,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Bareland,Forest
5910,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Forest,Grassland
5911,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
5912,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Forest
5913,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Forest
5914,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Grassland
5915,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Bareland
5916,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Forest
5917,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Forest
5918,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Grassland,Forest
5919,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Forest
5920,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
5921,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
5922,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
5923,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
5924,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
5925,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
5926,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
5927,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5928,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5929,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5930,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5931,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
5932,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
5933,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
5934,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
5935,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5936,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
5937,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Grassland
5938,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Forest
5939,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
5940,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
5941,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Built-up
5942,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Water
5943,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
5944,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
5945,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
5946,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Water
5947,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
5948,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
5949,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Water
5950,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
5951,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
5952,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
5953,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Bareland
5954,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
5955,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Bareland
5956,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
5957,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
5958,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Grassland
5959,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
5960,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Bareland
5961,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
5962,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
5963,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
5964,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Bareland
5965,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
5966,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
5967,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
5968,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
5969,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
5970,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
5971,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
5972,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
5973,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
5974,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
5975,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
5976,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
5977,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
5978,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
5979,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
5980,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Cropland
5981,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
5982,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
5983,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
5984,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5985,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
5986,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
5987,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
5988,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
5989,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
5990,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
5991,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
5992,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
5993,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
5994,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Water
5995,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
5996,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
5997,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
5998,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
5999,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
6000,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
6001,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Wetland
6002,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Bareland
6003,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
6004,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
6005,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
6006,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Grassland
6007,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
6008,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
6009,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Water
6010,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
6011,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
6012,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
6013,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
6014,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
6015,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
6016,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
6017,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Grassland
6018,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
6019,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Grassland
6020,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Forest
6021,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
6022,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
6023,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Forest
6024,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
6025,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
6026,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Grassland
6027,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Water
6028,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Forest
6029,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Water
6030,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Forest
6031,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
6032,Forest,Forest,Wetland,Water,Wetland,Water,Water,Bareland
6033,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
6034,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Bareland
6035,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
6036,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
6037,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
6038,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
6039,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
6040,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
6041,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Forest
6042,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Grassland
6043,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Forest
6044,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
6045,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
6046,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
6047,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
6048,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
6049,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
6050,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
6051,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6052,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6053,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
6054,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6055,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
6056,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
6057,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
