Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KEV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KEV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KEV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KEV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KEV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KEV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KEV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KEV_M_R
12632,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
12633,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Bareland
12634,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
12635,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
12636,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
12637,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
12638,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Built-up
12639,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
12640,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
12641,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
12642,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
12643,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Built-up
12644,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
12645,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Water,Forest
12646,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
12647,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
12648,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Built-up
12649,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
12650,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
12651,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
12652,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
12653,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
12654,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12655,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
12656,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Water
12657,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
12658,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
12659,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
12660,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
12661,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
12662,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
12663,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Built-up,Forest
12664,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
12665,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
12666,Forest,Built-up,Cropland,Water,Non_Wetland,Wetland,Wetland,Water
12667,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
12668,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
12669,Forest,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Forest
12670,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water,Grassland
12671,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water,Forest
12672,Forest,Built-up,Wetland,NULL,Wetland,NULL,Forest,Forest
12673,Forest,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Forest
12674,Forest,Built-up,Wetland,NULL,Wetland,Forest,NULL,Grassland
12675,Forest,Built-up,Wetland,NULL,Wetland,Forest,NULL,Forest
12676,Forest,Built-up,Wetland,NULL,Wetland,Forest,Water,Forest
12677,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Forest
12678,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
12679,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
12680,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Grassland
12681,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Bareland
12682,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Forest
12683,Forest,Built-up,Wetland,Non_Water,Wetland,Water,NULL,Grassland
12684,Forest,Built-up,Wetland,Non_Water,Wetland,Water,NULL,Forest
12685,Forest,Built-up,Wetland,Non_Water,Wetland,Water,Water,Grassland
12686,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,NULL,Forest
12687,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Water,Forest
12688,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Forest,Forest
12689,Forest,Built-up,Wetland,Water,Wetland,Forest,Water,Forest
12690,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
12691,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
12692,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
12693,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
12694,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest,Built-up,Forest
12695,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
12696,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
12697,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
12698,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
12699,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
12700,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
12701,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
12702,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
12703,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
12704,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
12705,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Built-up
12706,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
12707,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
12708,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
12709,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
12710,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
12711,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
12712,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
12713,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
12714,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Water
12715,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
12716,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
12717,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
12718,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Forest
12719,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
12720,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
12721,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
12722,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
12723,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
12724,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
12725,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
12726,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
12727,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
12728,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
12729,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
12730,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
12731,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
12732,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
12733,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Built-up
12734,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
12735,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Built-up
12736,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
12737,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
12738,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
12739,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
12740,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
12741,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
12742,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
12743,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
12744,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
12745,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
12746,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
12747,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
12748,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
12749,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
12750,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
12751,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
12752,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
12753,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
12754,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
12755,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Cropland
12756,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
12757,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
12758,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
12759,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
12760,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
12761,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
12762,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
12763,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
12764,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Cropland
12765,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
12766,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
12767,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
12768,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
12769,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Built-up
12770,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
12771,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Water,Forest
12772,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Built-up
12773,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Water
12774,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
12775,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
12776,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Grassland
12777,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Forest
12778,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
12779,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,NULL,Grassland
12780,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,NULL,Forest
12781,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
12782,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Water,Grassland
12783,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Water,NULL,Forest
12784,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
12785,Forest,Built-up,Water,NULL,Water,NULL,NULL,Cropland
12786,Forest,Built-up,Water,NULL,Water,NULL,NULL,Water
12787,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
12788,Forest,Built-up,Water,NULL,Water,NULL,Built-up,Forest
12789,Forest,Built-up,Water,NULL,Water,NULL,Water,Forest
12790,Forest,Built-up,Water,NULL,Water,Cropland,NULL,Cropland
12791,Forest,Built-up,Water,NULL,Water,Wetland,NULL,Water
12792,Forest,Built-up,Water,NULL,Water,Wetland,NULL,Forest
12793,Forest,Built-up,Water,NULL,Water,Wetland,Water,Forest
12794,Forest,Built-up,Water,NULL,Water,Forest,NULL,Forest
12795,Forest,Built-up,Water,NULL,Water,Forest,Water,Water
12796,Forest,Built-up,Water,NULL,Water,Forest,Water,Forest
12797,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
12798,Forest,Built-up,Water,Non_Water,Water,Water,Water,Grassland
12799,Forest,Built-up,Water,Non_Water,Water,Forest,Water,Forest
12800,Forest,Built-up,Water,Water,Water,NULL,NULL,Water
12801,Forest,Built-up,Water,Water,Water,NULL,Built-up,Forest
12802,Forest,Built-up,Water,Water,Water,Wetland,Water,Cropland
12803,Forest,Built-up,Water,Water,Water,Wetland,Water,Forest
12804,Forest,Built-up,Water,Water,Water,Water,NULL,Water
12805,Forest,Built-up,Water,Water,Water,Forest,NULL,Water
12806,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
12807,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
12808,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
12809,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
12810,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
12811,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
12812,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
12813,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
12814,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
12815,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
12816,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Built-up
12817,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Water
12818,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
12819,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
12820,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Cropland
12821,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
12822,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
12823,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
12824,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
12825,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
12826,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Forest
12827,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
12828,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
12829,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
12830,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
12831,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
12832,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
12833,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
12834,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
12835,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
12836,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
12837,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
12838,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
12839,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
12840,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
12841,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
12842,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
12843,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
12844,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
12845,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
12846,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
12847,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
12848,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
12849,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Cropland
12850,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Built-up
12851,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Water
12852,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
12853,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
12854,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
12855,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Built-up
12856,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
12857,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
12858,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
12859,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Built-up
12860,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
12861,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Water
12862,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Forest
12863,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
12864,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Built-up
12865,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
12866,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
12867,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
12868,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
12869,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
12870,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
12871,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
12872,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
12873,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Bareland
12874,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
12875,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
12876,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
12877,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
12878,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
12879,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
12880,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
12881,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
12882,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
12883,Forest,Built-up,Forest,NULL,Non_Wetland,Water,NULL,Grassland
12884,Forest,Built-up,Forest,NULL,Non_Wetland,Water,NULL,Forest
12885,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
12886,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
12887,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Water
12888,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
12889,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
12890,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
12891,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
12892,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
12893,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
12894,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
12895,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Cropland
12896,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
12897,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Forest
12898,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
12899,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
12900,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
12901,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
12902,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
12903,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
12904,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
12905,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
12906,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12907,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
12908,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Built-up,Forest
12909,Forest,Built-up,Forest,Non_Water,Non_Wetland,Water,Water,Forest
12910,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
12911,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Built-up,Forest
12912,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
12913,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
12914,Forest,Built-up,Forest,Water,Non_Wetland,Wetland,Wetland,Water
12915,Forest,Built-up,Forest,Water,Non_Wetland,Forest,NULL,Forest
12916,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
12917,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
12918,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
12919,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
12920,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
12921,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
12922,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
12923,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
12924,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
12925,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
12926,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
12927,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
12928,Forest,Water,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
12929,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
12930,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Bareland
12931,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Water
12932,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
12933,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
12934,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
12935,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
12936,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
12937,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
12938,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
12939,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
12940,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
12941,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
12942,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
12943,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
12944,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
12945,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
12946,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
12947,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
12948,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
12949,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
12950,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
12951,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Water
12952,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
12953,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
12954,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
12955,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Wetland
12956,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
12957,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
12958,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
12959,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
12960,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
