Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MZU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MZU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MZU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MZU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MZU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MZU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MZU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MZU_M_R
7162,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
7163,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7164,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
7165,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
7166,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
7167,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
7168,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
7169,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
7170,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
7171,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
7172,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
7173,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
7174,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
7175,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
7176,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
7177,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
7178,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
7179,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
7180,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7181,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
7182,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7183,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7184,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
7185,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7186,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7187,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7188,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7189,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7190,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
7191,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7192,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7193,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7194,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7195,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
7196,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
7197,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
7198,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
7199,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Grassland,Forest
7200,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
7201,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
7202,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
7203,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
7204,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
7205,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
7206,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
7207,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
7208,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7209,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7210,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
7211,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
7212,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
7213,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
7214,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
7215,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
7216,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
7217,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Wetland
7218,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
7219,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
7220,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
7221,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
7222,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
7223,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
7224,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
7225,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
7226,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
7227,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
7228,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
7229,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
7230,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
7231,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
7232,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
7233,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
7234,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
7235,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
7236,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
7237,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
7238,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
7239,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
7240,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
7241,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
7242,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
7243,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
7244,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
7245,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
7246,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
7247,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
7248,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
7249,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
7250,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
7251,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
7252,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
7253,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
7254,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
7255,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
7256,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
7257,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
7258,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
7259,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
7260,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
7261,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
7262,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
7263,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
7264,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
7265,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
7266,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
7267,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
7268,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
7269,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
7270,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
7271,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
7272,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
7273,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
7274,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
7275,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
7276,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
7277,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Wetland
7278,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
7279,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
7280,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
7281,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
7282,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
7283,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
7284,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,NULL
7285,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
7286,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
7287,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
7288,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
7289,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
7290,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Wetland
7291,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
7292,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
7293,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
7294,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
7295,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
7296,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
7297,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
7298,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
7299,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
7300,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
7301,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
7302,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
7303,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Cropland
7304,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
7305,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
7306,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
7307,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
7308,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
7309,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
7310,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
7311,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
7312,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
7313,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
7314,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
7315,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
7316,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
7317,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
7318,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
7319,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
7320,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
7321,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
7322,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
7323,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Grassland
7324,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Wetland
7325,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
7326,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Wetland
7327,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
7328,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
7329,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Wetland
7330,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
7331,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
7332,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
7333,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Wetland
7334,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
7335,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Grassland
7336,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Wetland
7337,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
7338,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
7339,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
7340,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
7341,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
7342,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
7343,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
7344,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
7345,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
7346,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Grassland
7347,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
7348,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
7349,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
7350,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
7351,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
7352,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
7353,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Wetland
7354,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
7355,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
7356,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
7357,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
7358,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
7359,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
7360,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
7361,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
7362,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
7363,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Grassland
7364,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Grassland
7365,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Wetland
7366,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
7367,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
7368,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
7369,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Grassland,Forest
7370,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
7371,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
7372,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
7373,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Forest
7374,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Forest
7375,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Wetland
7376,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
7377,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
7378,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Wetland,Forest
7379,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
7380,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
7381,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
7382,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
7383,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
7384,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
7385,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
7386,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
7387,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7388,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
7389,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7390,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
7391,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7392,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Built-up,Forest
7393,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
7394,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
7395,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
7396,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7397,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
7398,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7399,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7400,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
7401,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
7402,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
7403,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
7404,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7405,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
7406,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
7407,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
7408,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
7409,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
7410,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
7411,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
7412,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
7413,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
7414,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
7415,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
7416,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7417,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7418,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
7419,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7420,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7421,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7422,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7423,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7424,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Grassland,Grassland
7425,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
7426,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
7427,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
7428,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
7429,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
7430,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
7431,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
7432,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7433,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7434,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
7435,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7436,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
7437,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
7438,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
7439,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
7440,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
7441,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Water
7442,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
7443,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
7444,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
7445,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7446,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7447,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
7448,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
7449,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
7450,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
7451,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
7452,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7453,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
7454,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
7455,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
7456,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
7457,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
7458,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7459,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7460,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
7461,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
7462,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
7463,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
7464,Forest,Forest,Water,NULL,Water,Grassland,Forest,Grassland
7465,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
7466,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
7467,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
7468,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
7469,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
7470,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
7471,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
7472,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
7473,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
7474,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
7475,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
7476,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
7477,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
7478,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
7479,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
7480,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
7481,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
7482,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
7483,Forest,Forest,Water,Water,Water,NULL,Wetland,Wetland
7484,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
7485,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
7486,Forest,Forest,Water,Water,Water,NULL,Water,Wetland
7487,Forest,Forest,Water,Water,Water,NULL,Water,Water
7488,Forest,Forest,Water,Water,Water,NULL,Water,Forest
7489,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
7490,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
7491,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
7492,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
7493,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
7494,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
