Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20PPS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PPS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PPS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PPS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PPS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20PPS_M_R
3210,Forest,Wetland,Wetland,NULL,Wetland,Wetland
3211,Forest,Wetland,Wetland,NULL,Wetland,Bareland
3212,Forest,Wetland,Wetland,NULL,Wetland,Built-up
3213,Forest,Wetland,Wetland,NULL,Wetland,Water
3214,Forest,Wetland,Wetland,NULL,Wetland,Forest
3215,Forest,Wetland,Wetland,Non_Water,Wetland,NULL
3216,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
3217,Forest,Wetland,Wetland,Non_Water,Wetland,Cropland
3218,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
3219,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland
3220,Forest,Wetland,Wetland,Non_Water,Wetland,Water
3221,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
3222,Forest,Wetland,Wetland,Water,Wetland,Grassland
3223,Forest,Wetland,Wetland,Water,Wetland,Wetland
3224,Forest,Wetland,Wetland,Water,Wetland,Water
3225,Forest,Wetland,Wetland,Water,Wetland,Forest
3226,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
3227,Forest,Wetland,Bareland,NULL,Non_Wetland,Bareland
3228,Forest,Wetland,Bareland,NULL,Non_Wetland,Built-up
3229,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
3230,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
3231,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
3232,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Forest
3233,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland
3234,Forest,Wetland,Bareland,Water,Non_Wetland,Forest
3235,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland
3236,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland
3237,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland
3238,Forest,Wetland,Built-up,NULL,Non_Wetland,Built-up
3239,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest
3240,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Grassland
3241,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
3242,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Forest
3243,Forest,Wetland,Built-up,Water,Non_Wetland,Grassland
3244,Forest,Wetland,Built-up,Water,Non_Wetland,Bareland
3245,Forest,Wetland,Water,NULL,Water,Grassland
3246,Forest,Wetland,Water,NULL,Water,Wetland
3247,Forest,Wetland,Water,NULL,Water,Water
3248,Forest,Wetland,Water,NULL,Water,Forest
3249,Forest,Wetland,Water,Non_Water,Water,Grassland
3250,Forest,Wetland,Water,Non_Water,Water,Wetland
3251,Forest,Wetland,Water,Non_Water,Water,Bareland
3252,Forest,Wetland,Water,Non_Water,Water,Water
3253,Forest,Wetland,Water,Non_Water,Water,Forest
3254,Forest,Wetland,Water,Water,Water,Grassland
3255,Forest,Wetland,Water,Water,Water,Wetland
3256,Forest,Wetland,Water,Water,Water,Bareland
3257,Forest,Wetland,Water,Water,Water,Water
3258,Forest,Wetland,Water,Water,Water,Forest
3259,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
3260,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
3261,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
3262,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
3263,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland
3264,Forest,Wetland,Forest,NULL,Non_Wetland,Built-up
3265,Forest,Wetland,Forest,NULL,Non_Wetland,Water
3266,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
3267,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
3268,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
3269,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water
3270,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
3271,Forest,Wetland,Forest,Water,Non_Wetland,Grassland
3272,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
3273,Forest,Wetland,Forest,Water,Non_Wetland,Bareland
3274,Forest,Wetland,Forest,Water,Non_Wetland,Water
3275,Forest,Wetland,Forest,Water,Non_Wetland,Forest
3276,Forest,Bareland,NULL,NULL,Non_Wetland,Grassland
3277,Forest,Bareland,NULL,NULL,Non_Wetland,Bareland
3278,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland
3279,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland
3280,Forest,Bareland,Shrubland,NULL,Non_Wetland,Built-up
3281,Forest,Bareland,Shrubland,NULL,Non_Wetland,Forest
3282,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
3283,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland
3284,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland
3285,Forest,Bareland,Cropland,NULL,Non_Wetland,Grassland
3286,Forest,Bareland,Cropland,NULL,Non_Wetland,Wetland
3287,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland
3288,Forest,Bareland,Cropland,NULL,Non_Wetland,Forest
3289,Forest,Bareland,Wetland,NULL,Wetland,Forest
3290,Forest,Bareland,Wetland,Non_Water,Wetland,Forest
3291,Forest,Bareland,Bareland,NULL,Non_Wetland,Grassland
3292,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland
3293,Forest,Bareland,Bareland,NULL,Non_Wetland,Built-up
3294,Forest,Bareland,Bareland,NULL,Non_Wetland,Forest
3295,Forest,Bareland,Built-up,NULL,Non_Wetland,Grassland
3296,Forest,Bareland,Built-up,NULL,Non_Wetland,Forest
3297,Forest,Bareland,Water,NULL,Water,Bareland
3298,Forest,Bareland,Water,Non_Water,Water,Bareland
3299,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
3300,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland
3301,Forest,Bareland,Forest,NULL,Non_Wetland,Forest
3302,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
3303,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
3304,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland
3305,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland
3306,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up
3307,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
3308,Forest,Built-up,NULL,Non_Water,Non_Wetland,Grassland
3309,Forest,Built-up,NULL,Water,Non_Wetland,Wetland
3310,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
3311,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
3312,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
3313,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland
3314,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
3315,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
3316,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
3317,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
3318,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Cropland
3319,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland
3320,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up
3321,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
3322,Forest,Built-up,Shrubland,Water,Non_Wetland,Grassland
3323,Forest,Built-up,Shrubland,Water,Non_Wetland,Cropland
3324,Forest,Built-up,Shrubland,Water,Non_Wetland,Bareland
3325,Forest,Built-up,Shrubland,Water,Non_Wetland,Water
3326,Forest,Built-up,Shrubland,Water,Non_Wetland,Forest
3327,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
3328,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
3329,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
3330,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland
3331,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
3332,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
3333,Forest,Built-up,Grassland,NULL,Non_Wetland,Water
3334,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
3335,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
3336,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Cropland
3337,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Wetland
3338,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Built-up
3339,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Forest
3340,Forest,Built-up,Grassland,Water,Non_Wetland,Built-up
3341,Forest,Built-up,Grassland,Water,Non_Wetland,Forest
3342,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
3343,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
3344,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
3345,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland
3346,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
3347,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
3348,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
3349,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
3350,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Cropland
3351,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Built-up
3352,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest
3353,Forest,Built-up,Cropland,Water,Non_Wetland,Grassland
3354,Forest,Built-up,Cropland,Water,Non_Wetland,Forest
3355,Forest,Built-up,Wetland,NULL,NULL,Water
3356,Forest,Built-up,Wetland,NULL,NULL,Forest
3357,Forest,Built-up,Wetland,NULL,Wetland,Grassland
3358,Forest,Built-up,Wetland,NULL,Wetland,Wetland
3359,Forest,Built-up,Wetland,NULL,Wetland,Bareland
3360,Forest,Built-up,Wetland,NULL,Wetland,Built-up
3361,Forest,Built-up,Wetland,NULL,Wetland,Water
3362,Forest,Built-up,Wetland,NULL,Wetland,Forest
3363,Forest,Built-up,Wetland,Non_Water,NULL,Forest
3364,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland
3365,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland
3366,Forest,Built-up,Wetland,Non_Water,Wetland,Built-up
3367,Forest,Built-up,Wetland,Non_Water,Wetland,Water
3368,Forest,Built-up,Wetland,Non_Water,Wetland,Forest
3369,Forest,Built-up,Wetland,Water,NULL,Forest
3370,Forest,Built-up,Wetland,Water,Wetland,Grassland
3371,Forest,Built-up,Wetland,Water,Wetland,Wetland
3372,Forest,Built-up,Wetland,Water,Wetland,Built-up
3373,Forest,Built-up,Wetland,Water,Wetland,Water
3374,Forest,Built-up,Wetland,Water,Wetland,Forest
3375,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
3376,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
3377,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up
3378,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
3379,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
3380,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
3381,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
3382,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
3383,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland
3384,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland
3385,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
3386,Forest,Built-up,Built-up,NULL,Non_Wetland,Water
3387,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
3388,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
3389,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Cropland
3390,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Wetland
3391,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
3392,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
3393,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Forest
3394,Forest,Built-up,Built-up,Water,Non_Wetland,Grassland
3395,Forest,Built-up,Built-up,Water,Non_Wetland,Wetland
3396,Forest,Built-up,Built-up,Water,Non_Wetland,Built-up
3397,Forest,Built-up,Built-up,Water,Non_Wetland,Water
3398,Forest,Built-up,Built-up,Water,Non_Wetland,Forest
3399,Forest,Built-up,Water,NULL,Water,Grassland
3400,Forest,Built-up,Water,NULL,Water,Forest
3401,Forest,Built-up,Water,Water,NULL,Forest
3402,Forest,Built-up,Water,Water,Water,Wetland
3403,Forest,Built-up,Water,Water,Water,Bareland
3404,Forest,Built-up,Water,Water,Water,Water
3405,Forest,Built-up,Water,Water,Water,Forest
3406,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
3407,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
3408,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
3409,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
3410,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
3411,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
3412,Forest,Built-up,Forest,NULL,Non_Wetland,Water
3413,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
3414,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland
3415,Forest,Built-up,Forest,Non_Water,Non_Wetland,Cropland
3416,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland
3417,Forest,Built-up,Forest,Non_Water,Non_Wetland,Built-up
3418,Forest,Built-up,Forest,Non_Water,Non_Wetland,Water
3419,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest
3420,Forest,Built-up,Forest,Water,Non_Wetland,Grassland
3421,Forest,Built-up,Forest,Water,Non_Wetland,Built-up
3422,Forest,Built-up,Forest,Water,Non_Wetland,Water
3423,Forest,Built-up,Forest,Water,Non_Wetland,Forest
3424,Forest,Water,NULL,NULL,Non_Wetland,Grassland
3425,Forest,Water,NULL,NULL,Non_Wetland,Built-up
3426,Forest,Water,NULL,NULL,Non_Wetland,Water
3427,Forest,Water,NULL,NULL,Non_Wetland,Forest
3428,Forest,Water,NULL,Non_Water,Non_Wetland,Forest
3429,Forest,Water,NULL,Water,Non_Wetland,Grassland
3430,Forest,Water,NULL,Water,Non_Wetland,Water
3431,Forest,Water,NULL,Water,Non_Wetland,Forest
3432,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
3433,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
3434,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
3435,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up
3436,Forest,Water,Shrubland,NULL,Non_Wetland,Water
3437,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
3438,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
3439,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland
3440,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water
3441,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
3442,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
3443,Forest,Water,Shrubland,Water,Non_Wetland,Built-up
3444,Forest,Water,Shrubland,Water,Non_Wetland,Water
3445,Forest,Water,Shrubland,Water,Non_Wetland,Forest
3446,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
3447,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
3448,Forest,Water,Grassland,NULL,Non_Wetland,Built-up
3449,Forest,Water,Grassland,NULL,Non_Wetland,Forest
3450,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland
3451,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland
3452,Forest,Water,Grassland,Non_Water,Non_Wetland,Water
3453,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
3454,Forest,Water,Grassland,Water,Non_Wetland,Grassland
3455,Forest,Water,Grassland,Water,Non_Wetland,Built-up
3456,Forest,Water,Grassland,Water,Non_Wetland,Water
3457,Forest,Water,Grassland,Water,Non_Wetland,Forest
3458,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
3459,Forest,Water,Cropland,NULL,Non_Wetland,Wetland
3460,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
3461,Forest,Water,Cropland,NULL,Non_Wetland,Water
3462,Forest,Water,Cropland,NULL,Non_Wetland,Forest
3463,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland
3464,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland
3465,Forest,Water,Cropland,Non_Water,Non_Wetland,Water
3466,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
3467,Forest,Water,Cropland,Water,Non_Wetland,Grassland
3468,Forest,Water,Wetland,NULL,NULL,Wetland
3469,Forest,Water,Wetland,NULL,NULL,Water
3470,Forest,Water,Wetland,NULL,NULL,Forest
3471,Forest,Water,Wetland,NULL,Wetland,Grassland
3472,Forest,Water,Wetland,NULL,Wetland,Wetland
3473,Forest,Water,Wetland,NULL,Wetland,Bareland
3474,Forest,Water,Wetland,NULL,Wetland,Water
3475,Forest,Water,Wetland,NULL,Wetland,Forest
3476,Forest,Water,Wetland,Non_Water,NULL,Grassland
3477,Forest,Water,Wetland,Non_Water,NULL,Wetland
3478,Forest,Water,Wetland,Non_Water,NULL,Water
3479,Forest,Water,Wetland,Non_Water,NULL,Forest
3480,Forest,Water,Wetland,Non_Water,Wetland,Grassland
3481,Forest,Water,Wetland,Non_Water,Wetland,Cropland
3482,Forest,Water,Wetland,Non_Water,Wetland,Wetland
3483,Forest,Water,Wetland,Non_Water,Wetland,Water
3484,Forest,Water,Wetland,Non_Water,Wetland,Forest
3485,Forest,Water,Wetland,Water,NULL,Grassland
3486,Forest,Water,Wetland,Water,NULL,Water
3487,Forest,Water,Wetland,Water,NULL,Forest
3488,Forest,Water,Wetland,Water,Wetland,Grassland
3489,Forest,Water,Wetland,Water,Wetland,Cropland
3490,Forest,Water,Wetland,Water,Wetland,Wetland
3491,Forest,Water,Wetland,Water,Wetland,Water
3492,Forest,Water,Wetland,Water,Wetland,Forest
3493,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
3494,Forest,Water,Bareland,NULL,Non_Wetland,Water
3495,Forest,Water,Bareland,NULL,Non_Wetland,Forest
3496,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland
3497,Forest,Water,Bareland,Non_Water,Non_Wetland,Water
3498,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
3499,Forest,Water,Bareland,Water,Non_Wetland,Water
3500,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
3501,Forest,Water,Built-up,NULL,Non_Wetland,Wetland
3502,Forest,Water,Built-up,NULL,Non_Wetland,Built-up
3503,Forest,Water,Built-up,NULL,Non_Wetland,Water
3504,Forest,Water,Built-up,NULL,Non_Wetland,Forest
3505,Forest,Water,Built-up,Non_Water,Non_Wetland,Grassland
3506,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland
3507,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest
3508,Forest,Water,Built-up,Water,Non_Wetland,Grassland
3509,Forest,Water,Built-up,Water,Non_Wetland,Cropland
3510,Forest,Water,Built-up,Water,Non_Wetland,Built-up
3511,Forest,Water,Built-up,Water,Non_Wetland,Forest
3512,Forest,Water,Water,NULL,NULL,Grassland
3513,Forest,Water,Water,NULL,NULL,Water
3514,Forest,Water,Water,NULL,NULL,Forest
3515,Forest,Water,Water,NULL,Water,Grassland
3516,Forest,Water,Water,NULL,Water,Wetland
3517,Forest,Water,Water,NULL,Water,Bareland
3518,Forest,Water,Water,NULL,Water,Water
3519,Forest,Water,Water,NULL,Water,Forest
3520,Forest,Water,Water,Non_Water,NULL,Grassland
3521,Forest,Water,Water,Non_Water,NULL,Wetland
3522,Forest,Water,Water,Non_Water,NULL,Water
3523,Forest,Water,Water,Non_Water,NULL,Forest
3524,Forest,Water,Water,Non_Water,Water,Grassland
3525,Forest,Water,Water,Non_Water,Water,Wetland
3526,Forest,Water,Water,Non_Water,Water,Water
3527,Forest,Water,Water,Non_Water,Water,Forest
3528,Forest,Water,Water,Water,NULL,Grassland
3529,Forest,Water,Water,Water,NULL,Wetland
3530,Forest,Water,Water,Water,NULL,Water
3531,Forest,Water,Water,Water,NULL,Forest
3532,Forest,Water,Water,Water,Water,Grassland
3533,Forest,Water,Water,Water,Water,Wetland
3534,Forest,Water,Water,Water,Water,Bareland
3535,Forest,Water,Water,Water,Water,Water
3536,Forest,Water,Water,Water,Water,Forest
3537,Forest,Water,Forest,NULL,Non_Wetland,Grassland
3538,Forest,Water,Forest,NULL,Non_Wetland,Wetland
3539,Forest,Water,Forest,NULL,Non_Wetland,Bareland
3540,Forest,Water,Forest,NULL,Non_Wetland,Built-up
3541,Forest,Water,Forest,NULL,Non_Wetland,Water
3542,Forest,Water,Forest,NULL,Non_Wetland,Forest
3543,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
3544,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland
3545,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland
3546,Forest,Water,Forest,Non_Water,Non_Wetland,Water
3547,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
3548,Forest,Water,Forest,Water,Non_Wetland,Grassland
3549,Forest,Water,Forest,Water,Non_Wetland,Wetland
3550,Forest,Water,Forest,Water,Non_Wetland,Water
3551,Forest,Water,Forest,Water,Non_Wetland,Forest
3552,Forest,Forest,NULL,NULL,Non_Wetland,NULL
3553,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
3554,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
3555,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
3556,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
3557,Forest,Forest,NULL,NULL,Non_Wetland,Water
3558,Forest,Forest,NULL,NULL,Non_Wetland,Forest
3559,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
3560,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland
3561,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland
3562,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
3563,Forest,Forest,NULL,Water,Non_Wetland,Grassland
3564,Forest,Forest,NULL,Water,Non_Wetland,Forest
3565,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
3566,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
3567,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
3568,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
3569,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
3570,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
3571,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
3572,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
3573,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
3574,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
3575,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Built-up
3576,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water
3577,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
3578,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
3579,Forest,Forest,Shrubland,Water,Non_Wetland,Water
3580,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
3581,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
3582,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
3583,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
3584,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
3585,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
3586,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
3587,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
3588,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
3589,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland
3590,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water
3591,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
3592,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
3593,Forest,Forest,Grassland,Water,Non_Wetland,Forest
3594,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
3595,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
3596,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
3597,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
3598,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
3599,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
3600,Forest,Forest,Cropland,NULL,Non_Wetland,Water
3601,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
3602,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
3603,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
3604,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
3605,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
3606,Forest,Forest,Cropland,Water,Non_Wetland,Wetland
3607,Forest,Forest,Cropland,Water,Non_Wetland,Forest
3608,Forest,Forest,Wetland,NULL,NULL,Wetland
3609,Forest,Forest,Wetland,NULL,NULL,Built-up
3610,Forest,Forest,Wetland,NULL,NULL,Water
3611,Forest,Forest,Wetland,NULL,NULL,Forest
3612,Forest,Forest,Wetland,NULL,Wetland,NULL
3613,Forest,Forest,Wetland,NULL,Wetland,Grassland
3614,Forest,Forest,Wetland,NULL,Wetland,Wetland
3615,Forest,Forest,Wetland,NULL,Wetland,Bareland
3616,Forest,Forest,Wetland,NULL,Wetland,Built-up
3617,Forest,Forest,Wetland,NULL,Wetland,Water
3618,Forest,Forest,Wetland,NULL,Wetland,Forest
3619,Forest,Forest,Wetland,Non_Water,NULL,Grassland
3620,Forest,Forest,Wetland,Non_Water,NULL,Wetland
3621,Forest,Forest,Wetland,Non_Water,NULL,Water
3622,Forest,Forest,Wetland,Non_Water,NULL,Forest
3623,Forest,Forest,Wetland,Non_Water,Wetland,NULL
3624,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
3625,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
3626,Forest,Forest,Wetland,Non_Water,Wetland,Bareland
3627,Forest,Forest,Wetland,Non_Water,Wetland,Water
3628,Forest,Forest,Wetland,Non_Water,Wetland,Forest
3629,Forest,Forest,Wetland,Water,NULL,Grassland
3630,Forest,Forest,Wetland,Water,NULL,Water
3631,Forest,Forest,Wetland,Water,NULL,Forest
3632,Forest,Forest,Wetland,Water,Wetland,Grassland
3633,Forest,Forest,Wetland,Water,Wetland,Wetland
