Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LPQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LPQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LPQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LPQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LPQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LPQ_M_R
8411,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
8412,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8413,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
8414,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8415,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
8416,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
8417,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8418,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8419,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
8420,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
8421,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
8422,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Wetland
8423,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
8424,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Forest
8425,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
8426,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
8427,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Water
8428,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
8429,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
8430,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
8431,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
8432,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
8433,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
8434,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Wetland
8435,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Water
8436,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
8437,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
8438,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Wetland
8439,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
8440,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
8441,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
8442,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
8443,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
8444,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Wetland
8445,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Water
8446,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
8447,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Water
8448,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
8449,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Water
8450,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
8451,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
8452,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
8453,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
8454,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Water
8455,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
8456,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
8457,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8458,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Bareland,Forest
8459,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
8460,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
8461,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8462,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8463,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8464,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8465,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
8466,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
8467,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
8468,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
8469,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8470,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8471,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
8472,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
8473,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8474,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8475,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Water
8476,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
8477,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Wetland
8478,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
8479,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
8480,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Bareland,Water
8481,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
8482,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
8483,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
8484,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
8485,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
8486,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Bareland,Forest
8487,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
8488,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
8489,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Grassland,Forest
8490,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Grassland
8491,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Water
8492,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
8493,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Bareland,Forest
8494,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Water
8495,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
8496,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Forest
8497,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
8498,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
8499,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
8500,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
8501,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
8502,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
8503,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
8504,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
8505,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
8506,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
8507,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Water
8508,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
8509,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
8510,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
8511,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
8512,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
8513,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Forest
8514,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
8515,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
8516,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Water
8517,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
8518,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8519,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
8520,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
8521,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
8522,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
8523,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8524,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
8525,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8526,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8527,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8528,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8529,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8530,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
8531,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
8532,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8533,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
8534,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8535,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
8536,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
8537,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
8538,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
8539,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
8540,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
8541,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
8542,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
8543,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
8544,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8545,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
8546,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
8547,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
8548,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
8549,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8550,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
8551,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8552,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8553,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
8554,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
8555,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8556,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
8557,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8558,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8559,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
8560,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
8561,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8562,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
8563,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
8564,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
8565,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
8566,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8567,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
8568,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
8569,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
8570,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Bareland,Forest
8571,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Forest
8572,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
8573,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
8574,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
8575,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
8576,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
8577,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
8578,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
8579,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
8580,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
8581,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
8582,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8583,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Forest
8584,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8585,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8586,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8587,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
8588,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
8589,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
8590,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
8591,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
8592,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
8593,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
8594,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8595,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8596,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
8597,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
8598,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland,Forest
8599,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Bareland
8600,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
8601,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
8602,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
8603,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
8604,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
8605,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
8606,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
8607,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
8608,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
8609,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
8610,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
8611,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
8612,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
8613,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
8614,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Wetland
8615,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
8616,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
8617,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
8618,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8619,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8620,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
8621,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8622,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
8623,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8624,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
8625,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
8626,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
8627,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
8628,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8629,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
8630,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
8631,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
8632,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
8633,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
8634,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,NULL
8635,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
8636,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
8637,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
8638,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
8639,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
8640,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
8641,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Wetland
8642,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
8643,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
8644,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
8645,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
8646,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
8647,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
8648,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
8649,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
8650,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
8651,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
8652,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
8653,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
8654,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
8655,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
8656,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
8657,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
8658,Forest,Forest,Wetland,NULL,Wetland,Forest,Built-up,Forest
8659,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
8660,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
8661,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
8662,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
8663,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
8664,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
8665,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
8666,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
8667,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
8668,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
8669,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
8670,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
8671,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
8672,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
8673,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,NULL
8674,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
8675,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
8676,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
8677,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
8678,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
8679,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
8680,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
8681,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
8682,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
8683,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
8684,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
8685,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
8686,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
8687,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
8688,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
8689,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
8690,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
8691,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
8692,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
8693,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
8694,Forest,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Forest
8695,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
8696,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
8697,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
8698,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
8699,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,NULL
8700,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Grassland
8701,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
8702,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
8703,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
8704,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
8705,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
8706,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
8707,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
8708,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
8709,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
8710,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
8711,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
8712,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
8713,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
8714,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
8715,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,NULL
8716,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
8717,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Forest
8718,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
8719,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
8720,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
8721,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Water
8722,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Forest
8723,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
8724,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
8725,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Forest
8726,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
8727,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
8728,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
8729,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
8730,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
8731,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
8732,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
8733,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
8734,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
8735,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
8736,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Water,Forest
8737,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
8738,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
