Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LFH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LFH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFH_M_R
16712,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
16713,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
16714,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
16715,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
16716,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
16717,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
16718,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
16719,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
16720,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
16721,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
16722,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Water,Forest
16723,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
16724,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
16725,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
16726,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
16727,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
16728,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
16729,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
16730,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
16731,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
16732,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
16733,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
16734,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
16735,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
16736,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
16737,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
16738,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Built-up
16739,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
16740,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Water,Built-up
16741,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
16742,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
16743,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
16744,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
16745,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
16746,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
16747,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
16748,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
16749,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
16750,Forest,Built-up,Shrubland,Water,Non_Wetland,Built-up,Built-up,Built-up
16751,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
16752,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
16753,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
16754,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
16755,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
16756,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
16757,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
16758,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
16759,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
16760,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
16761,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
16762,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
16763,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
16764,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
16765,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
16766,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
16767,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
16768,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
16769,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
16770,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
16771,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
16772,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
16773,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
16774,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
16775,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
16776,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
16777,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
16778,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
16779,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
16780,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
16781,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
16782,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
16783,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
16784,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
16785,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
16786,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
16787,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
16788,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16789,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16790,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
16791,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
16792,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16793,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
16794,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
16795,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
16796,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
16797,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
16798,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
16799,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
16800,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
16801,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
16802,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
16803,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16804,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
16805,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
16806,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
16807,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
16808,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
16809,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
16810,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
16811,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
16812,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
16813,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
16814,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
16815,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
16816,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
16817,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
16818,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
16819,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
16820,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
16821,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
16822,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
16823,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
16824,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
16825,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
16826,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
16827,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
16828,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
16829,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
16830,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
16831,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
16832,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
16833,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
16834,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
16835,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
16836,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
16837,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
16838,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
16839,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
16840,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
16841,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
16842,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
16843,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
16844,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
16845,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
16846,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
16847,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
16848,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
16849,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
16850,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
16851,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
16852,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
16853,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
16854,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
16855,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
16856,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Water
16857,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
16858,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Water
16859,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
16860,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
16861,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
16862,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
16863,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
16864,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
16865,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
16866,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
16867,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
16868,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
16869,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
16870,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
16871,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
16872,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
16873,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
16874,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
16875,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
16876,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
16877,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
16878,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
16879,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Built-up
16880,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
16881,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
16882,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
16883,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
16884,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Built-up
16885,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
16886,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
16887,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
16888,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
16889,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
16890,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
16891,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
16892,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
16893,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Cropland
16894,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Bareland
16895,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
16896,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
16897,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Cropland
16898,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Bareland
16899,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Built-up
16900,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
16901,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Water,Forest
16902,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
16903,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
16904,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
16905,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Built-up
16906,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
16907,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
16908,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
16909,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
16910,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Forest,Wetland
16911,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Water,Wetland
16912,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Water,Water
16913,Forest,Built-up,Wetland,Water,Wetland,Bareland,Water,Water
16914,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
16915,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
16916,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
16917,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
16918,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
16919,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
16920,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
16921,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
16922,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
16923,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
16924,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
16925,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
16926,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
16927,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Forest
16928,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
16929,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
16930,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
16931,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
16932,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
16933,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16934,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16935,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Cropland
16936,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
16937,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
16938,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
16939,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
16940,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
16941,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16942,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
16943,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
16944,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
16945,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
16946,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
16947,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
16948,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
16949,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
16950,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
16951,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
16952,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Cropland
16953,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
16954,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
16955,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
16956,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
16957,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
16958,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
16959,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
16960,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
16961,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
16962,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
16963,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
16964,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
16965,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
16966,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
16967,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
16968,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
16969,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
16970,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
16971,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Cropland
16972,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
16973,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
16974,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
16975,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
16976,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
16977,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
16978,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
16979,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
16980,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
16981,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
16982,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
16983,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
16984,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
16985,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
16986,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
16987,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
16988,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
16989,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
16990,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
16991,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
16992,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
16993,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Cropland
16994,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
16995,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
16996,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
16997,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
16998,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
16999,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Cropland
17000,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Built-up
17001,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
17002,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
17003,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Bareland
17004,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Built-up
17005,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
17006,Forest,Built-up,Water,NULL,Water,Wetland,NULL,Water
17007,Forest,Built-up,Water,NULL,Water,Wetland,Built-up,Forest
17008,Forest,Built-up,Water,NULL,Water,Bareland,Shrubland,Wetland
17009,Forest,Built-up,Water,NULL,Water,Bareland,Built-up,Grassland
17010,Forest,Built-up,Water,NULL,Water,Bareland,Built-up,Forest
17011,Forest,Built-up,Water,NULL,Water,Bareland,Water,Bareland
17012,Forest,Built-up,Water,NULL,Water,Bareland,Water,Built-up
17013,Forest,Built-up,Water,NULL,Water,Bareland,Forest,Wetland
17014,Forest,Built-up,Water,NULL,Water,Bareland,Forest,Forest
17015,Forest,Built-up,Water,NULL,Water,Forest,NULL,Forest
17016,Forest,Built-up,Water,NULL,Water,Forest,Water,Wetland
17017,Forest,Built-up,Water,NULL,Water,Forest,Forest,Forest
17018,Forest,Built-up,Water,Non_Water,Water,Bareland,Forest,Wetland
