Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MVQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MVQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MVQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MVQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MVQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MVQ_M_R
3802,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Water
3803,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
3804,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
3805,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
3806,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
3807,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
3808,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3809,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3810,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3811,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3812,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
3813,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3814,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
3815,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
3816,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3817,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3818,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3819,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3820,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
3821,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
3822,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Water
3823,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3824,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
3825,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3826,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
3827,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
3828,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3829,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3830,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3831,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3832,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
3833,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Bareland
3834,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Water
3835,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
3836,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Water
3837,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
3838,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
3839,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Water
3840,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3841,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
3842,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
3843,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3844,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
3845,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
3846,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
3847,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3848,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3849,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
3850,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
3851,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3852,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
3853,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3854,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
3855,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
3856,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3857,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
3858,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
3859,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
3860,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
3861,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
3862,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Water
3863,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3864,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3865,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
3866,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
3867,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Water
3868,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
3869,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
3870,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
3871,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
3872,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
3873,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3874,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
3875,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3876,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
3877,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
3878,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
3879,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
3880,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Bareland
3881,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Water
3882,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
3883,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
3884,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
3885,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
3886,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3887,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
3888,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,Water
3889,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,Forest
3890,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
3891,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
3892,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3893,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3894,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
3895,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3896,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3897,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3898,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Forest
3899,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
3900,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
3901,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3902,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3903,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3904,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
3905,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3906,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
3907,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
3908,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
3909,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
3910,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Bareland,NULL
3911,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Bareland,Bareland
3912,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Bareland,Forest
3913,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Wetland
3914,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Water
3915,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
3916,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Forest
3917,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
3918,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
3919,Forest,Forest,NULL,Water,Non_Wetland,NULL,Bareland,Forest
3920,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
3921,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
3922,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Bareland,Water
3923,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Bareland,Forest
3924,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
3925,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Bareland,Grassland
3926,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Bareland,Water
3927,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Bareland,Forest
3928,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
3929,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Water
3930,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Forest
3931,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Water
3932,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
3933,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
3934,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Water
3935,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
3936,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Forest,Forest
3937,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
3938,Forest,Forest,NULL,Water,Non_Wetland,Water,Bareland,Bareland
3939,Forest,Forest,NULL,Water,Non_Wetland,Water,Bareland,Water
3940,Forest,Forest,NULL,Water,Non_Wetland,Water,Bareland,Forest
3941,Forest,Forest,NULL,Water,Non_Wetland,Forest,Bareland,Forest
3942,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
3943,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3944,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3945,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
3946,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
3947,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
3948,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3949,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3950,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3951,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3952,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3953,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3954,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
3955,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
3956,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3957,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3958,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3959,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3960,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
3961,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3962,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3963,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Bareland
3964,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
3965,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3966,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3967,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3968,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3969,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3970,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3971,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
3972,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3973,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
3974,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3975,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3976,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
3977,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3978,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
3979,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3980,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
3981,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
3982,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
3983,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3984,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3985,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
3986,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
3987,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3988,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
3989,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3990,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
3991,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3992,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
3993,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
3994,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
3995,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3996,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3997,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3998,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
3999,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4000,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
4001,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4002,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
4003,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
4004,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
4005,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4006,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4007,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4008,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
4009,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
4010,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Forest
4011,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
4012,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Bareland,Forest
4013,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
4014,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
4015,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Bareland,Forest
4016,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
4017,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
4018,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
4019,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
4020,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Bareland,Grassland
4021,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Bareland,Forest
4022,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
4023,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4024,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4025,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
4026,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
4027,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
4028,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4029,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4030,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4031,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4032,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4033,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4034,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4035,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4036,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4037,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4038,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
4039,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4040,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
4041,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4042,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4043,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4044,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4045,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
4046,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
4047,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
4048,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
4049,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
4050,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4051,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4052,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4053,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4054,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
4055,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4056,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4057,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
4058,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
4059,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4060,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
4061,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4062,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
4063,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
4064,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4065,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
4066,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
4067,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
4068,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
4069,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
4070,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4071,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4072,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Bareland,Forest
4073,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4074,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
4075,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4076,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4077,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4078,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4079,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
4080,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
4081,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
4082,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
4083,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
4084,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
4085,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Bareland
4086,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
4087,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
4088,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
4089,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
4090,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4091,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4092,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4093,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4094,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4095,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
4096,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4097,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
4098,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
4099,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4100,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
4101,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4102,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4103,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
4104,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4105,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4106,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4107,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
4108,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4109,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4110,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
