Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LXL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LXL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LXL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LXL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LXL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LXL_M_R
4546,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Bareland
4547,Forest,Water,Water,NULL,Water,Water,Wetland,Water
4548,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
4549,Forest,Water,Water,NULL,Water,Water,Water,Water
4550,Forest,Water,Water,NULL,Water,Water,Water,Forest
4551,Forest,Water,Water,NULL,Water,Water,Forest,Water
4552,Forest,Water,Water,NULL,Water,Water,Forest,Forest
4553,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
4554,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
4555,Forest,Water,Water,NULL,Water,Forest,Water,Water
4556,Forest,Water,Water,NULL,Water,Forest,Water,Forest
4557,Forest,Water,Water,NULL,Water,Forest,Forest,Water
4558,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
4559,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
4560,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
4561,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
4562,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
4563,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
4564,Forest,Water,Water,Non_Water,Water,Water,Water,Water
4565,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
4566,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
4567,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
4568,Forest,Water,Water,Water,Water,NULL,Wetland,Water
4569,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
4570,Forest,Water,Water,Water,Water,NULL,Water,Water
4571,Forest,Water,Water,Water,Water,NULL,Water,Forest
4572,Forest,Water,Water,Water,Water,NULL,Forest,Water
4573,Forest,Water,Water,Water,Water,NULL,Forest,Forest
4574,Forest,Water,Water,Water,Water,Shrubland,Water,Water
4575,Forest,Water,Water,Water,Water,Grassland,Water,Forest
4576,Forest,Water,Water,Water,Water,Wetland,Water,Water
4577,Forest,Water,Water,Water,Water,Wetland,Water,Forest
4578,Forest,Water,Water,Water,Water,Bareland,Grassland,Water
4579,Forest,Water,Water,Water,Water,Water,Grassland,Water
4580,Forest,Water,Water,Water,Water,Water,Grassland,Forest
4581,Forest,Water,Water,Water,Water,Water,Wetland,Water
4582,Forest,Water,Water,Water,Water,Water,Wetland,Forest
4583,Forest,Water,Water,Water,Water,Water,Bareland,Forest
4584,Forest,Water,Water,Water,Water,Water,Water,Grassland
4585,Forest,Water,Water,Water,Water,Water,Water,Wetland
4586,Forest,Water,Water,Water,Water,Water,Water,Water
4587,Forest,Water,Water,Water,Water,Water,Water,Forest
4588,Forest,Water,Water,Water,Water,Water,Forest,Grassland
4589,Forest,Water,Water,Water,Water,Water,Forest,Water
4590,Forest,Water,Water,Water,Water,Water,Forest,Forest
4591,Forest,Water,Water,Water,Water,Forest,Wetland,Water
4592,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
4593,Forest,Water,Water,Water,Water,Forest,Water,Water
4594,Forest,Water,Water,Water,Water,Forest,Water,Forest
4595,Forest,Water,Water,Water,Water,Forest,Forest,Water
4596,Forest,Water,Water,Water,Water,Forest,Forest,Forest
4597,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
4598,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4599,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
4600,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4601,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
4602,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
4603,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4604,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4605,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4606,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
4607,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
4608,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
4609,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Bareland
4610,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
4611,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4612,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4613,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
4614,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4615,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4616,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
4617,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4618,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
4619,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
4620,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4621,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
4622,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4623,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4624,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
4625,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4626,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
4627,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4628,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4629,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4630,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4631,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
4632,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
4633,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4634,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
4635,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4636,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
4637,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
4638,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
4639,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
4640,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
4641,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4642,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
4643,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4644,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
4645,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4646,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
4647,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
4648,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
4649,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
4650,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
4651,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4652,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4653,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
4654,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
4655,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
4656,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4657,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
4658,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
4659,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
4660,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
4661,Forest,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
4662,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
4663,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
4664,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
4665,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
4666,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
4667,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
4668,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4669,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
4670,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
4671,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4672,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4673,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
4674,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4675,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
4676,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
4677,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4678,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
4679,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
4680,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4681,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4682,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4683,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
4684,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4685,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4686,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
4687,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4688,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
4689,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4690,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
4691,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
4692,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
4693,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
4694,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
4695,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4696,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4697,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4698,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
4699,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4700,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4701,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4702,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4703,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
4704,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4705,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4706,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4707,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4708,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4709,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
4710,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4711,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
4712,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4713,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
4714,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
4715,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
4716,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
4717,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
4718,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4719,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
4720,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
4721,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4722,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4723,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
4724,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4725,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4726,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
4727,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
4728,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
4729,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
4730,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4731,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4732,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4733,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4734,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4735,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
4736,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4737,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
4738,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4739,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
4740,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Built-up
4741,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
4742,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4743,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
4744,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
4745,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
4746,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
4747,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
4748,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4749,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
4750,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
4751,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
4752,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
4753,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4754,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
4755,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
4756,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
4757,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4758,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
4759,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
4760,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
4761,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4762,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4763,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
4764,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
4765,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
4766,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
4767,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
4768,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
4769,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4770,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
4771,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
4772,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
4773,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
4774,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Water
4775,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
4776,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
4777,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
4778,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
4779,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4780,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4781,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4782,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4783,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
4784,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
4785,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4786,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4787,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Water
4788,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
4789,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4790,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4791,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
4792,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
4793,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
4794,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
4795,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
4796,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4797,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4798,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4799,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
4800,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4801,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
4802,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4803,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4804,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4805,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4806,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4807,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4808,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
4809,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4810,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
4811,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
4812,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4813,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
4814,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
4815,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4816,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
4817,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4818,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4819,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4820,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4821,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4822,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4823,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4824,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4825,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4826,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4827,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4828,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4829,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
4830,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4831,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4832,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
4833,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4834,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
4835,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
4836,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4837,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
4838,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4839,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4840,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
4841,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4842,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4843,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4844,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
4845,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
4846,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4847,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4848,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
4849,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4850,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4851,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4852,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4853,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4854,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4855,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4856,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
4857,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4858,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4859,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4860,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4861,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
4862,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4863,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4864,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
4865,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
4866,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
4867,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
4868,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
4869,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
4870,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
4871,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
4872,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4873,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4874,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
4875,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
4876,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
4877,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
4878,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
4879,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
