Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MBM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MBM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MBM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MBM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MBM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MBM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MBM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MBM_M_R
5220,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Water
5221,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5222,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Water
5223,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
5224,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
5225,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
5226,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5227,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Bareland
5228,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Water
5229,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
5230,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5231,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
5232,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5233,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
5234,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
5235,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
5236,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
5237,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
5238,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5239,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Water
5240,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5241,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
5242,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
5243,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
5244,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
5245,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
5246,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
5247,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
5248,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Water
5249,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
5250,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
5251,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Water
5252,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
5253,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Water
5254,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
5255,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
5256,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
5257,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
5258,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
5259,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
5260,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Water
5261,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
5262,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
5263,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
5264,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
5265,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Water
5266,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
5267,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
5268,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Bareland,Forest
5269,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Grassland
5270,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Water
5271,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Forest
5272,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Water
5273,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Forest
5274,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
5275,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
5276,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Water
5277,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
5278,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Forest
5279,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Water
5280,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Forest
5281,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Forest,Water
5282,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Forest,Forest
5283,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Bareland
5284,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Water
5285,Forest,Forest,NULL,Water,Non_Wetland,Water,Bareland,Water
5286,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Bareland
5287,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
5288,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
5289,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Water
5290,Forest,Forest,NULL,Water,Non_Wetland,Forest,Grassland,Forest
5291,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
5292,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
5293,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
5294,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5295,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5296,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5297,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5298,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5299,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5300,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5301,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
5302,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5303,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5304,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5305,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
5306,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5307,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Water
5308,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5309,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5310,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
5311,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5312,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5313,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
5314,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
5315,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
5316,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5317,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5318,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
5319,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
5320,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Water
5321,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
5322,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5323,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5324,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
5325,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
5326,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5327,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5328,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Water
5329,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5330,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
5331,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
5332,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5333,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5334,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Water
5335,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5336,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5337,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
5338,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
5339,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5340,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
5341,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Water
5342,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
5343,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5344,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5345,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5346,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
5347,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
5348,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5349,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
5350,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
5351,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5352,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5353,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Water
5354,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
5355,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
5356,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
5357,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
5358,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
5359,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
5360,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
5361,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
5362,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
5363,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
5364,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
5365,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Water
5366,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
5367,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
5368,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
5369,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Bareland,Forest
5370,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
5371,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Water
5372,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
5373,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
5374,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
5375,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
5376,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Water
5377,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
5378,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
5379,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
5380,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Water
5381,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Water
5382,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
5383,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
5384,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5385,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
5386,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
5387,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
5388,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5389,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5390,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5391,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5392,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
5393,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5394,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5395,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
5396,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5397,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5398,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5399,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
5400,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5401,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
5402,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
5403,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
5404,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5405,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
5406,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Water
5407,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5408,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
5409,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5410,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
5411,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
5412,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
5413,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5414,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5415,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5416,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
5417,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
5418,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
5419,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5420,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
5421,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5422,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Water
5423,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
5424,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
5425,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
5426,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5427,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
5428,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5429,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
5430,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Water
5431,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
5432,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
5433,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
5434,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
5435,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
5436,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Bareland
5437,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
5438,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
5439,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
5440,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
5441,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
5442,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
5443,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
5444,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
5445,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
5446,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
5447,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5448,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5449,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
5450,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5451,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5452,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
5453,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
5454,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Grassland
5455,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Water
5456,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
5457,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5458,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5459,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5460,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
5461,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
5462,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5463,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5464,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5465,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Bareland
5466,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
5467,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
5468,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5469,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
5470,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Water
5471,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
5472,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5473,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5474,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
5475,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5476,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
5477,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5478,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
5479,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
5480,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
5481,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
5482,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5483,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
5484,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5485,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
5486,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
5487,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5488,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5489,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5490,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5491,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
5492,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
5493,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
5494,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
5495,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Water
5496,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
5497,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Water,Water
5498,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,NULL,Water
5499,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
5500,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
5501,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5502,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Bareland
5503,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
5504,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
5505,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Bareland,Forest
5506,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
5507,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
5508,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
5509,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
5510,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
5511,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Bareland
5512,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
5513,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
5514,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
5515,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
5516,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
5517,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
5518,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Grassland
5519,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Water
5520,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
5521,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Water
5522,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
5523,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Grassland
