Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWG_M_R
7547,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
7548,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
7549,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
7550,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
7551,Forest,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
7552,Forest,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Forest
7553,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
7554,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
7555,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Forest,Grassland
7556,Forest,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Grassland
7557,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
7558,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Forest
7559,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
7560,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
7561,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
7562,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
7563,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
7564,Forest,Cropland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
7565,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
7566,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Forest,Grassland
7567,Forest,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
7568,Forest,Cropland,Wetland,NULL,Wetland,Water,Grassland,Forest
7569,Forest,Cropland,Wetland,NULL,Wetland,Water,Water,Forest
7570,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
7571,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
7572,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
7573,Forest,Cropland,Wetland,Water,Wetland,Grassland,NULL,Grassland
7574,Forest,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
7575,Forest,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
7576,Forest,Cropland,Wetland,Water,Wetland,Bareland,NULL,Grassland
7577,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
7578,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
7579,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Cropland
7580,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
7581,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
7582,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Grassland
7583,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Forest
7584,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
7585,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
7586,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
7587,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
7588,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
7589,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7590,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7591,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
7592,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Cropland
7593,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
7594,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
7595,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
7596,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
7597,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
7598,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
7599,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
7600,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
7601,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
7602,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7603,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
7604,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7605,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
7606,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
7607,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
7608,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7609,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7610,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
7611,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
7612,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
7613,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
7614,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
7615,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
7616,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
7617,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
7618,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
7619,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7620,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
7621,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
7622,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
7623,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7624,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
7625,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
7626,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7627,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
7628,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
7629,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
7630,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
7631,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
7632,Forest,Cropland,Water,NULL,Water,NULL,Shrubland,Forest
7633,Forest,Cropland,Water,NULL,Water,Shrubland,NULL,Grassland
7634,Forest,Cropland,Water,NULL,Water,Shrubland,Bareland,Forest
7635,Forest,Cropland,Water,NULL,Water,Shrubland,Water,Forest
7636,Forest,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
7637,Forest,Cropland,Water,NULL,Water,Grassland,NULL,Forest
7638,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
7639,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
7640,Forest,Cropland,Water,NULL,Water,Grassland,Wetland,Grassland
7641,Forest,Cropland,Water,NULL,Water,Grassland,Water,Forest
7642,Forest,Cropland,Water,NULL,Water,Grassland,Forest,Grassland
7643,Forest,Cropland,Water,NULL,Water,Grassland,Forest,Forest
7644,Forest,Cropland,Water,NULL,Water,Cropland,NULL,Grassland
7645,Forest,Cropland,Water,NULL,Water,Cropland,NULL,Cropland
7646,Forest,Cropland,Water,NULL,Water,Cropland,NULL,Forest
7647,Forest,Cropland,Water,NULL,Water,Cropland,Forest,Cropland
7648,Forest,Cropland,Water,NULL,Water,Wetland,NULL,Grassland
7649,Forest,Cropland,Water,NULL,Water,Wetland,Grassland,Grassland
7650,Forest,Cropland,Water,NULL,Water,Wetland,Water,Grassland
7651,Forest,Cropland,Water,NULL,Water,Bareland,NULL,Grassland
7652,Forest,Cropland,Water,NULL,Water,Bareland,NULL,Cropland
7653,Forest,Cropland,Water,NULL,Water,Bareland,NULL,Water
7654,Forest,Cropland,Water,NULL,Water,Bareland,NULL,Forest
7655,Forest,Cropland,Water,NULL,Water,Bareland,Grassland,Forest
7656,Forest,Cropland,Water,NULL,Water,Bareland,Bareland,Grassland
7657,Forest,Cropland,Water,NULL,Water,Bareland,Forest,Grassland
7658,Forest,Cropland,Water,NULL,Water,Bareland,Forest,Forest
7659,Forest,Cropland,Water,NULL,Water,Water,NULL,Water
7660,Forest,Cropland,Water,NULL,Water,Water,Grassland,Water
7661,Forest,Cropland,Water,NULL,Water,Water,Grassland,Forest
7662,Forest,Cropland,Water,NULL,Water,Water,Forest,Grassland
7663,Forest,Cropland,Water,NULL,Water,Forest,NULL,Forest
7664,Forest,Cropland,Water,Non_Water,Water,Grassland,NULL,Grassland
7665,Forest,Cropland,Water,Non_Water,Water,Water,NULL,Grassland
7666,Forest,Cropland,Water,Water,Water,NULL,Wetland,Forest
7667,Forest,Cropland,Water,Water,Water,Bareland,Grassland,Forest
7668,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7669,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
7670,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7671,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
7672,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
7673,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
7674,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7675,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7676,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
7677,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7678,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
7679,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7680,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
7681,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7682,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
7683,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7684,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
7685,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
7686,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
7687,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7688,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7689,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7690,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
7691,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7692,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7693,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7694,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
7695,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Cropland
7696,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
7697,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7698,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
7699,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
7700,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
7701,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
7702,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7703,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7704,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
7705,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7706,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7707,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7708,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
7709,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7710,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
7711,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7712,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7713,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
7714,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7715,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7716,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Cropland
7717,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7718,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
7719,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7720,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
7721,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7722,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
7723,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
7724,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
7725,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
7726,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
7727,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
7728,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
7729,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
7730,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
7731,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
7732,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
7733,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
7734,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
7735,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
7736,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
7737,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
7738,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
7739,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Bareland
7740,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
7741,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
7742,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
7743,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
7744,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
7745,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7746,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
7747,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
7748,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7749,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
7750,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
7751,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
7752,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
7753,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Cropland
7754,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7755,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7756,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
7757,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
7758,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7759,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7760,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
7761,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
7762,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
7763,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7764,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
7765,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7766,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
7767,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Cropland
7768,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
7769,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
7770,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7771,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7772,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7773,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
7774,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
7775,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
7776,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7777,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
7778,Forest,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Grassland
7779,Forest,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Forest
7780,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
7781,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
7782,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
7783,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
7784,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
7785,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7786,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7787,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
7788,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7789,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7790,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7791,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7792,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
7793,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
7794,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7795,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
7796,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
7797,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7798,Forest,Cropland,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
7799,Forest,Cropland,Forest,Water,Non_Wetland,Grassland,NULL,Forest
7800,Forest,Cropland,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
7801,Forest,Cropland,Forest,Water,Non_Wetland,Water,Water,Grassland
7802,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7803,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
7804,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
7805,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
7806,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
7807,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
7808,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
7809,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
7810,Forest,Wetland,Wetland,NULL,Wetland,Water,Grassland,Forest
7811,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
7812,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
7813,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7814,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7815,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7816,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7817,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7818,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
7819,Forest,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
7820,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7821,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
7822,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
7823,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7824,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
7825,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
7826,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7827,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
7828,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
7829,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7830,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7831,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7832,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
7833,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
7834,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
7835,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7836,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7837,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
7838,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7839,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7840,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
7841,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
7842,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
7843,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
7844,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7845,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7846,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
7847,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
7848,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
7849,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7850,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
7851,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
7852,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
7853,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7854,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7855,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
7856,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7857,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
7858,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
7859,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
7860,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
7861,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
7862,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
7863,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
7864,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
7865,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
7866,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
7867,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Forest
7868,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
7869,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
7870,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7871,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
7872,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
