Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRN_M_R
2747,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
2748,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland
2749,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest
2750,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Grassland
2751,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland
2752,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Bareland
2753,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Water
2754,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Forest
2755,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland
2756,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Bareland
2757,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest
2758,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Grassland
2759,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Bareland
2760,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Water
2761,Forest,Wetland,NULL,Water,Non_Wetland,NULL,Forest
2762,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL
2763,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
2764,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
2765,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland
2766,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water
2767,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
2768,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2769,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2770,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water
2771,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2772,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
2773,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Bareland
2774,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
2775,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest
2776,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
2777,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Bareland
2778,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Water
2779,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest
2780,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2781,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,Grassland
2782,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,Bareland
2783,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,Forest
2784,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL
2785,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
2786,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland
2787,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Built-up
2788,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Water
2789,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
2790,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2791,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Bareland
2792,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water
2793,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest
2794,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Grassland
2795,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Bareland
2796,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Water
2797,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Forest
2798,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL
2799,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland
2800,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland
2801,Forest,Wetland,Wetland,NULL,Wetland,NULL,Bareland
2802,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water
2803,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest
2804,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
2805,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland
2806,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water
2807,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
2808,Forest,Wetland,Wetland,Water,Wetland,NULL,Grassland
2809,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland
2810,Forest,Wetland,Wetland,Water,Wetland,NULL,Bareland
2811,Forest,Wetland,Wetland,Water,Wetland,NULL,Water
2812,Forest,Wetland,Wetland,Water,Wetland,NULL,Forest
2813,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Grassland
2814,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Forest
2815,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Grassland
2816,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Built-up
2817,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Water
2818,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Forest
2819,Forest,Wetland,Water,NULL,Water,NULL,Grassland
2820,Forest,Wetland,Water,NULL,Water,NULL,Wetland
2821,Forest,Wetland,Water,NULL,Water,NULL,Bareland
2822,Forest,Wetland,Water,NULL,Water,NULL,Water
2823,Forest,Wetland,Water,NULL,Water,NULL,Forest
2824,Forest,Wetland,Water,Non_Water,Water,NULL,Grassland
2825,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland
2826,Forest,Wetland,Water,Non_Water,Water,NULL,Bareland
2827,Forest,Wetland,Water,Non_Water,Water,NULL,Water
2828,Forest,Wetland,Water,Non_Water,Water,NULL,Forest
2829,Forest,Wetland,Water,Water,Water,NULL,Grassland
2830,Forest,Wetland,Water,Water,Water,NULL,Wetland
2831,Forest,Wetland,Water,Water,Water,NULL,Bareland
2832,Forest,Wetland,Water,Water,Water,NULL,Water
2833,Forest,Wetland,Water,Water,Water,NULL,Forest
2834,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL
2835,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
2836,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
2837,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland
2838,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water
2839,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
2840,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
2841,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Bareland
2842,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water
2843,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
2844,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
2845,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Bareland
2846,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water
2847,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Forest
2848,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,Grassland
2849,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,Forest
2850,Forest,Bareland,NULL,Water,Non_Wetland,NULL,Water
2851,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland
2852,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland
2853,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Water
2854,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Forest
2855,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2856,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2857,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,Grassland
2858,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,Water
2859,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,Forest
2860,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,Grassland
2861,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,Forest
2862,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland
2863,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland
2864,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Forest
2865,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,Water
2866,Forest,Bareland,Wetland,NULL,Wetland,NULL,Grassland
2867,Forest,Bareland,Wetland,NULL,Wetland,NULL,Wetland
2868,Forest,Bareland,Wetland,NULL,Wetland,NULL,Forest
2869,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Forest
2870,Forest,Bareland,Wetland,Water,Wetland,NULL,Water
2871,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,Grassland
2872,Forest,Bareland,Water,NULL,Water,NULL,Forest
2873,Forest,Bareland,Water,Water,Water,NULL,Grassland
2874,Forest,Bareland,Water,Water,Water,NULL,Wetland
2875,Forest,Bareland,Water,Water,Water,NULL,Forest
2876,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Grassland
2877,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Bareland
2878,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Water
2879,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Forest
2880,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,Forest
2881,Forest,Bareland,Forest,Water,Non_Wetland,NULL,Bareland
2882,Forest,Bareland,Forest,Water,Non_Wetland,NULL,Water
2883,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland
2884,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest
2885,Forest,Built-up,NULL,Water,Non_Wetland,NULL,Bareland
2886,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL
2887,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
2888,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland
2889,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland
2890,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
2891,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL
2892,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2893,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2894,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2895,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,Grassland
2896,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,Bareland
2897,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
2898,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland
2899,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
2900,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
2901,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland
2902,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
2903,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2904,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Forest
2905,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,Grassland
2906,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,Bareland
2907,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,Forest
2908,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland
2909,Forest,Built-up,Wetland,NULL,Wetland,NULL,Forest
2910,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Grassland
2911,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Forest
2912,Forest,Built-up,Wetland,Water,Wetland,NULL,Water
2913,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Grassland
2914,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Forest
2915,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
2916,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland
2917,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up
2918,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
2919,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Grassland
2920,Forest,Built-up,Water,NULL,Water,NULL,Grassland
2921,Forest,Built-up,Water,NULL,Water,NULL,Forest
2922,Forest,Built-up,Water,Non_Water,Water,NULL,Grassland
2923,Forest,Built-up,Water,Non_Water,Water,NULL,Forest
2924,Forest,Built-up,Water,Water,Water,NULL,Water
2925,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL
2926,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
2927,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland
2928,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
2929,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Grassland
2930,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest
2931,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Grassland
2932,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Forest
2933,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland
2934,Forest,Water,NULL,NULL,Non_Wetland,NULL,Bareland
2935,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water
2936,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest
2937,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water
2938,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest
2939,Forest,Water,NULL,Water,Non_Wetland,NULL,Grassland
2940,Forest,Water,NULL,Water,Non_Wetland,NULL,Bareland
2941,Forest,Water,NULL,Water,Non_Wetland,NULL,Forest
2942,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL
2943,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
2944,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
2945,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
2946,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water
2947,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
2948,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2949,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
2950,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2951,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
2952,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2953,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
2954,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
2955,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water
2956,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Forest
2957,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
2958,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water
2959,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest
2960,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2961,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water
2962,Forest,Water,Grassland,Water,Non_Wetland,NULL,Grassland
2963,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water
2964,Forest,Water,Grassland,Water,Non_Wetland,NULL,Forest
2965,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL
2966,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
2967,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland
2968,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Bareland
2969,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water
2970,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest
2971,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2972,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland
2973,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water
2974,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest
2975,Forest,Water,Cropland,Water,Non_Wetland,NULL,Grassland
2976,Forest,Water,Cropland,Water,Non_Wetland,NULL,Bareland
2977,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water
2978,Forest,Water,Cropland,Water,Non_Wetland,NULL,Forest
2979,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland
2980,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland
2981,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland
2982,Forest,Water,Wetland,NULL,Wetland,NULL,Water
2983,Forest,Water,Wetland,NULL,Wetland,NULL,Forest
2984,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland
2985,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland
2986,Forest,Water,Wetland,Non_Water,Wetland,NULL,Bareland
2987,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water
2988,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest
2989,Forest,Water,Wetland,Water,Wetland,NULL,Grassland
2990,Forest,Water,Wetland,Water,Wetland,NULL,Wetland
2991,Forest,Water,Wetland,Water,Wetland,NULL,Bareland
2992,Forest,Water,Wetland,Water,Wetland,NULL,Water
2993,Forest,Water,Wetland,Water,Wetland,NULL,Forest
2994,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland
2995,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest
2996,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water
2997,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest
2998,Forest,Water,Bareland,Water,Non_Wetland,NULL,Bareland
2999,Forest,Water,Bareland,Water,Non_Wetland,NULL,Forest
3000,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Grassland
3001,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Forest
3002,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,Forest
3003,Forest,Water,Built-up,Water,Non_Wetland,NULL,Bareland
3004,Forest,Water,Water,NULL,Water,NULL,Grassland
3005,Forest,Water,Water,NULL,Water,NULL,Wetland
3006,Forest,Water,Water,NULL,Water,NULL,Bareland
3007,Forest,Water,Water,NULL,Water,NULL,Water
3008,Forest,Water,Water,NULL,Water,NULL,Forest
3009,Forest,Water,Water,Non_Water,Water,NULL,Grassland
3010,Forest,Water,Water,Non_Water,Water,NULL,Wetland
3011,Forest,Water,Water,Non_Water,Water,NULL,Bareland
3012,Forest,Water,Water,Non_Water,Water,NULL,Water
3013,Forest,Water,Water,Non_Water,Water,NULL,Forest
3014,Forest,Water,Water,Water,Water,NULL,Grassland
3015,Forest,Water,Water,Water,Water,NULL,Wetland
3016,Forest,Water,Water,Water,Water,NULL,Bareland
3017,Forest,Water,Water,Water,Water,NULL,Water
3018,Forest,Water,Water,Water,Water,NULL,Forest
3019,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland
3020,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland
3021,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland
3022,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water
3023,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest
3024,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
3025,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland
3026,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland
3027,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water
3028,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
3029,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland
3030,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland
3031,Forest,Water,Forest,Water,Non_Wetland,NULL,Bareland
3032,Forest,Water,Forest,Water,Non_Wetland,NULL,Water
3033,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest
3034,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland
3035,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland
3036,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water
3037,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest
3038,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland
3039,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest
3040,Forest,Forest,NULL,Water,Non_Wetland,NULL,Grassland
3041,Forest,Forest,NULL,Water,Non_Wetland,NULL,Bareland
3042,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest
3043,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL
3044,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
3045,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
3046,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
3047,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up
3048,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water
3049,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
3050,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL
3051,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
3052,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
3053,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
3054,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water
3055,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
3056,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
3057,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Bareland
3058,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water
3059,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest
3060,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
3061,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland
3062,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland
3063,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up
3064,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water
3065,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
3066,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland
3067,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Bareland
3068,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water
3069,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest
3070,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Grassland
3071,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water
3072,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest
3073,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL
3074,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
3075,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland
3076,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland
3077,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up
3078,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water
3079,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
3080,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
3081,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland
3082,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water
3083,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
3084,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Grassland
3085,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Bareland
3086,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Water
3087,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Forest
3088,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL
3089,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland
3090,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland
3091,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland
3092,Forest,Forest,Wetland,NULL,Wetland,NULL,Water
3093,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest
3094,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
3095,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland
3096,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water
3097,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest
3098,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland
3099,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland
3100,Forest,Forest,Wetland,Water,Wetland,NULL,Bareland
3101,Forest,Forest,Wetland,Water,Wetland,NULL,Water
3102,Forest,Forest,Wetland,Water,Wetland,NULL,Forest
3103,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland
3104,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland
3105,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water
3106,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest
3107,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest
3108,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland
3109,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland
3110,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest
3111,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Grassland
3112,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest
3113,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Grassland
3114,Forest,Forest,Water,NULL,Water,NULL,Grassland
3115,Forest,Forest,Water,NULL,Water,NULL,Bareland
3116,Forest,Forest,Water,NULL,Water,NULL,Water
3117,Forest,Forest,Water,NULL,Water,NULL,Forest
3118,Forest,Forest,Water,Non_Water,Water,NULL,Grassland
3119,Forest,Forest,Water,Non_Water,Water,NULL,Bareland
3120,Forest,Forest,Water,Non_Water,Water,NULL,Water
3121,Forest,Forest,Water,Non_Water,Water,NULL,Forest
3122,Forest,Forest,Water,Water,Water,NULL,Grassland
3123,Forest,Forest,Water,Water,Water,NULL,Wetland
3124,Forest,Forest,Water,Water,Water,NULL,Bareland
3125,Forest,Forest,Water,Water,Water,NULL,Water
3126,Forest,Forest,Water,Water,Water,NULL,Forest
3127,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL
3128,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
3129,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
3130,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland
3131,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up
3132,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water
3133,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest
