Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MBN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MBN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MBN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MBN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MBN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MBN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MBN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MBN_M_R
3773,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3774,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3775,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
3776,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
3777,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3778,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3779,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3780,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3781,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3782,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3783,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3784,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3785,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
3786,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3787,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
3788,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
3789,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3790,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
3791,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
3792,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
3793,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
3794,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
3795,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3796,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
3797,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Built-up
3798,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
3799,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3800,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3801,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3802,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
3803,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3804,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Water
3805,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3806,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
3807,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
3808,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Water
3809,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3810,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Water
3811,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3812,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3813,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
3814,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3815,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
3816,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
3817,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3818,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
3819,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
3820,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3821,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3822,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3823,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3824,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
3825,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3826,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3827,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
3828,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
3829,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3830,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3831,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
3832,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
3833,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3834,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3835,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
3836,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
3837,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
3838,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Water,Grassland
3839,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
3840,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3841,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Bareland
3842,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
3843,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
3844,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Built-up,Water
3845,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
3846,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
3847,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
3848,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
3849,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Grassland
3850,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
3851,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Grassland
3852,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
3853,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
3854,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
3855,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
3856,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
3857,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
3858,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Water
3859,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
3860,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
3861,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
3862,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
3863,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
3864,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Water
3865,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
3866,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
3867,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
3868,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
3869,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
3870,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
3871,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Water
3872,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
3873,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Water
3874,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
3875,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
3876,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Bareland
3877,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
3878,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
3879,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Water
3880,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
3881,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3882,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3883,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3884,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3885,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3886,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3887,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3888,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
3889,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3890,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3891,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
3892,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3893,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3894,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
3895,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
3896,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
3897,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3898,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3899,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3900,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3901,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3902,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3903,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
3904,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3905,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3906,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3907,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3908,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
3909,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
3910,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3911,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3912,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
3913,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
3914,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3915,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
3916,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
3917,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Water
3918,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
3919,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
3920,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
3921,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
3922,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
3923,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
3924,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
3925,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
3926,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
3927,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
3928,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3929,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
3930,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3931,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
3932,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
3933,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
3934,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3935,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
3936,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
3937,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
3938,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
3939,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3940,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Water
3941,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3942,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
3943,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3944,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
3945,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3946,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
3947,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
3948,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
3949,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
3950,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3951,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
3952,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
3953,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
3954,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
3955,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
3956,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3957,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3958,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3959,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3960,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
3961,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3962,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
3963,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
3964,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
3965,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
3966,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
3967,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3968,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
3969,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
3970,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3971,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
3972,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
3973,Forest,Forest,Wetland,NULL,Wetland,Built-up,Grassland,Forest
3974,Forest,Forest,Wetland,NULL,Wetland,Built-up,Wetland,Forest
3975,Forest,Forest,Wetland,NULL,Wetland,Built-up,Bareland,Forest
3976,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
3977,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
3978,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
3979,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3980,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
3981,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
3982,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
3983,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
3984,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
3985,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
3986,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
3987,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
3988,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
3989,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
3990,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
3991,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
3992,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
3993,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3994,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
3995,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,NULL
3996,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
3997,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
3998,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3999,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
4000,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Built-up,Forest
4001,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
4002,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
4003,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
4004,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Water
4005,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4006,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
4007,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
4008,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4009,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,NULL
4010,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4011,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
4012,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4013,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
4014,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Built-up,Grassland
4015,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Built-up,Forest
4016,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4017,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
4018,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4019,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
4020,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Water
4021,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
4022,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
4023,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
4024,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4025,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4026,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4027,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4028,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
4029,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Built-up,Forest
4030,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4031,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
4032,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4033,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
4034,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
4035,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
4036,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
4037,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
4038,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
4039,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
4040,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Water
4041,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
4042,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4043,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
4044,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4045,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
4046,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
4047,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
4048,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
4049,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
4050,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
4051,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
4052,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4053,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
4054,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Water
4055,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4056,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
4057,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
4058,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
4059,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
4060,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
4061,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
4062,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Water
4063,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
4064,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
4065,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Water
4066,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4067,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
4068,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
4069,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
4070,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
4071,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
4072,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Water
4073,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
4074,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4075,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
4076,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
4077,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
4078,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
4079,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
4080,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
4081,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
4082,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
4083,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Water
4084,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
4085,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
4086,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
4087,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
4088,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
4089,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
4090,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
4091,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
4092,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
4093,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
4094,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Water
4095,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
4096,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
4097,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
4098,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Water
