Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MEB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MEB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MEB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MEB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MEB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MEB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MEB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MEB_M_R
3572,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3573,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
3574,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3575,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3576,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3577,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3578,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
3579,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3580,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3581,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
3582,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3583,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3584,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
3585,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3586,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3587,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
3588,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
3589,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3590,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3591,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
3592,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3593,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
3594,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3595,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
3596,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3597,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3598,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
3599,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Water
3600,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3601,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3602,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
3603,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3604,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3605,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
3606,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
3607,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3608,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
3609,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3610,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3611,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3612,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3613,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3614,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3615,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3616,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
3617,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
3618,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Water
3619,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
3620,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
3621,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3622,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
3623,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3624,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
3625,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
3626,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
3627,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3628,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Wetland
3629,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Water
3630,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
3631,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
3632,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
3633,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3634,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3635,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3636,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3637,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3638,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3639,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3640,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3641,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
3642,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3643,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3644,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3645,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3646,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3647,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
3648,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3649,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
3650,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3651,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
3652,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3653,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
3654,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
3655,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
3656,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3657,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
3658,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
3659,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Water
3660,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3661,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3662,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3663,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
3664,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
3665,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
3666,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3667,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
3668,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
3669,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
3670,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3671,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3672,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
3673,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3674,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3675,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3676,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3677,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3678,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
3679,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3680,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
3681,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3682,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3683,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3684,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
3685,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
3686,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3687,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
3688,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
3689,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
3690,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3691,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3692,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
3693,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3694,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
3695,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
3696,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
3697,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
3698,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3699,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3700,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
3701,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
3702,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3703,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3704,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3705,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
3706,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3707,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3708,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
3709,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
3710,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
3711,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
3712,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Grassland,Forest
3713,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
3714,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
3715,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Forest
3716,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
3717,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
3718,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
3719,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
3720,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
3721,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
3722,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
3723,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Grassland,Grassland
3724,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Grassland,Forest
3725,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
3726,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
3727,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3728,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3729,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3730,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3731,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3732,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3733,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3734,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3735,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
3736,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
3737,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3738,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
3739,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
3740,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3741,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Wetland
3742,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
3743,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3744,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
3745,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
3746,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
3747,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3748,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3749,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3750,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3751,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
3752,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
3753,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3754,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
3755,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
3756,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3757,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3758,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3759,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3760,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
3761,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
3762,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3763,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
3764,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3765,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
3766,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
3767,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
3768,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3769,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3770,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3771,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
3772,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
3773,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
3774,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
3775,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
3776,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3777,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
3778,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
3779,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
3780,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Bareland
3781,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
3782,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
3783,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
3784,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
3785,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
3786,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
3787,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
3788,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
3789,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
3790,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
3791,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
3792,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
3793,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
3794,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
3795,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
3796,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3797,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Wetland
3798,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
3799,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
3800,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3801,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3802,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3803,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3804,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
3805,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
3806,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3807,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
3808,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3809,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
3810,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
3811,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
3812,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3813,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
3814,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
3815,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3816,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
3817,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3818,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
3819,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
3820,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Wetland
3821,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
3822,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
3823,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
3824,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
3825,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
3826,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
3827,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3828,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
3829,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
3830,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Forest
3831,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
3832,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
3833,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
3834,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
3835,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
3836,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
3837,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
3838,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
3839,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
3840,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
3841,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
3842,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Water
3843,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
3844,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
3845,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Wetland,Forest
3846,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
3847,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,Forest
3848,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
3849,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
3850,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
3851,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
3852,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3853,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3854,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
3855,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Water
3856,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3857,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3858,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3859,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3860,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3861,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3862,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
3863,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
3864,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3865,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3866,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
3867,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3868,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
3869,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
3870,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
3871,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
3872,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3873,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3874,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3875,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
3876,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
3877,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3878,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
3879,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
3880,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3881,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
3882,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
3883,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
3884,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
3885,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
3886,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
3887,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Water
3888,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3889,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3890,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
3891,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
3892,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
3893,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
