Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KEB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KEB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KEB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KEB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KEB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KEB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KEB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KEB_M_R
14043,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
14044,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
14045,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
14046,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
14047,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
14048,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
14049,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
14050,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
14051,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
14052,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
14053,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
14054,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
14055,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
14056,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
14057,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
14058,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,NULL
14059,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
14060,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
14061,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
14062,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
14063,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
14064,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Cropland
14065,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
14066,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
14067,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
14068,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
14069,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
14070,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
14071,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,NULL
14072,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Grassland
14073,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Wetland
14074,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
14075,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
14076,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
14077,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
14078,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
14079,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
14080,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
14081,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Water
14082,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland,Forest
14083,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Forest,Grassland
14084,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
14085,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
14086,Forest,Wetland,Forest,Water,Non_Wetland,Water,NULL,Grassland
14087,Forest,Wetland,Forest,Water,Non_Wetland,Water,NULL,Wetland
14088,Forest,Wetland,Forest,Water,Non_Wetland,Water,NULL,Water
14089,Forest,Wetland,Forest,Water,Non_Wetland,Water,NULL,Forest
14090,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Grassland
14091,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Cropland
14092,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Wetland
14093,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Water
14094,Forest,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Forest
14095,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
14096,Forest,Wetland,Forest,Water,Non_Wetland,Water,Forest,Grassland
14097,Forest,Wetland,Forest,Water,Non_Wetland,Water,Forest,Forest
14098,Forest,Wetland,Forest,Water,Non_Wetland,Forest,NULL,Forest
14099,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Wetland,Water
14100,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
14101,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
14102,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
14103,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
14104,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
14105,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
14106,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
14107,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
14108,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
14109,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Built-up
14110,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
14111,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
14112,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
14113,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
14114,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
14115,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
14116,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
14117,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Built-up
14118,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
14119,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
14120,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
14121,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
14122,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
14123,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
14124,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
14125,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
14126,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
14127,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
14128,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
14129,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
14130,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
14131,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Water,Forest
14132,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Built-up
14133,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Water
14134,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
14135,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
14136,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
14137,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
14138,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
14139,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
14140,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
14141,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
14142,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
14143,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
14144,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
14145,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
14146,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
14147,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
14148,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
14149,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
14150,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
14151,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
14152,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
14153,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
14154,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14155,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
14156,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
14157,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
14158,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
14159,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
14160,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
14161,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
14162,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
14163,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
14164,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
14165,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
14166,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
14167,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
14168,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
14169,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Water,Water
14170,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
14171,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
14172,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14173,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water,Built-up
14174,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
14175,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
14176,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14177,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
14178,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
14179,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
14180,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
14181,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
14182,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
14183,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
14184,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
14185,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
14186,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
14187,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14188,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
14189,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
14190,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
14191,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
14192,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
14193,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
14194,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
14195,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
14196,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
14197,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
14198,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
14199,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
14200,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
14201,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
14202,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
14203,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
14204,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Built-up
14205,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
14206,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
14207,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
14208,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
14209,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
14210,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
14211,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
14212,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
14213,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
14214,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
14215,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Water
14216,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Forest
14217,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
14218,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
14219,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
14220,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
14221,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
14222,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
14223,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
14224,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14225,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
14226,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
14227,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
14228,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
14229,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
14230,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
14231,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
14232,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
14233,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
14234,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
14235,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
14236,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Forest
14237,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
14238,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
14239,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
14240,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
14241,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
14242,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
14243,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Built-up
14244,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
14245,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
14246,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
14247,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
14248,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
14249,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
14250,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
14251,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
14252,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
14253,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
14254,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Water
14255,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
14256,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
14257,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
14258,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
14259,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
14260,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
14261,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
14262,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
14263,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
14264,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
14265,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
14266,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
14267,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Built-up
14268,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
14269,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
14270,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
14271,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
14272,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
14273,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
14274,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
14275,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Water,Forest
14276,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
14277,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
14278,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14279,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
14280,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
14281,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
14282,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
14283,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
14284,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
14285,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
14286,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
14287,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
14288,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
14289,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
14290,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
14291,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
14292,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Water
14293,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
14294,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
14295,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,NULL,Grassland
14296,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,NULL,Forest
14297,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
14298,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
14299,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
14300,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
14301,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Built-up,Forest
14302,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
14303,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
14304,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
14305,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
14306,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Cropland
14307,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
14308,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
14309,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Forest
14310,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water,Forest
14311,Forest,Built-up,Wetland,NULL,Wetland,NULL,Forest,Forest
14312,Forest,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Water
14313,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Forest
14314,Forest,Built-up,Wetland,NULL,Wetland,Forest,NULL,Forest
14315,Forest,Built-up,Wetland,NULL,Wetland,Forest,Wetland,Forest
14316,Forest,Built-up,Wetland,NULL,Wetland,Forest,Water,Forest
14317,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Forest
14318,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
14319,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
14320,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
14321,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
14322,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Wetland
14323,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water,Forest
14324,Forest,Built-up,Wetland,Non_Water,Wetland,Water,NULL,Water
14325,Forest,Built-up,Wetland,Non_Water,Wetland,Water,Wetland,Forest
14326,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,NULL,Forest
14327,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
14328,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,Water,Forest
14329,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
14330,Forest,Built-up,Wetland,Water,Wetland,NULL,Water,Forest
14331,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
14332,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
14333,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Water,Forest
14334,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
14335,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
14336,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
14337,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
14338,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
14339,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
14340,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
14341,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
14342,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
14343,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Cropland
14344,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
14345,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
14346,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
14347,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
14348,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
14349,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
14350,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
14351,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
14352,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
14353,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
14354,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
14355,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
14356,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
14357,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
