Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KTB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KTB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KTB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KTB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KTB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KTB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KTB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KTB_M_R
3903,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3904,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3905,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3906,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3907,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3908,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3909,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
3910,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3911,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3912,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3913,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3914,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3915,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3916,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3917,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3918,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3919,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
3920,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
3921,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3922,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3923,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3924,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3925,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
3926,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3927,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3928,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
3929,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
3930,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3931,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3932,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3933,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3934,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3935,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3936,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3937,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3938,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3939,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3940,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
3941,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
3942,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3943,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3944,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3945,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3946,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3947,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3948,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3949,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3950,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3951,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3952,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3953,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3954,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3955,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3956,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3957,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3958,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3959,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3960,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3961,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
3962,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3963,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3964,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3965,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3966,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
3967,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3968,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
3969,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
3970,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
3971,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3972,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
3973,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
3974,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
3975,Forest,Water,Water,NULL,Water,Wetland,Shrubland,Wetland
3976,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
3977,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
3978,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
3979,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
3980,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
3981,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
3982,Forest,Water,Water,Water,Water,NULL,NULL,Water
3983,Forest,Water,Water,Water,Water,NULL,NULL,Forest
3984,Forest,Water,Water,Water,Water,Water,Water,Wetland
3985,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3986,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3987,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
3988,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3989,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
3990,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
3991,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
3992,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3993,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3994,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3995,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3996,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3997,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3998,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
3999,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
4000,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4001,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4002,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4003,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
4004,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
4005,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4006,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
4007,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
4008,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
4009,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
4010,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4011,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4012,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4013,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
4014,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
4015,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
4016,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
4017,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4018,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
4019,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4020,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
4021,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
4022,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
4023,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
4024,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
4025,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
4026,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
4027,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
4028,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
4029,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4030,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
4031,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4032,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4033,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
4034,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4035,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4036,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4037,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
4038,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4039,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
4040,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4041,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4042,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4043,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
4044,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4045,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
4046,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
4047,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
4048,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
4049,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
4050,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4051,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
4052,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
4053,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
4054,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4055,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
4056,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4057,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
4058,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4059,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
4060,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
4061,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4062,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
4063,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
4064,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4065,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
4066,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
4067,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
4068,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
4069,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
4070,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4071,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Wetland
4072,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4073,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
4074,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
4075,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4076,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
4077,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
4078,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
4079,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
4080,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
4081,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4082,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4083,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
4084,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
4085,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
4086,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
4087,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4088,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
4089,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
4090,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
4091,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4092,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
4093,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4094,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4095,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
4096,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4097,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
4098,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
4099,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4100,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4101,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
4102,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4103,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4104,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4105,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
4106,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4107,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
4108,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
4109,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
4110,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4111,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
4112,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
4113,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
4114,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4115,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
4116,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4117,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4118,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4119,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
4120,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4121,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4122,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4123,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4124,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4125,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4126,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
4127,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4128,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4129,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4130,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
4131,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4132,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
4133,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
4134,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
4135,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
4136,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
4137,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4138,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
4139,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
4140,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
4141,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4142,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
4143,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4144,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4145,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4146,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4147,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
4148,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
4149,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4150,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
4151,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
4152,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
4153,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
4154,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
4155,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
4156,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
4157,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
4158,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
4159,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
4160,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4161,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
4162,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
4163,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
4164,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4165,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4166,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
4167,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
4168,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
4169,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
4170,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
4171,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4172,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
4173,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
4174,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4175,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
4176,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4177,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
4178,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
4179,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
4180,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4181,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4182,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
4183,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
4184,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4185,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4186,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4187,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4188,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4189,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Wetland
4190,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
4191,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
4192,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4193,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
4194,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
4195,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
4196,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
4197,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
4198,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4199,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
4200,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4201,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
4202,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4203,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4204,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4205,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
4206,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4207,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
4208,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4209,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
4210,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
4211,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4212,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
4213,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4214,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
4215,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
4216,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
4217,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
4218,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4219,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
4220,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
4221,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
4222,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4223,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4224,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
4225,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4226,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
4227,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
4228,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4229,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
4230,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
4231,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4232,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
4233,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
4234,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
