Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MVB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MVB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MVB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MVB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MVB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MVB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MVB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MVB_M_R
25416,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
25417,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
25418,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
25419,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
25420,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
25421,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
25422,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
25423,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
25424,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Cropland
25425,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Wetland
25426,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Bareland
25427,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Built-up
25428,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
25429,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Built-up,NULL
25430,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
25431,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Built-up,Built-up
25432,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
25433,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,NULL
25434,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Grassland
25435,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Wetland
25436,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
25437,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
25438,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
25439,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
25440,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
25441,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
25442,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Water
25443,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
25444,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
25445,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
25446,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
25447,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
25448,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
25449,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
25450,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
25451,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
25452,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
25453,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Bareland
25454,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Water
25455,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
25456,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
25457,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland,Grassland
25458,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland,Wetland
25459,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Built-up,Grassland
25460,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
25461,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
25462,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
25463,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
25464,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
25465,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
25466,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
25467,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
25468,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
25469,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
25470,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
25471,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
25472,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
25473,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
25474,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
25475,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
25476,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
25477,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
25478,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
25479,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,Cropland
25480,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,Wetland
25481,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
25482,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Built-up,Grassland
25483,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
25484,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
25485,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,NULL
25486,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
25487,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
25488,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
25489,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
25490,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Wetland
25491,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
25492,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
25493,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
25494,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
25495,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
25496,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
25497,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
25498,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Wetland
25499,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
25500,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
25501,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
25502,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
25503,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
25504,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
25505,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
25506,Forest,NULL,Forest,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
25507,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
25508,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
25509,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
25510,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
25511,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Bareland,Grassland
25512,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,NULL
25513,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
25514,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
25515,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Cropland
25516,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
25517,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
25518,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
25519,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
25520,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
25521,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Cropland
25522,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
25523,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Water
25524,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
25525,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
25526,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Cropland
25527,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Bareland,NULL
25528,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Bareland,Grassland
25529,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Bareland,Wetland
25530,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
25531,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
25532,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
25533,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Water
25534,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
25535,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
25536,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
25537,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
25538,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
25539,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
25540,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
25541,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
25542,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
25543,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
25544,Forest,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,NULL
25545,Forest,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
25546,Forest,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Water
25547,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
25548,Forest,NULL,Forest,Water,Non_Wetland,NULL,Bareland,Grassland
25549,Forest,NULL,Forest,Water,Non_Wetland,NULL,Bareland,Wetland
25550,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water,Grassland
25551,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water,Water
25552,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
25553,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Wetland
25554,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Water
25555,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Forest
25556,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
25557,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
25558,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Cropland
25559,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
25560,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Bareland
25561,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Built-up
25562,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
25563,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Grassland
25564,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
25565,Forest,NULL,Forest,Water,Non_Wetland,Shrubland,Forest,Grassland
25566,Forest,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Water
25567,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Grassland
25568,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
25569,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
25570,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Wetland
25571,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Bareland
25572,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Water
25573,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Built-up,Grassland
25574,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Forest
25575,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Water,Bareland
25576,Forest,NULL,Forest,Water,Non_Wetland,Water,NULL,Grassland
25577,Forest,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Cropland
25578,Forest,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Wetland
25579,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
25580,Forest,NULL,Forest,Water,Non_Wetland,Water,Water,Water
25581,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,NULL
25582,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Grassland
25583,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Cropland
25584,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Wetland
25585,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Water
25586,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Forest
25587,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,NULL
25588,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Grassland
25589,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Cropland
25590,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Wetland
25591,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Water
25592,Forest,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
25593,Forest,NULL,Forest,Water,Non_Wetland,Forest,Bareland,NULL
25594,Forest,NULL,Forest,Water,Non_Wetland,Forest,Bareland,Grassland
25595,Forest,NULL,Forest,Water,Non_Wetland,Forest,Water,Grassland
25596,Forest,NULL,Forest,Water,Non_Wetland,Forest,Water,Wetland
25597,Forest,NULL,Forest,Water,Non_Wetland,Forest,Water,Water
25598,Forest,NULL,Forest,Water,Non_Wetland,Forest,Water,Forest
25599,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Grassland
25600,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Cropland
25601,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Wetland
25602,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Forest
25603,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
25604,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
25605,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
25606,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
25607,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
25608,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
25609,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
25610,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
25611,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
25612,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
25613,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
25614,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
25615,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
25616,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
25617,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
25618,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
25619,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
25620,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
25621,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Built-up
25622,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
25623,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
25624,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
25625,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
25626,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
25627,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
25628,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
25629,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
25630,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
25631,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
25632,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
25633,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
25634,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
25635,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
25636,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
25637,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
25638,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
25639,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
25640,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
25641,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
25642,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
25643,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
25644,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
25645,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
25646,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
25647,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
25648,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
25649,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
25650,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
25651,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
25652,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
25653,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
25654,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
25655,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
25656,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
25657,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
25658,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
25659,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
25660,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Cropland
25661,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
25662,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
25663,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
25664,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Bareland,NULL
25665,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
25666,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
25667,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Water,Grassland
25668,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,NULL
25669,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
25670,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
25671,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
25672,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Built-up
25673,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
25674,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
25675,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
25676,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
25677,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
25678,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Built-up
25679,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
25680,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
25681,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
25682,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
25683,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,Wetland
25684,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
25685,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
25686,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Built-up,Bareland
25687,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
25688,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Water,Grassland
25689,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,NULL
25690,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
25691,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
25692,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
25693,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Forest,NULL
25694,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Forest,Wetland
25695,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
25696,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
25697,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
25698,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
25699,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,Cropland
25700,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Cropland
25701,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
25702,Forest,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Water
25703,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest,NULL,NULL
25704,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
25705,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
25706,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest,Bareland,Grassland
25707,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
25708,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
25709,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
25710,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
25711,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
25712,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
25713,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
25714,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
25715,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
25716,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
25717,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
25718,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
25719,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
25720,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
25721,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
25722,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
25723,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
25724,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
25725,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
25726,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
25727,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
25728,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
25729,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
25730,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
25731,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
25732,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
25733,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
25734,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
25735,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
25736,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
25737,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
25738,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
25739,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
25740,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
25741,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
