Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MXN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MXN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MXN_M_R
7174,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7175,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7176,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
7177,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
7178,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
7179,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7180,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7181,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7182,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7183,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
7184,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7185,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
7186,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7187,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7188,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
7189,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
7190,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
7191,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7192,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
7193,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
7194,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Wetland,Forest
7195,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
7196,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
7197,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7198,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7199,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7200,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
7201,Forest,Built-up,Cropland,Water,Non_Wetland,Grassland,Built-up,Grassland
7202,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland,Forest
7203,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
7204,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
7205,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
7206,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
7207,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
7208,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,Forest
7209,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Forest,Forest
7210,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
7211,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
7212,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
7213,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
7214,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Forest
7215,Forest,Built-up,Wetland,NULL,Wetland,Water,Grassland,Grassland
7216,Forest,Built-up,Wetland,NULL,Wetland,Water,Grassland,Forest
7217,Forest,Built-up,Wetland,NULL,Wetland,Water,Bareland,Bareland
7218,Forest,Built-up,Wetland,NULL,Wetland,Water,Built-up,Water
7219,Forest,Built-up,Wetland,NULL,Wetland,Water,Water,Forest
7220,Forest,Built-up,Wetland,NULL,Wetland,Water,Forest,Forest
7221,Forest,Built-up,Wetland,NULL,Wetland,Forest,Grassland,Forest
7222,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Forest
7223,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
7224,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
7225,Forest,Built-up,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
7226,Forest,Built-up,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
7227,Forest,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Grassland
7228,Forest,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Forest
7229,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7230,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
7231,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
7232,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
7233,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7234,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
7235,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
7236,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7237,Forest,Built-up,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
7238,Forest,Built-up,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
7239,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
7240,Forest,Built-up,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
7241,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
7242,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
7243,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7244,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7245,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
7246,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
7247,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
7248,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
7249,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
7250,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
7251,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
7252,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
7253,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7254,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
7255,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7256,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
7257,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
7258,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7259,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7260,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
7261,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
7262,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
7263,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
7264,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
7265,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
7266,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
7267,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
7268,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
7269,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
7270,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
7271,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7272,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
7273,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7274,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
7275,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
7276,Forest,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
7277,Forest,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Bareland
7278,Forest,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Water
7279,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
7280,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
7281,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
7282,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
7283,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
7284,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7285,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7286,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Forest
7287,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
7288,Forest,Built-up,Built-up,Water,Non_Wetland,Grassland,Built-up,Grassland
7289,Forest,Built-up,Built-up,Water,Non_Wetland,Water,Built-up,Grassland
7290,Forest,Built-up,Built-up,Water,Non_Wetland,Water,Built-up,Water
7291,Forest,Built-up,Built-up,Water,Non_Wetland,Forest,Wetland,Forest
7292,Forest,Built-up,Water,Water,Water,Grassland,Grassland,Grassland
7293,Forest,Built-up,Water,Water,Water,Bareland,Bareland,Bareland
7294,Forest,Built-up,Water,Water,Water,Bareland,Bareland,Forest
7295,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7296,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7297,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7298,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7299,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
7300,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7301,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7302,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7303,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7304,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7305,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
7306,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
7307,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7308,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7309,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
7310,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7311,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7312,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
7313,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7314,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7315,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
7316,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
7317,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
7318,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
7319,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
7320,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7321,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7322,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7323,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7324,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
7325,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
7326,Forest,Water,NULL,NULL,Non_Wetland,NULL,Bareland,Water
7327,Forest,Water,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
7328,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
7329,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
7330,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7331,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7332,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
7333,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7334,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7335,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
7336,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
7337,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
7338,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
7339,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
7340,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7341,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
7342,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7343,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7344,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
7345,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7346,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
7347,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
7348,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
7349,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7350,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
7351,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
7352,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
7353,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
7354,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
7355,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
7356,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
7357,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
7358,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
7359,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
7360,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,NULL
7361,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
7362,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
7363,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
7364,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
7365,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
7366,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
7367,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
7368,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
7369,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
7370,Forest,Water,NULL,NULL,Non_Wetland,Water,Bareland,Water
7371,Forest,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
7372,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
7373,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
7374,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,NULL
7375,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
7376,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
7377,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
7378,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7379,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
7380,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
7381,Forest,Water,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
7382,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
7383,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
7384,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7385,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
7386,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
7387,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7388,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7389,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Water
7390,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7391,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Water
7392,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
7393,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
7394,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7395,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
7396,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
7397,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
7398,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
7399,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
7400,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Bareland,Forest
7401,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
7402,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
7403,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
7404,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
7405,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
7406,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
7407,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
7408,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
7409,Forest,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
7410,Forest,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
7411,Forest,Water,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
7412,Forest,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Water
7413,Forest,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
7414,Forest,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
7415,Forest,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
7416,Forest,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Water
7417,Forest,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
7418,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
7419,Forest,Water,NULL,Water,Non_Wetland,Bareland,Forest,Water
7420,Forest,Water,NULL,Water,Non_Wetland,Water,Grassland,Forest
7421,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
7422,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
7423,Forest,Water,NULL,Water,Non_Wetland,Water,Bareland,Forest
7424,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
7425,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
7426,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
7427,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7428,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
7429,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
7430,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
7431,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
7432,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7433,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7434,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
7435,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
7436,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
7437,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
7438,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7439,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7440,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
7441,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7442,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7443,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
7444,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
7445,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7446,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7447,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
7448,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
7449,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
7450,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
7451,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
7452,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
7453,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
7454,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
7455,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
7456,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
7457,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
7458,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
7459,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Water
7460,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
7461,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
7462,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
7463,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7464,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
7465,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
7466,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
7467,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
7468,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
7469,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
7470,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
7471,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
7472,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
7473,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
7474,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
7475,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
7476,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
7477,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
7478,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
7479,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
7480,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
7481,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
7482,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7483,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7484,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
7485,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
7486,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7487,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
7488,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7489,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
7490,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
7491,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
