Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MCN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MCN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MCN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MCN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MCN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MCN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MCN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MCN_M_R
5118,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
5119,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
5120,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
5121,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5122,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5123,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
5124,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
5125,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5126,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
5127,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5128,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
5129,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5130,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
5131,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
5132,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
5133,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
5134,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
5135,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5136,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5137,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5138,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
5139,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5140,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5141,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
5142,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
5143,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
5144,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
5145,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5146,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
5147,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
5148,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,Built-up
5149,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,Water
5150,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
5151,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
5152,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
5153,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
5154,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
5155,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
5156,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
5157,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
5158,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
5159,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
5160,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
5161,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
5162,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
5163,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Built-up
5164,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
5165,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
5166,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5167,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5168,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
5169,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
5170,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5171,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5172,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
5173,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5174,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5175,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5176,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
5177,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
5178,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5179,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5180,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5181,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5182,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
5183,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5184,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5185,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
5186,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
5187,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
5188,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
5189,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5190,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
5191,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
5192,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5193,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5194,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5195,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5196,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
5197,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
5198,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
5199,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Water
5200,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
5201,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
5202,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Wetland,Water
5203,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Wetland,Forest
5204,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
5205,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Bareland,Water
5206,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Bareland,Forest
5207,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Forest
5208,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Water,Grassland
5209,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5210,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
5211,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
5212,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Bareland,Water
5213,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
5214,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
5215,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
5216,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
5217,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
5218,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Grassland
5219,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
5220,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
5221,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
5222,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
5223,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
5224,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
5225,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
5226,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
5227,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
5228,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Water
5229,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
5230,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
5231,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
5232,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
5233,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
5234,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Bareland,Grassland
5235,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
5236,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Water
5237,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
5238,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
5239,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
5240,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
5241,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
5242,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Water
5243,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Forest
5244,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
5245,Forest,Forest,Grassland,Water,Non_Wetland,Built-up,Wetland,Forest
5246,Forest,Forest,Grassland,Water,Non_Wetland,Built-up,Bareland,Grassland
5247,Forest,Forest,Grassland,Water,Non_Wetland,Built-up,Bareland,Forest
5248,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
5249,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Water
5250,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
5251,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
5252,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
5253,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
5254,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5255,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
5256,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
5257,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
5258,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
5259,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5260,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5261,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
5262,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5263,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5264,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
5265,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5266,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Water
5267,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
5268,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
5269,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
5270,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5271,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
5272,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5273,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
5274,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5275,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
5276,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5277,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Water
5278,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
5279,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
5280,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
5281,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
5282,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
5283,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5284,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5285,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5286,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
5287,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5288,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
5289,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
5290,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
5291,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
5292,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5293,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
5294,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
5295,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
5296,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
5297,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
5298,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
5299,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Bareland,Water
5300,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Forest
5301,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
5302,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
5303,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
5304,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5305,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5306,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
5307,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5308,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5309,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Water
5310,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5311,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5312,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Bareland
5313,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
5314,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
5315,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5316,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Water
5317,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5318,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5319,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Water
5320,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5321,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5322,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
5323,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
5324,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Water
5325,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
5326,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5327,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5328,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5329,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5330,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
5331,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
5332,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
5333,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5334,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
5335,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
5336,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Water
5337,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
5338,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
5339,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
5340,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland,Forest
5341,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Water,Grassland
5342,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Water,Water
5343,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
5344,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
5345,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
5346,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
5347,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Water
5348,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
5349,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
5350,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
5351,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
5352,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Water
5353,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Forest
5354,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
5355,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
5356,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Wetland,Water
5357,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
5358,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
5359,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Water,Water
5360,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Water,Forest
5361,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
5362,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
5363,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
5364,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Forest
5365,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
5366,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Water,Water
5367,Forest,Forest,Cropland,Water,Non_Wetland,Built-up,Bareland,Grassland
5368,Forest,Forest,Cropland,Water,Non_Wetland,Built-up,Water,Grassland
5369,Forest,Forest,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
5370,Forest,Forest,Cropland,Water,Non_Wetland,Water,Grassland,Forest
5371,Forest,Forest,Cropland,Water,Non_Wetland,Water,Wetland,Grassland
5372,Forest,Forest,Cropland,Water,Non_Wetland,Water,Wetland,Water
5373,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Grassland
5374,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Water
5375,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
5376,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
5377,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
5378,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
5379,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
5380,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
5381,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
5382,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
5383,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
5384,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
5385,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
5386,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
5387,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
5388,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
5389,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5390,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5391,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
5392,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5393,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
5394,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5395,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
5396,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Water
5397,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
5398,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
5399,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
5400,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
5401,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
5402,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
5403,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
5404,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
5405,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
5406,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
5407,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
5408,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Water
5409,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5410,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
5411,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5412,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5413,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
5414,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5415,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
5416,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
5417,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
5418,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
5419,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
5420,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
5421,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
5422,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
5423,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
5424,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
5425,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
5426,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
5427,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
5428,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
5429,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
5430,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
5431,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
5432,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
5433,Forest,Forest,Wetland,NULL,Wetland,Built-up,Grassland,Forest
5434,Forest,Forest,Wetland,NULL,Wetland,Built-up,Wetland,Grassland
5435,Forest,Forest,Wetland,NULL,Wetland,Built-up,Wetland,Forest
