Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MLR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MLR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MLR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MLR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MLR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MLR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MLR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MLR_M_R
9990,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
9991,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
9992,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
9993,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9994,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
9995,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
9996,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9997,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
9998,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9999,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
10000,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
10001,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
10002,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
10003,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
10004,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
10005,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
10006,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
10007,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
10008,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
10009,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
10010,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Water
10011,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
10012,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
10013,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
10014,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
10015,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
10016,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
10017,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
10018,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
10019,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
10020,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
10021,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
10022,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
10023,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
10024,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
10025,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
10026,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Built-up
10027,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
10028,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
10029,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
10030,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
10031,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
10032,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
10033,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
10034,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
10035,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
10036,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
10037,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
10038,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
10039,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
10040,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
10041,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
10042,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
10043,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
10044,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Water
10045,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
10046,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
10047,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
10048,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
10049,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Grassland
10050,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
10051,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Wetland
10052,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
10053,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
10054,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
10055,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
10056,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
10057,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
10058,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
10059,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
10060,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
10061,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
10062,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
10063,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
10064,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
10065,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
10066,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
10067,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
10068,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
10069,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
10070,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
10071,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
10072,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
10073,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
10074,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
10075,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,NULL
10076,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
10077,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
10078,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
10079,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10080,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
10081,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
10082,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
10083,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
10084,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
10085,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
10086,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
10087,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10088,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10089,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
10090,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
10091,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Water
10092,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
10093,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
10094,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
10095,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
10096,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
10097,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
10098,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
10099,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
10100,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
10101,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
10102,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
10103,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
10104,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
10105,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
10106,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
10107,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
10108,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Grassland
10109,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Grassland
10110,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Forest
10111,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Forest
10112,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
10113,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Grassland,Forest
10114,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
10115,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Grassland
10116,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Forest
10117,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Forest,Grassland
10118,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,Forest
10119,Forest,Forest,NULL,Water,Non_Wetland,Forest,Grassland,Forest
10120,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
10121,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
10122,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
10123,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
10124,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
10125,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
10126,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
10127,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
10128,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
10129,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
10130,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
10131,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
10132,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
10133,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
10134,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
10135,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
10136,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
10137,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
10138,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
10139,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10140,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
10141,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10142,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10143,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
10144,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
10145,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
10146,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
10147,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10148,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
10149,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
10150,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10151,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
10152,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
10153,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
10154,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
10155,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
10156,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
10157,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
10158,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
10159,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
10160,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
10161,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
10162,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
10163,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
10164,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
10165,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
10166,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
10167,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
10168,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
10169,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10170,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
10171,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
10172,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10173,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
10174,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
10175,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
10176,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
10177,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
10178,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
10179,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
10180,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
10181,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
10182,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
10183,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
10184,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10185,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
10186,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10187,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10188,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10189,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
10190,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10191,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
10192,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
10193,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10194,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
10195,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
10196,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
10197,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
10198,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
10199,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
10200,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
10201,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
10202,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
10203,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
10204,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
10205,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
10206,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
10207,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,NULL
10208,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
10209,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
10210,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
10211,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
10212,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
10213,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
10214,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
10215,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
10216,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
10217,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
10218,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
10219,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
10220,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
10221,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
10222,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
10223,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
10224,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
10225,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
10226,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
10227,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
10228,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
10229,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
10230,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
10231,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10232,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
10233,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
10234,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
10235,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
10236,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
10237,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
10238,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
10239,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
10240,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10241,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10242,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
10243,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
10244,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
10245,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
10246,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
10247,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
10248,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
10249,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
10250,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
10251,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Water
10252,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
10253,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
10254,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
10255,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
10256,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
10257,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
10258,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
10259,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
10260,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
10261,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
10262,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
10263,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
10264,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
10265,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
10266,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
10267,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
10268,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
10269,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
10270,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
10271,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
10272,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Water
10273,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
10274,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Forest
10275,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
10276,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Water,Forest
10277,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
10278,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
10279,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
10280,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
10281,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
10282,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
10283,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
10284,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
10285,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
10286,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
10287,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
10288,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
10289,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
10290,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
10291,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
10292,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10293,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10294,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
10295,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Wetland
