Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MNT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MNT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MNT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MNT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MNT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MNT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MNT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MNT_M_R
5118,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Water
5119,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
5120,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Water
5121,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
5122,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Water
5123,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5124,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Water
5125,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5126,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
5127,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5128,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5129,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
5130,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5131,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5132,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
5133,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
5134,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5135,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5136,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5137,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
5138,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5139,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5140,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
5141,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
5142,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
5143,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
5144,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5145,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
5146,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
5147,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
5148,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
5149,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
5150,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
5151,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
5152,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
5153,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
5154,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Water
5155,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
5156,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Water
5157,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
5158,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
5159,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
5160,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
5161,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
5162,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
5163,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Water
5164,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
5165,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
5166,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
5167,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
5168,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
5169,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
5170,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
5171,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
5172,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
5173,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
5174,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Wetland
5175,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Water
5176,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
5177,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Grassland
5178,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
5179,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
5180,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Water
5181,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
5182,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
5183,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
5184,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
5185,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Water
5186,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
5187,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Water
5188,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
5189,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5190,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
5191,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
5192,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5193,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5194,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5195,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5196,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5197,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5198,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5199,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Built-up
5200,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
5201,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5202,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
5203,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
5204,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
5205,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5206,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
5207,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
5208,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
5209,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
5210,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5211,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
5212,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5213,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
5214,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
5215,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Water
5216,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
5217,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
5218,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
5219,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
5220,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
5221,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
5222,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
5223,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5224,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5225,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5226,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5227,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5228,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5229,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Wetland
5230,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
5231,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
5232,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
5233,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5234,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5235,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
5236,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5237,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
5238,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
5239,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
5240,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
5241,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5242,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5243,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
5244,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
5245,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
5246,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
5247,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Water
5248,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
5249,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
5250,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Water,Water
5251,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
5252,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
5253,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
5254,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Water,Water
5255,Forest,Forest,Cropland,Water,Non_Wetland,Water,Water,Water
5256,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
5257,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
5258,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
5259,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
5260,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
5261,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
5262,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
5263,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
5264,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
5265,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
5266,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
5267,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
5268,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
5269,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
5270,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
5271,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
5272,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
5273,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
5274,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5275,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5276,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
5277,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5278,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
5279,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
5280,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5281,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
5282,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
5283,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
5284,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
5285,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
5286,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
5287,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
5288,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
5289,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
5290,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
5291,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
5292,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
5293,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
5294,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
5295,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5296,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
5297,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5298,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5299,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
5300,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5301,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
5302,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
5303,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
5304,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
5305,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
5306,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
5307,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
5308,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
5309,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
5310,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
5311,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
5312,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
5313,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
5314,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
5315,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
5316,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Grassland
5317,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
5318,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
5319,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
5320,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
5321,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
5322,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
5323,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
5324,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
5325,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
5326,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
5327,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
5328,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
5329,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
5330,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
5331,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
5332,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
5333,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
5334,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,NULL
5335,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
5336,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
5337,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
5338,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
5339,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
5340,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
5341,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
5342,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
5343,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
5344,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
5345,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,NULL
5346,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
5347,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
5348,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
5349,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
5350,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
5351,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
5352,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
5353,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
5354,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
5355,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
5356,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
5357,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Water
5358,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
5359,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
5360,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
5361,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
5362,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
5363,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
5364,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5365,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
5366,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5367,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
5368,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
5369,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
5370,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5371,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
5372,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5373,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
5374,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Water
5375,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
5376,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
5377,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Water
5378,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
5379,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
5380,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
5381,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
5382,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
5383,Forest,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
5384,Forest,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Forest
5385,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
5386,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
5387,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
5388,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
5389,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
5390,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
5391,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
5392,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
5393,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
5394,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Grassland
5395,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
5396,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
5397,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Water
5398,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
5399,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
5400,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
5401,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
5402,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
5403,Forest,Forest,Wetland,Water,Wetland,NULL,Water,NULL
5404,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
5405,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Wetland
5406,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
5407,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
5408,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
5409,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
5410,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Water
5411,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
5412,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
5413,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Wetland
5414,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
5415,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
5416,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Grassland
5417,Forest,Forest,Wetland,Water,Wetland,Grassland,Bareland,Forest
5418,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
5419,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Wetland
5420,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
5421,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
5422,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Grassland
5423,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Water
5424,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
5425,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
5426,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
5427,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
5428,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
5429,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
5430,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
5431,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Grassland
5432,Forest,Forest,Wetland,Water,Wetland,Wetland,Bareland,Forest
5433,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
5434,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
5435,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
5436,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
5437,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
5438,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Water
5439,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
5440,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
5441,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
5442,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
5443,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Water
5444,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Forest
5445,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
5446,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
5447,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
5448,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
5449,Forest,Forest,Wetland,Water,Wetland,Water,Bareland,Grassland
