Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LNL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LNL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LNL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LNL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LNL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LNL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LNL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LNL_M_R
7836,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
7837,Forest,Water,Water,Water,Water,Forest,Water,Forest
7838,Forest,Water,Water,Water,Water,Forest,Forest,Water
7839,Forest,Water,Water,Water,Water,Forest,Forest,Forest
7840,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7841,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
7842,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
7843,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7844,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
7845,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7846,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
7847,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
7848,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
7849,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7850,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Wetland
7851,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
7852,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
7853,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7854,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7855,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
7856,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7857,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7858,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
7859,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
7860,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
7861,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
7862,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
7863,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7864,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
7865,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
7866,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7867,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
7868,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7869,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
7870,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7871,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Wetland
7872,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
7873,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
7874,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
7875,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
7876,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
7877,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
7878,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
7879,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
7880,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
7881,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
7882,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
7883,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
7884,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
7885,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
7886,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
7887,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
7888,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7889,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7890,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Water
7891,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7892,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
7893,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7894,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
7895,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
7896,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
7897,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
7898,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7899,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
7900,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
7901,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
7902,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
7903,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
7904,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
7905,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
7906,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
7907,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
7908,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
7909,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
7910,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
7911,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7912,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
7913,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
7914,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
7915,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
7916,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7917,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7918,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
7919,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
7920,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
7921,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
7922,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
7923,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
7924,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
7925,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
7926,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
7927,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
7928,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
7929,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
7930,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
7931,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
7932,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
7933,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
7934,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
7935,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
7936,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
7937,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
7938,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
7939,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
7940,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
7941,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
7942,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
7943,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
7944,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
7945,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
7946,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
7947,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
7948,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
7949,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
7950,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
7951,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
7952,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
7953,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
7954,Forest,Water,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
7955,Forest,Water,Forest,Water,Non_Wetland,Wetland,NULL,Water
7956,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
7957,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
7958,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
7959,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
7960,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
7961,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Water
7962,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
7963,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
7964,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
7965,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
7966,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
7967,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
7968,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
7969,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
7970,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Water
7971,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
7972,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
7973,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
7974,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7975,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
7976,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
7977,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
7978,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
7979,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7980,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
7981,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7982,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
7983,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7984,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
7985,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
7986,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
7987,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
7988,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
7989,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
7990,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
7991,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7992,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
7993,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7994,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7995,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7996,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
7997,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
7998,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
7999,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8000,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
8001,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
8002,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
8003,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
8004,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
8005,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
8006,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
8007,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8008,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
8009,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
8010,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8011,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
8012,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
8013,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
8014,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
8015,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
8016,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Built-up
8017,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
8018,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
8019,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
8020,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
8021,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
8022,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
8023,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
8024,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Wetland
8025,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
8026,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
8027,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
8028,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
8029,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
8030,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
8031,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
8032,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
8033,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
8034,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
8035,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
8036,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
8037,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
8038,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
8039,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
8040,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
8041,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
8042,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
8043,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
8044,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
8045,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
8046,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
8047,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
8048,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
8049,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
8050,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
8051,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
8052,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8053,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
8054,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
8055,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
8056,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
8057,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Wetland
8058,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
8059,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
8060,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
8061,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
8062,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
8063,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
8064,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8065,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
8066,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
8067,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
8068,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
8069,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
8070,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
8071,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
8072,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
8073,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8074,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8075,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
8076,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
8077,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
8078,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
8079,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
8080,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
8081,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
8082,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
8083,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
8084,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
8085,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
8086,Forest,Forest,NULL,Water,Non_Wetland,Water,NULL,Forest
8087,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,Forest
8088,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
8089,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
8090,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8091,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8092,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
8093,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
8094,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
8095,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
8096,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8097,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
8098,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
8099,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
8100,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
8101,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
8102,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
8103,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
8104,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
8105,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
8106,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
8107,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
8108,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
8109,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8110,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8111,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8112,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
8113,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8114,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
8115,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8116,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
8117,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
8118,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
8119,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
8120,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
8121,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
8122,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8123,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
8124,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
8125,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
8126,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8127,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
8128,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8129,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8130,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8131,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
8132,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8133,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
8134,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
8135,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8136,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
8137,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
8138,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
8139,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
8140,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
8141,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
8142,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
8143,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
8144,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
8145,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
8146,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8147,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
8148,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
8149,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
8150,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8151,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
8152,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
8153,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
8154,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8155,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8156,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
8157,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
8158,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
8159,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
8160,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
8161,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
8162,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
8163,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8164,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
8165,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
8166,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
8167,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
