Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MFT_M_R
10875,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
10876,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
10877,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
10878,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
10879,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
10880,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
10881,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
10882,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
10883,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
10884,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
10885,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10886,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
10887,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
10888,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
10889,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
10890,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
10891,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
10892,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
10893,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
10894,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
10895,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
10896,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
10897,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
10898,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
10899,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
10900,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
10901,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
10902,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
10903,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
10904,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10905,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
10906,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
10907,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
10908,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
10909,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
10910,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
10911,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
10912,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
10913,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
10914,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
10915,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
10916,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
10917,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
10918,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
10919,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
10920,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
10921,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
10922,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
10923,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
10924,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Water
10925,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
10926,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
10927,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10928,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
10929,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
10930,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
10931,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Water
10932,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
10933,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
10934,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
10935,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
10936,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
10937,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Water
10938,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
10939,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
10940,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
10941,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
10942,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
10943,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
10944,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10945,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
10946,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10947,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10948,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10949,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10950,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10951,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10952,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
10953,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10954,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
10955,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
10956,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
10957,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
10958,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
10959,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
10960,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
10961,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
10962,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
10963,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
10964,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
10965,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10966,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10967,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
10968,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10969,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10970,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
10971,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
10972,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
10973,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
10974,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
10975,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10976,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
10977,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10978,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Cropland
10979,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
10980,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10981,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
10982,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
10983,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
10984,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
10985,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
10986,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Water
10987,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
10988,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
10989,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
10990,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
10991,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
10992,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
10993,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10994,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
10995,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
10996,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
10997,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
10998,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
10999,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
11000,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
11001,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11002,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
11003,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11004,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
11005,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
11006,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
11007,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
11008,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
11009,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
11010,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11011,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
11012,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
11013,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
11014,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
11015,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
11016,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
11017,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
11018,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
11019,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
11020,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
11021,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
11022,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
11023,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
11024,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11025,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
11026,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
11027,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
11028,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
11029,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
11030,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Water
11031,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
11032,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
11033,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
11034,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
11035,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
11036,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
11037,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11038,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
11039,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
11040,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
11041,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
11042,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
11043,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
11044,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
11045,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
11046,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Grassland
11047,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
11048,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
11049,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
11050,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
11051,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
11052,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
11053,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
11054,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
11055,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
11056,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
11057,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
11058,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
11059,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Water,Forest
11060,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
11061,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11062,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
11063,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
11064,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
11065,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
11066,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
11067,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
11068,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
11069,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
11070,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
11071,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
11072,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
11073,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
11074,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Bareland,Forest
11075,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Grassland
11076,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
11077,Forest,Forest,Grassland,Water,Non_Wetland,Shrubland,Grassland,Forest
11078,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
11079,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
11080,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
11081,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
11082,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
11083,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
11084,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
11085,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
11086,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
11087,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11088,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11089,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11090,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11091,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
11092,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11093,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
11094,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11095,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
11096,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11097,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
11098,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
11099,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
11100,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11101,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
11102,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11103,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
11104,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
11105,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
11106,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
11107,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
11108,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
11109,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
11110,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11111,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
11112,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
11113,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
11114,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
11115,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
11116,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11117,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
11118,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
11119,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
11120,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
11121,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
11122,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
11123,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
11124,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
11125,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
11126,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
11127,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
11128,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
11129,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11130,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
11131,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
11132,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
11133,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
11134,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
11135,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
11136,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Wetland
11137,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Water
11138,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
11139,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
11140,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
11141,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
11142,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
11143,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
11144,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
11145,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
11146,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Forest
11147,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,NULL
11148,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
11149,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
11150,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
11151,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
11152,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
11153,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
11154,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Bareland,Forest
11155,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
11156,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
11157,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
11158,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
11159,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
11160,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
11161,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
11162,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
11163,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
11164,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
11165,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
11166,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
11167,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
11168,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
11169,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
11170,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
11171,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
11172,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
11173,Forest,Forest,Wetland,NULL,Wetland,Cropland,Wetland,Forest
11174,Forest,Forest,Wetland,NULL,Wetland,Cropland,Water,Forest
11175,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
11176,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
11177,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Bareland
11178,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Water
11179,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
11180,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
11181,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
11182,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
11183,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
11184,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
