Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MRS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MRS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MRS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MRS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MRS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MRS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MRS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MRS_M_R
2521,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2522,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2523,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2524,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
2525,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2526,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
2527,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2528,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Wetland
2529,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
2530,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,NULL
2531,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Wetland
2532,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
2533,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2534,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2535,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2536,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
2537,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
2538,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2539,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Water
2540,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2541,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2542,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
2543,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
2544,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2545,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2546,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
2547,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
2548,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
2549,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2550,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
2551,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
2552,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Water
2553,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
2554,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
2555,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
2556,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
2557,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
2558,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2559,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
2560,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
2561,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2562,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2563,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2564,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2565,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2566,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2567,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2568,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
2569,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2570,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2571,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
2572,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2573,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
2574,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
2575,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2576,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2577,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
2578,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
2579,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2580,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
2581,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2582,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2583,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
2584,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
2585,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
2586,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
2587,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2588,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
2589,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2590,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
2591,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
2592,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
2593,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
2594,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
2595,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
2596,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
2597,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
2598,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
2599,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Forest
2600,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
2601,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
2602,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2603,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
2604,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2605,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2606,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
2607,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
2608,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2609,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
2610,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2611,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2612,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2613,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2614,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
2615,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2616,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2617,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
2618,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
2619,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
2620,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
2621,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
2622,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
2623,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2624,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
2625,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
2626,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,NULL
2627,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
2628,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
2629,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2630,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
2631,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
2632,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
2633,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
2634,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
2635,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
2636,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
2637,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
2638,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2639,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
2640,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
2641,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2642,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
2643,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2644,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
2645,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
2646,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2647,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2648,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
2649,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
2650,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2651,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
2652,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
2653,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
2654,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2655,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
2656,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
2657,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
2658,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2659,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
2660,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2661,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
2662,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
2663,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
2664,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
2665,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
2666,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
2667,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
2668,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
2669,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
2670,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
2671,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
2672,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
2673,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
2674,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
2675,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
2676,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
2677,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
2678,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
2679,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
2680,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
2681,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
2682,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Wetland,Forest
2683,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
2684,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
2685,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2686,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
2687,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2688,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
2689,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Water
2690,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2691,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2692,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2693,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
2694,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2695,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2696,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2697,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2698,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
2699,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
2700,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2701,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2702,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2703,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2704,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2705,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Water
2706,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
2707,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
2708,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
2709,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2710,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
2711,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
2712,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
2713,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
2714,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2715,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
2716,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
2717,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
2718,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2719,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2720,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2721,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
2722,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
2723,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2724,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2725,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
2726,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
2727,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Forest
2728,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2729,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
2730,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2731,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
2732,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Water
2733,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
2734,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
2735,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
2736,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2737,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
2738,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
2739,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
2740,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2741,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
2742,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2743,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2744,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2745,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2746,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
2747,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
2748,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2749,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
2750,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
2751,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
2752,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
2753,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
2754,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Water,Forest
2755,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
2756,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
2757,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
2758,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Wetland,Forest
2759,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
2760,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
2761,Forest,Forest,Water,NULL,Water,NULL,Water,Water
2762,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
2763,Forest,Forest,Water,NULL,Water,NULL,Forest,Water
2764,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
2765,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
2766,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
2767,Forest,Forest,Water,NULL,Water,Water,Water,Water
2768,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2769,Forest,Forest,Water,NULL,Water,Water,Forest,Water
2770,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
2771,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
2772,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
2773,Forest,Forest,Water,NULL,Water,Forest,Forest,Water
2774,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
2775,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
2776,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
2777,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
2778,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
2779,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
2780,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
2781,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
2782,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2783,Forest,Forest,Water,Water,Water,NULL,Water,Forest
2784,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
2785,Forest,Forest,Water,Water,Water,Water,Wetland,Water
2786,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
2787,Forest,Forest,Water,Water,Water,Water,Water,Water
2788,Forest,Forest,Water,Water,Water,Water,Water,Forest
2789,Forest,Forest,Water,Water,Water,Water,Forest,Water
2790,Forest,Forest,Water,Water,Water,Water,Forest,Forest
2791,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
2792,Forest,Forest,Water,Water,Water,Forest,Water,Forest
2793,Forest,Forest,Water,Water,Water,Forest,Forest,Water
2794,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
2795,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2796,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2797,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2798,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2799,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2800,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2801,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
2802,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2803,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2804,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2805,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
2806,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2807,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2808,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2809,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2810,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2811,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Water
2812,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
2813,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
2814,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2815,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2816,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2817,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2818,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2819,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2820,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2821,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2822,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2823,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2824,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2825,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2826,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2827,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2828,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
2829,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2830,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
2831,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2832,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2833,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2834,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2835,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2836,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2837,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2838,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2839,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2840,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2841,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2842,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2843,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2844,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2845,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2846,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2847,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
2848,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2849,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2850,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
2851,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2852,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
2853,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2854,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
2855,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
