Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MMT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MMT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MMT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MMT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MMT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MMT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MMT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MMT_M_R
3384,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
3385,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
3386,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Grassland
3387,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Water
3388,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Forest
3389,Forest,Water,Water,Non_Water,Water,Grassland,Water,Grassland
3390,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
3391,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
3392,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
3393,Forest,Water,Water,Non_Water,Water,Wetland,Water,Grassland
3394,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
3395,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
3396,Forest,Water,Water,Non_Water,Water,Water,Wetland,Grassland
3397,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
3398,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
3399,Forest,Water,Water,Non_Water,Water,Water,Water,Water
3400,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
3401,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
3402,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
3403,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
3404,Forest,Water,Water,Water,Water,NULL,Wetland,Water
3405,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
3406,Forest,Water,Water,Water,Water,NULL,Water,Water
3407,Forest,Water,Water,Water,Water,NULL,Water,Forest
3408,Forest,Water,Water,Water,Water,NULL,Forest,Water
3409,Forest,Water,Water,Water,Water,Grassland,Wetland,Grassland
3410,Forest,Water,Water,Water,Water,Grassland,Wetland,Water
3411,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
3412,Forest,Water,Water,Water,Water,Grassland,Water,Water
3413,Forest,Water,Water,Water,Water,Grassland,Water,Forest
3414,Forest,Water,Water,Water,Water,Wetland,Wetland,Grassland
3415,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
3416,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
3417,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
3418,Forest,Water,Water,Water,Water,Wetland,Water,Water
3419,Forest,Water,Water,Water,Water,Wetland,Water,Forest
3420,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
3421,Forest,Water,Water,Water,Water,Water,Wetland,Water
3422,Forest,Water,Water,Water,Water,Water,Wetland,Forest
3423,Forest,Water,Water,Water,Water,Water,Water,Grassland
3424,Forest,Water,Water,Water,Water,Water,Water,Wetland
3425,Forest,Water,Water,Water,Water,Water,Water,Water
3426,Forest,Water,Water,Water,Water,Water,Water,Forest
3427,Forest,Water,Water,Water,Water,Water,Forest,Water
3428,Forest,Water,Water,Water,Water,Water,Forest,Forest
3429,Forest,Water,Water,Water,Water,Forest,Wetland,Water
3430,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
3431,Forest,Water,Water,Water,Water,Forest,Water,Water
3432,Forest,Water,Water,Water,Water,Forest,Water,Forest
3433,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3434,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
3435,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3436,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
3437,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
3438,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3439,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3440,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3441,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
3442,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3443,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3444,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3445,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3446,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3447,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3448,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
3449,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3450,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
3451,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3452,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3453,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3454,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3455,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3456,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
3457,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3458,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
3459,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
3460,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
3461,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
3462,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
3463,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
3464,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3465,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
3466,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
3467,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3468,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
3469,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
3470,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
3471,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
3472,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
3473,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3474,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3475,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
3476,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
3477,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3478,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
3479,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
3480,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
3481,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
3482,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3483,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
3484,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
3485,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
3486,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
3487,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
3488,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
3489,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
3490,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
3491,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
3492,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
3493,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
3494,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
3495,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
3496,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
3497,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
3498,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
3499,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
3500,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
3501,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
3502,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
3503,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
3504,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
3505,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
3506,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
3507,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
3508,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
3509,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
3510,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
3511,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
3512,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3513,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3514,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3515,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
3516,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
3517,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3518,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
3519,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
3520,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
3521,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3522,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3523,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3524,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3525,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
3526,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3527,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3528,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
3529,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
3530,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3531,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
3532,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3533,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Built-up
3534,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3535,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3536,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3537,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
3538,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
3539,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3540,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
3541,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3542,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
3543,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3544,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3545,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
3546,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3547,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3548,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
3549,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
3550,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
3551,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3552,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
3553,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3554,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
3555,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3556,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3557,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Built-up
3558,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3559,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
3560,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
3561,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
3562,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3563,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3564,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
3565,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3566,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
3567,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3568,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
3569,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
3570,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
3571,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3572,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
3573,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3574,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
3575,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
3576,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
3577,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3578,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
3579,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
3580,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
3581,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
3582,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
3583,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3584,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3585,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3586,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Water
3587,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3588,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
3589,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3590,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3591,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3592,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3593,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
3594,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3595,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
3596,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
3597,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
3598,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3599,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
3600,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
3601,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
3602,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
3603,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
3604,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
3605,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
3606,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Water
3607,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
3608,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
3609,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
3610,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
3611,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Water
3612,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
3613,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
3614,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Water
3615,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
3616,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
3617,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Water
3618,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
3619,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
3620,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3621,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3622,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
3623,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3624,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
3625,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3626,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3627,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3628,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3629,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
3630,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3631,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
3632,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3633,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3634,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3635,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
3636,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3637,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3638,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3639,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3640,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3641,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
3642,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3643,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
3644,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3645,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3646,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3647,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3648,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3649,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3650,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3651,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3652,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3653,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3654,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3655,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3656,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3657,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3658,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3659,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
3660,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3661,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3662,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
3663,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3664,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
3665,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
3666,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3667,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3668,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3669,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
3670,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
3671,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3672,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3673,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
3674,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3675,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
3676,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
3677,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
3678,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
3679,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
3680,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
3681,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
3682,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
3683,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3684,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
3685,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3686,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Water
3687,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
3688,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3689,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3690,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3691,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3692,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
3693,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3694,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3695,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3696,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
3697,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3698,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3699,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
3700,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3701,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3702,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3703,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
3704,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3705,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
3706,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3707,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
3708,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
3709,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3710,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3711,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3712,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3713,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
