Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGE_M_R
4096,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
4097,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
4098,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,NULL
4099,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,NULL
4100,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
4101,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,NULL
4102,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,NULL
4103,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,NULL
4104,Forest,Built-up,Water,NULL,NULL,Bareland,Grassland,NULL
4105,Forest,Built-up,Water,NULL,NULL,Bareland,Water,NULL
4106,Forest,Built-up,Water,NULL,Water,Grassland,Wetland,NULL
4107,Forest,Built-up,Water,NULL,Water,Wetland,Water,NULL
4108,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
4109,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
4110,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
4111,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,NULL
4112,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
4113,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4114,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
4115,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
4116,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
4117,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
4118,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
4119,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
4120,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
4121,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
4122,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
4123,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
4124,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
4125,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
4126,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
4127,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
4128,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
4129,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,NULL
4130,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,NULL
4131,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
4132,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,NULL
4133,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
4134,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
4135,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
4136,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,NULL
4137,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,NULL
4138,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
4139,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,NULL
4140,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
4141,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
4142,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,NULL
4143,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
4144,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
4145,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,NULL
4146,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
4147,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
4148,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
4149,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
4150,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
4151,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,NULL
4152,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
4153,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,NULL
4154,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,NULL
4155,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,NULL
4156,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
4157,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
4158,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
4159,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
4160,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
4161,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
4162,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
4163,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
4164,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
4165,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
4166,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
4167,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
4168,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,NULL
4169,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
4170,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
4171,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
4172,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,NULL
4173,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
4174,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
4175,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
4176,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
4177,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
4178,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
4179,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
4180,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
4181,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
4182,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
4183,Forest,Water,Grassland,NULL,Non_Wetland,Built-up,Water,NULL
4184,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
4185,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,NULL
4186,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
4187,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
4188,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,NULL
4189,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
4190,Forest,Water,Wetland,NULL,NULL,NULL,Wetland,NULL
4191,Forest,Water,Wetland,NULL,NULL,NULL,Water,NULL
4192,Forest,Water,Wetland,NULL,NULL,Grassland,Grassland,NULL
4193,Forest,Water,Wetland,NULL,NULL,Grassland,Water,NULL
4194,Forest,Water,Wetland,NULL,NULL,Wetland,Grassland,NULL
4195,Forest,Water,Wetland,NULL,NULL,Wetland,Wetland,NULL
4196,Forest,Water,Wetland,NULL,NULL,Wetland,Water,NULL
4197,Forest,Water,Wetland,NULL,NULL,Wetland,Forest,NULL
4198,Forest,Water,Wetland,NULL,NULL,Bareland,Grassland,NULL
4199,Forest,Water,Wetland,NULL,NULL,Bareland,Wetland,NULL
4200,Forest,Water,Wetland,NULL,NULL,Bareland,Bareland,NULL
4201,Forest,Water,Wetland,NULL,NULL,Bareland,Water,NULL
4202,Forest,Water,Wetland,NULL,NULL,Bareland,Forest,NULL
4203,Forest,Water,Wetland,NULL,NULL,Water,Water,NULL
4204,Forest,Water,Wetland,NULL,NULL,Forest,Grassland,NULL
4205,Forest,Water,Wetland,NULL,NULL,Forest,Water,NULL
4206,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,NULL
4207,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,NULL
4208,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland,NULL
4209,Forest,Water,Wetland,NULL,Wetland,NULL,Water,NULL
4210,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,NULL
4211,Forest,Water,Wetland,NULL,Wetland,Grassland,NULL,NULL
4212,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,NULL
4213,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,NULL
4214,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,NULL
4215,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,NULL
4216,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,NULL
4217,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,NULL
4218,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4219,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,NULL
4220,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,NULL
4221,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,NULL
4222,Forest,Water,Wetland,NULL,Wetland,Bareland,NULL,NULL
4223,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,NULL
4224,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,NULL
4225,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,NULL
4226,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,NULL
4227,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,NULL
4228,Forest,Water,Wetland,NULL,Wetland,Water,NULL,NULL
4229,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,NULL
4230,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,NULL
4231,Forest,Water,Wetland,NULL,Wetland,Water,Water,NULL
4232,Forest,Water,Wetland,NULL,Wetland,Water,Forest,NULL
4233,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,NULL
4234,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,NULL
4235,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,NULL
4236,Forest,Water,Wetland,NULL,Wetland,Forest,Bareland,NULL
4237,Forest,Water,Wetland,NULL,Wetland,Forest,Water,NULL
4238,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,NULL
4239,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,NULL
4240,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
4241,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,NULL
4242,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
4243,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,NULL
4244,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
4245,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
4246,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
4247,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
4248,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
4249,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
4250,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
4251,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
4252,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,NULL
4253,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,NULL
4254,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,NULL
4255,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
4256,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Bareland,NULL
4257,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,NULL
4258,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
4259,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
4260,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
4261,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
4262,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,NULL
4263,Forest,Water,Water,NULL,NULL,NULL,Water,NULL
4264,Forest,Water,Water,NULL,NULL,Grassland,Water,NULL
4265,Forest,Water,Water,NULL,NULL,Wetland,Water,NULL
4266,Forest,Water,Water,NULL,NULL,Bareland,Wetland,NULL
4267,Forest,Water,Water,NULL,NULL,Bareland,Bareland,NULL
4268,Forest,Water,Water,NULL,NULL,Bareland,Water,NULL
4269,Forest,Water,Water,NULL,NULL,Water,Wetland,NULL
4270,Forest,Water,Water,NULL,NULL,Water,Water,NULL
4271,Forest,Water,Water,NULL,NULL,Forest,Wetland,NULL
4272,Forest,Water,Water,NULL,NULL,Forest,Water,NULL
4273,Forest,Water,Water,NULL,NULL,Forest,Forest,NULL
4274,Forest,Water,Water,NULL,Water,NULL,Wetland,NULL
4275,Forest,Water,Water,NULL,Water,NULL,Water,NULL
4276,Forest,Water,Water,NULL,Water,NULL,Forest,NULL
4277,Forest,Water,Water,NULL,Water,Grassland,Wetland,NULL
4278,Forest,Water,Water,NULL,Water,Grassland,Water,NULL
4279,Forest,Water,Water,NULL,Water,Wetland,Wetland,NULL
4280,Forest,Water,Water,NULL,Water,Wetland,Water,NULL
4281,Forest,Water,Water,NULL,Water,Bareland,Wetland,NULL
4282,Forest,Water,Water,NULL,Water,Bareland,Built-up,NULL
4283,Forest,Water,Water,NULL,Water,Bareland,Water,NULL
4284,Forest,Water,Water,NULL,Water,Water,Wetland,NULL
4285,Forest,Water,Water,NULL,Water,Water,Bareland,NULL
4286,Forest,Water,Water,NULL,Water,Water,Water,NULL
4287,Forest,Water,Water,NULL,Water,Water,Forest,NULL
4288,Forest,Water,Water,NULL,Water,Forest,Wetland,NULL
4289,Forest,Water,Water,NULL,Water,Forest,Bareland,NULL
4290,Forest,Water,Water,NULL,Water,Forest,Water,NULL
4291,Forest,Water,Water,NULL,Water,Forest,Forest,NULL
4292,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
4293,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
4294,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,NULL
4295,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4296,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
4297,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,NULL
4298,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
4299,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
4300,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
4301,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,NULL
4302,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
4303,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
4304,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
4305,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,NULL
4306,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
4307,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,NULL
4308,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
4309,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
4310,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
4311,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,NULL
4312,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4313,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
4314,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
4315,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
4316,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
4317,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,NULL
4318,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
4319,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
4320,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
4321,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4322,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
4323,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
4324,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,NULL
4325,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
4326,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
4327,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,NULL
4328,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
4329,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
4330,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
4331,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
4332,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,NULL
4333,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
4334,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
4335,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
4336,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
4337,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
4338,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
4339,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
4340,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,NULL
4341,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
4342,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,NULL
4343,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Wetland,NULL
4344,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,NULL
4345,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,NULL
4346,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
4347,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
4348,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
4349,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
4350,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,NULL
4351,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
4352,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
4353,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
4354,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
4355,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
4356,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
4357,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4358,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4359,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
4360,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
4361,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
4362,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
4363,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
4364,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
4365,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,NULL
4366,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
4367,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
4368,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
4369,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
4370,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
4371,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
4372,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
4373,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
4374,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
4375,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
4376,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
4377,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
4378,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
4379,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
4380,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,NULL
4381,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
4382,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
4383,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
4384,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
4385,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
4386,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
4387,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
4388,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
4389,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
4390,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
4391,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,NULL
4392,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,NULL
4393,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
4394,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
4395,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4396,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
4397,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
4398,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
4399,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
4400,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,NULL
4401,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
4402,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
4403,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
4404,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Wetland,NULL
4405,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,NULL
4406,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
4407,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
4408,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
4409,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
4410,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
4411,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Built-up,NULL
4412,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
4413,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
4414,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
4415,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
4416,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
4417,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
4418,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
4419,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
4420,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
4421,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,NULL
4422,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,NULL
4423,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,NULL
4424,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
4425,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Water,NULL
4426,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,NULL
4427,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,NULL
4428,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
4429,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,NULL
4430,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,NULL
4431,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
4432,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
4433,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
4434,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
4435,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,NULL
4436,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,NULL
4437,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,NULL
4438,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
4439,Forest,Forest,Wetland,NULL,NULL,NULL,Grassland,NULL
4440,Forest,Forest,Wetland,NULL,NULL,NULL,Wetland,NULL
4441,Forest,Forest,Wetland,NULL,NULL,NULL,Water,NULL
4442,Forest,Forest,Wetland,NULL,NULL,NULL,Forest,NULL
4443,Forest,Forest,Wetland,NULL,NULL,Grassland,Grassland,NULL
