Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVH_M_R
8670,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
8671,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
8672,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
8673,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
8674,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
8675,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
8676,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
8677,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Water
8678,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
8679,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
8680,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
8681,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
8682,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
8683,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
8684,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
8685,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
8686,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
8687,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
8688,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
8689,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
8690,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
8691,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
8692,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
8693,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
8694,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
8695,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
8696,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
8697,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
8698,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
8699,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
8700,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Water
8701,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
8702,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
8703,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
8704,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Built-up
8705,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
8706,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
8707,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8708,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
8709,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
8710,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
8711,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
8712,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8713,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
8714,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8715,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
8716,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8717,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8718,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8719,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
8720,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
8721,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
8722,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
8723,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland,Water,Forest
8724,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8725,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8726,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8727,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8728,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8729,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
8730,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
8731,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
8732,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
8733,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
8734,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
8735,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
8736,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
8737,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
8738,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
8739,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
8740,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
8741,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
8742,Forest,Forest,NULL,Water,Non_Wetland,NULL,Grassland,Forest
8743,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Water
8744,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
8745,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
8746,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
8747,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
8748,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
8749,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
8750,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Forest
8751,Forest,Forest,NULL,Water,Non_Wetland,Water,Grassland,Forest
8752,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
8753,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
8754,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
8755,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8756,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8757,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8758,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
8759,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
8760,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
8761,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
8762,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
8763,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
8764,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Built-up
8765,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
8766,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
8767,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
8768,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
8769,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
8770,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
8771,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
8772,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
8773,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
8774,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8775,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8776,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8777,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8778,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8779,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8780,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
8781,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8782,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
8783,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
8784,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
8785,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
8786,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
8787,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8788,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
8789,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
8790,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
8791,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8792,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8793,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8794,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8795,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
8796,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8797,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8798,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
8799,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8800,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8801,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8802,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
8803,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8804,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
8805,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
8806,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
8807,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
8808,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
8809,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8810,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
8811,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8812,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
8813,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
8814,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
8815,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
8816,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
8817,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
8818,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
8819,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
8820,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
8821,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
8822,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
8823,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
8824,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
8825,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
8826,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
8827,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
8828,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
8829,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
8830,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
8831,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
8832,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
8833,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
8834,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
8835,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
8836,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
8837,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
8838,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
8839,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8840,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
8841,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
8842,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8843,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
8844,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
8845,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
8846,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
8847,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
8848,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8849,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8850,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
8851,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
8852,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
8853,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
8854,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
8855,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
8856,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Cropland
8857,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Bareland
8858,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
8859,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
8860,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8861,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
8862,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
8863,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
8864,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8865,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
8866,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8867,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
8868,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8869,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8870,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
8871,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8872,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
8873,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
8874,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
8875,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8876,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
8877,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
8878,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8879,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
8880,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
8881,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
8882,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
8883,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
8884,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
8885,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
8886,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
8887,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
8888,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
8889,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
8890,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
8891,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
8892,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
8893,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
8894,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
8895,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
8896,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
8897,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
8898,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
8899,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
8900,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
8901,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
8902,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
8903,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
8904,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
8905,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
8906,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
8907,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
8908,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
8909,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
8910,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Built-up
8911,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
8912,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
8913,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
8914,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Cropland
8915,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
8916,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
8917,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
8918,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
8919,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
8920,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
8921,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
8922,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
8923,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
8924,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
8925,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
8926,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8927,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
8928,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8929,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
8930,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8931,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
8932,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
8933,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
8934,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8935,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
8936,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8937,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8938,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
8939,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8940,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8941,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
8942,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8943,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
8944,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
8945,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
8946,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8947,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8948,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8949,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8950,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8951,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,NULL
8952,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
8953,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
8954,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
8955,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
8956,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
8957,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
8958,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
8959,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
8960,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
8961,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
8962,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
8963,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
8964,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
8965,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
8966,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
8967,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
8968,Forest,Forest,Shrubland,Water,Non_Wetland,Cropland,Grassland,Grassland
8969,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
8970,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
8971,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
8972,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
8973,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Bareland
8974,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
8975,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
8976,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
8977,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
8978,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
8979,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
8980,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
8981,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
8982,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
8983,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8984,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
