Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MPT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MPT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MPT_M_R
23080,Forest,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
23081,Forest,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
23082,Forest,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Shrubland,Bareland,Bareland
23083,Forest,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
23084,Forest,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
23085,Forest,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
23086,Forest,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
23087,Forest,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Forest,NULL,NULL
23088,Forest,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
23089,Forest,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
23090,Forest,Permanent_ice_and_snow,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
23091,Forest,Permanent_ice_and_snow,NULL,Non_Water,Non_Wetland,Forest,Bareland,Bareland
23092,Forest,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
23093,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
23094,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
23095,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
23096,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
23097,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
23098,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
23099,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
23100,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
23101,Forest,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
23102,Forest,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
23103,Forest,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
23104,Forest,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
23105,Forest,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
23106,Forest,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
23107,Forest,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
23108,Forest,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
23109,Forest,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
23110,Forest,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
23111,Forest,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
23112,Forest,Permanent_ice_and_snow,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
23113,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Shrubland,Bareland,Grassland
23114,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland,NULL,NULL
23115,Forest,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland,NULL,Forest
23116,Forest,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
23117,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
23118,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Shrubland,Bareland,NULL
23119,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
23120,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Forest
23121,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Shrubland,Water,Bareland
23122,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
23123,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
23124,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
23125,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
23126,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Forest,Bareland,Bareland
23127,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
23128,Forest,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
23129,Forest,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
23130,Forest,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Forest,Bareland,Grassland
23131,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
23132,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
23133,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
23134,Forest,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
23135,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
23136,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
23137,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
23138,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
23139,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
23140,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
23141,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
23142,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
23143,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
23144,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
23145,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
23146,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
23147,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
23148,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
23149,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
23150,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
23151,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
23152,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
23153,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
23154,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
23155,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
23156,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
23157,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
23158,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
23159,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
23160,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
23161,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
23162,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
23163,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
23164,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
23165,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
23166,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
23167,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
23168,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
23169,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
23170,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
23171,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
23172,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
23173,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Wetland
23174,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
23175,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
23176,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
23177,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
23178,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
23179,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
23180,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
23181,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Built-up
23182,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
23183,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
23184,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
23185,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
23186,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
23187,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
23188,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
23189,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
23190,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
23191,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
23192,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
23193,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
23194,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
23195,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
23196,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
23197,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
23198,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
23199,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
23200,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
23201,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
23202,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Wetland
23203,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
23204,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
23205,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
23206,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
23207,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
23208,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
23209,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
23210,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
23211,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
23212,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
23213,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
23214,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
23215,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
23216,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
23217,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
23218,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
23219,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
23220,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
23221,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
23222,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
23223,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Wetland
23224,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
23225,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Built-up,Wetland
23226,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
23227,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
23228,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
23229,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
23230,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
23231,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
23232,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
23233,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
23234,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
23235,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
23236,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
23237,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
23238,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
23239,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
23240,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
23241,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
23242,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
23243,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
23244,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
23245,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
23246,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
23247,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
23248,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
23249,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Wetland
23250,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
23251,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
23252,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
23253,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
23254,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
23255,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
23256,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
23257,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
23258,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
23259,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Wetland
23260,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
23261,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
23262,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
23263,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Wetland,Forest
23264,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
23265,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
23266,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
23267,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
23268,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Built-up
23269,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
23270,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
23271,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
23272,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
23273,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
23274,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
23275,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
23276,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
23277,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
23278,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
23279,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
23280,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
23281,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Wetland
23282,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
23283,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
23284,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
23285,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Wetland
23286,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
23287,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
23288,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
23289,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Wetland
23290,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
23291,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
23292,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Wetland
23293,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
23294,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Wetland
23295,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
23296,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
23297,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
23298,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
23299,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Built-up
23300,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
23301,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
23302,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
23303,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
23304,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
23305,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
23306,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
23307,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
23308,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
23309,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
23310,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
23311,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
23312,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
23313,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
23314,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
23315,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
23316,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
23317,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Wetland
23318,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
23319,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
23320,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
23321,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Built-up,Forest
23322,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
23323,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
23324,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
23325,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
23326,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
23327,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
23328,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
23329,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Wetland
23330,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Wetland
23331,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Forest
23332,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
23333,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
23334,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
23335,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
23336,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Wetland
23337,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
23338,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
23339,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,NULL,Forest
23340,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Forest,Grassland
23341,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Forest,Forest
23342,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
23343,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Grassland
23344,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Forest
23345,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
23346,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Bareland,Wetland
23347,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Wetland
23348,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Shrubland,Grassland
23349,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Wetland
23350,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
23351,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
23352,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Forest
23353,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Forest,Forest
23354,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Wetland
23355,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Wetland
23356,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Wetland
23357,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
23358,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
23359,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
23360,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
23361,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
23362,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
23363,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
23364,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
23365,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Wetland
23366,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Wetland
23367,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
23368,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
23369,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
23370,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
23371,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
23372,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
23373,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
23374,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
23375,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
23376,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
23377,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
23378,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
23379,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
23380,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
23381,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
