Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MCD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MCD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MCD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MCD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MCD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MCD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MCD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MCD_M_R
9114,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
9115,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
9116,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
9117,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
9118,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
9119,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
9120,Forest,Cropland,Wetland,Water,Wetland,NULL,Wetland,Forest
9121,Forest,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
9122,Forest,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
9123,Forest,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Forest
9124,Forest,Cropland,Wetland,Water,Wetland,Wetland,Grassland,Wetland
9125,Forest,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
9126,Forest,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
9127,Forest,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Water
9128,Forest,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Forest
9129,Forest,Cropland,Wetland,Water,Wetland,Wetland,Water,Wetland
9130,Forest,Cropland,Wetland,Water,Wetland,Wetland,Water,Water
9131,Forest,Cropland,Wetland,Water,Wetland,Wetland,Water,Forest
9132,Forest,Cropland,Wetland,Water,Wetland,Water,Wetland,Wetland
9133,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
9134,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9135,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
9136,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
9137,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
9138,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
9139,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Wetland
9140,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
9141,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
9142,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
9143,Forest,Cropland,Water,NULL,Water,Grassland,Wetland,Grassland
9144,Forest,Cropland,Water,NULL,Water,Grassland,Wetland,Wetland
9145,Forest,Cropland,Water,NULL,Water,Grassland,Water,Wetland
9146,Forest,Cropland,Water,NULL,Water,Wetland,Water,Wetland
9147,Forest,Cropland,Water,NULL,Water,Wetland,Water,Forest
9148,Forest,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
9149,Forest,Cropland,Water,Non_Water,Water,Wetland,Wetland,Wetland
9150,Forest,Cropland,Water,Water,Water,Grassland,Wetland,Wetland
9151,Forest,Cropland,Water,Water,Water,Wetland,Wetland,Wetland
9152,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
9153,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
9154,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9155,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9156,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
9157,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
9158,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
9159,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
9160,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9161,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
9162,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
9163,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
9164,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
9165,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9166,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
9167,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
9168,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9169,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
9170,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
9171,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9172,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9173,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
9174,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9175,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
9176,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
9177,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
9178,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
9179,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
9180,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
9181,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
9182,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
9183,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
9184,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
9185,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
9186,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
9187,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
9188,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Forest
9189,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
9190,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
9191,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
9192,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
9193,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
9194,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9195,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9196,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
9197,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9198,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9199,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9200,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9201,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
9202,Forest,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
9203,Forest,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
9204,Forest,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
9205,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
9206,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
9207,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
9208,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9209,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
9210,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
9211,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
9212,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
9213,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
9214,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
9215,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9216,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9217,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
9218,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
9219,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
9220,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
9221,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
9222,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
9223,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Cropland
9224,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
9225,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9226,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9227,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
9228,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
9229,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
9230,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
9231,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
9232,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
9233,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
9234,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9235,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
9236,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9237,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
9238,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
9239,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
9240,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
9241,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
9242,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
9243,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
9244,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9245,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
9246,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
9247,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9248,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
9249,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
9250,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
9251,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
9252,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
9253,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9254,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
9255,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
9256,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
9257,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
9258,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
9259,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
9260,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
9261,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9262,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9263,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9264,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9265,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9266,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9267,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
9268,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
9269,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
9270,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
9271,Forest,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
9272,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Grassland
9273,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Wetland
9274,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland,Forest
9275,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,NULL
9276,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
9277,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
9278,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Water
9279,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
9280,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
9281,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Water
9282,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
9283,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest,Forest
9284,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
9285,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
9286,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
9287,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
9288,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
9289,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
9290,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
9291,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Forest
9292,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
9293,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Wetland
9294,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Water
9295,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
9296,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Grassland
9297,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Forest
9298,Forest,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
9299,Forest,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
9300,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,NULL
9301,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
9302,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
9303,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
9304,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
9305,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
9306,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
9307,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
9308,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
9309,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
9310,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
9311,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
9312,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Forest
9313,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
9314,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
9315,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
9316,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
9317,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Grassland
9318,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Wetland
9319,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
9320,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
9321,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
9322,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
9323,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Water,Grassland
9324,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Water,Wetland
9325,Forest,Wetland,Wetland,NULL,Wetland,Water,Grassland,Wetland
9326,Forest,Wetland,Wetland,NULL,Wetland,Water,Grassland,Forest
9327,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,NULL
9328,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
9329,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
9330,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Bareland
9331,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
9332,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
9333,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
9334,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
9335,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
9336,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
9337,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Grassland
9338,Forest,Wetland,Wetland,NULL,Wetland,Forest,Grassland,Wetland
9339,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Grassland
9340,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
9341,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
9342,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Grassland
9343,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
9344,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
9345,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
9346,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
9347,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
9348,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
9349,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
9350,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
9351,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
9352,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
9353,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Water
9354,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
9355,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
9356,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
9357,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
9358,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
9359,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
9360,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
9361,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
9362,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
9363,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
9364,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
9365,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Water
9366,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
9367,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
9368,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
9369,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
9370,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
9371,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
9372,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
9373,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
9374,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
9375,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
9376,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Bareland
9377,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
9378,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
9379,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
9380,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
9381,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
9382,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
9383,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
9384,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
9385,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
9386,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
9387,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
9388,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
9389,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
9390,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
9391,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
9392,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
9393,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
9394,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
9395,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
9396,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
9397,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
9398,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
9399,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Forest
9400,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
9401,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
9402,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
9403,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Grassland
9404,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Wetland
9405,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
9406,Forest,Wetland,Wetland,Water,Wetland,NULL,Grassland,Grassland
9407,Forest,Wetland,Wetland,Water,Wetland,NULL,Grassland,Wetland
9408,Forest,Wetland,Wetland,Water,Wetland,NULL,Grassland,Water
9409,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Grassland
9410,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Wetland
9411,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Water
9412,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
9413,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Wetland
9414,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Water
9415,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
9416,Forest,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
9417,Forest,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Wetland
9418,Forest,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Water
9419,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
9420,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Wetland
9421,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Water
9422,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Forest
9423,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Grassland
9424,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Wetland
9425,Forest,Wetland,Wetland,Water,Wetland,Grassland,Water,Forest
9426,Forest,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
9427,Forest,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Wetland
9428,Forest,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Water
9429,Forest,Wetland,Wetland,Water,Wetland,Wetland,Grassland,Forest
9430,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
9431,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
9432,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Bareland
9433,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
9434,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
9435,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
9436,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
9437,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
9438,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
9439,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
9440,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
9441,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
9442,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
9443,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
