Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NPL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NPL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NPL_M_R
2458,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2459,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2460,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2461,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2462,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2463,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2464,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2465,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2466,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2467,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2468,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2469,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2470,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2471,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
2472,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2473,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
2474,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2475,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2476,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2477,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2478,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2479,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
2480,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2481,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
2482,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2483,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2484,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2485,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2486,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2487,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2488,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2489,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2490,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2491,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2492,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
2493,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2494,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
2495,Forest,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2496,Forest,Built-up,Water,NULL,Water,NULL,NULL,Forest
2497,Forest,Built-up,Water,NULL,Water,Wetland,Grassland,Forest
2498,Forest,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
2499,Forest,Built-up,Water,Water,Water,NULL,NULL,Bareland
2500,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2501,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2502,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2503,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2504,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2505,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2506,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2507,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2508,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2509,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2510,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2511,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2512,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
2513,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
2514,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2515,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
2516,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2517,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2518,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,NULL
2519,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2520,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2521,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2522,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
2523,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
2524,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
2525,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
2526,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
2527,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
2528,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2529,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2530,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2531,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2532,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
2533,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2534,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2535,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2536,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2537,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2538,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2539,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2540,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2541,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2542,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2543,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2544,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2545,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2546,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2547,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2548,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2549,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2550,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2551,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2552,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2553,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2554,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2555,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2556,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2557,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2558,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2559,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2560,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2561,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2562,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2563,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2564,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2565,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2566,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2567,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2568,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2569,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2570,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2571,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2572,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2573,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2574,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2575,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2576,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2577,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2578,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2579,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2580,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2581,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2582,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2583,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2584,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2585,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2586,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2587,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2588,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2589,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2590,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2591,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2592,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2593,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2594,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2595,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2596,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2597,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2598,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
2599,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2600,Forest,Water,Water,Water,Water,NULL,NULL,Water
2601,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2602,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2603,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2604,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2605,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2606,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2607,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2608,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2609,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2610,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2611,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2612,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2613,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2614,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2615,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2616,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2617,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2618,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2619,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2620,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2621,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2622,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2623,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2624,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2625,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2626,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2627,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2628,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2629,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2630,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2631,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2632,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2633,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2634,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2635,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2636,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2637,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2638,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2639,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2640,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2641,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2642,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2643,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
2644,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2645,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2646,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
2647,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
2648,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2649,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2650,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
2651,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2652,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2653,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2654,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
2655,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2656,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2657,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2658,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2659,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
2660,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
2661,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
2662,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2663,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
2664,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2665,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
2666,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2667,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2668,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
2669,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
2670,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2671,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2672,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2673,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2674,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2675,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2676,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2677,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2678,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2679,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2680,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2681,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2682,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2683,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2684,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2685,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2686,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2687,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
2688,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2689,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2690,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2691,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2692,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2693,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2694,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
2695,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2696,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2697,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2698,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2699,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
2700,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2701,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2702,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2703,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2704,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2705,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2706,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2707,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
2708,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2709,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2710,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2711,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2712,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2713,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2714,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2715,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
2716,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2717,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2718,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2719,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2720,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2721,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2722,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2723,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2724,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2725,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2726,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2727,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2728,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2729,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2730,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
2731,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2732,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2733,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2734,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2735,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2736,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2737,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2738,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2739,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2740,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2741,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2742,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2743,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2744,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
2745,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2746,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2747,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2748,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2749,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
2750,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2751,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
2752,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Built-up
2753,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
2754,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
2755,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
2756,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
2757,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2758,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2759,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2760,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2761,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2762,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2763,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2764,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2765,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2766,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2767,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2768,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2769,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2770,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2771,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2772,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2773,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2774,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2775,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2776,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2777,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2778,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2779,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2780,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2781,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2782,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2783,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2784,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
2785,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2786,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2787,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
2788,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2789,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2790,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2791,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2792,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2793,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2794,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2795,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2796,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2797,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2798,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
