Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MRU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MRU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MRU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MRU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MRU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MRU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MRU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MRU_M_R
3210,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
3211,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3212,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
3213,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3214,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
3215,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3216,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3217,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3218,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
3219,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3220,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
3221,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
3222,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3223,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3224,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3225,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3226,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3227,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3228,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3229,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3230,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3231,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3232,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3233,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
3234,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3235,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3236,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
3237,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
3238,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3239,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3240,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
3241,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
3242,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3243,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3244,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3245,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3246,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3247,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3248,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3249,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
3250,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
3251,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
3252,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
3253,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
3254,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
3255,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3256,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
3257,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
3258,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
3259,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
3260,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
3261,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
3262,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Water,Forest
3263,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
3264,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3265,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
3266,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
3267,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3268,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
3269,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3270,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3271,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3272,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3273,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3274,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3275,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3276,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3277,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3278,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3279,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
3280,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3281,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3282,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3283,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
3284,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3285,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3286,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
3287,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3288,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3289,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
3290,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3291,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
3292,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
3293,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3294,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3295,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3296,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3297,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3298,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3299,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3300,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
3301,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
3302,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
3303,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3304,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Wetland
3305,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
3306,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3307,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3308,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
3309,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3310,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
3311,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3312,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3313,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
3314,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3315,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
3316,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3317,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3318,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3319,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3320,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3321,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
3322,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3323,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3324,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Wetland
3325,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
3326,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
3327,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
3328,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3329,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
3330,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Grassland
3331,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
3332,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
3333,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
3334,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
3335,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
3336,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
3337,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
3338,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
3339,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
3340,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
3341,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
3342,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
3343,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Grassland
3344,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
3345,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
3346,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
3347,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
3348,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
3349,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Wetland
3350,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
3351,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Grassland
3352,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Forest
3353,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
3354,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3355,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
3356,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3357,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3358,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3359,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3360,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3361,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3362,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3363,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3364,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3365,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3366,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3367,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3368,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3369,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
3370,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3371,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3372,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3373,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3374,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
3375,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
3376,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3377,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3378,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
3379,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3380,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
3381,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
3382,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3383,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
3384,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
3385,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
3386,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
3387,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3388,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
3389,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
3390,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3391,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
3392,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
3393,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3394,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
3395,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
3396,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
3397,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
3398,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
3399,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
3400,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
3401,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
3402,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
3403,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3404,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3405,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
3406,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3407,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
3408,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
3409,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3410,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
3411,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
3412,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
3413,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3414,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
3415,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
3416,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
3417,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
3418,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3419,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3420,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3421,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3422,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3423,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
3424,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3425,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
3426,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
3427,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
3428,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
3429,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
3430,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3431,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
3432,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3433,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3434,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
3435,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3436,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
3437,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
3438,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Water
3439,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
3440,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
3441,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
3442,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
3443,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3444,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
3445,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
3446,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
3447,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
3448,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
3449,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
3450,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
3451,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
3452,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
3453,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
3454,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
3455,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
3456,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
3457,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
3458,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
3459,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
3460,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
3461,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
3462,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
3463,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
3464,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3465,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
3466,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
3467,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
3468,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3469,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3470,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
3471,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3472,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3473,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3474,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
3475,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
3476,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3477,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3478,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3479,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3480,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3481,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3482,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
3483,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
3484,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3485,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3486,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3487,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
3488,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
3489,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
3490,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
3491,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
3492,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
3493,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3494,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
3495,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3496,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
3497,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Wetland
3498,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
3499,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
3500,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
3501,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
3502,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
3503,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
3504,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3505,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Wetland
3506,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
3507,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
3508,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Wetland
3509,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
3510,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
3511,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Wetland
3512,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
3513,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3514,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3515,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
3516,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
3517,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
3518,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
3519,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
3520,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
3521,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
3522,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
3523,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Grassland
3524,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Grassland
3525,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Wetland
3526,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
3527,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
3528,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
3529,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
3530,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
3531,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
3532,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
3533,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
3534,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Grassland
3535,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
3536,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Grassland
