Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KXV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KXV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KXV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KXV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KXV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KXV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KXV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KXV_M_R
7378,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
7379,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
7380,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
7381,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7382,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7383,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7384,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
7385,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7386,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7387,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7388,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
7389,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7390,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
7391,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
7392,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
7393,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
7394,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
7395,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
7396,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
7397,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
7398,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
7399,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
7400,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7401,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7402,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
7403,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7404,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7405,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7406,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7407,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
7408,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
7409,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7410,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7411,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7412,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7413,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7414,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7415,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7416,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
7417,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7418,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7419,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
7420,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
7421,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
7422,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
7423,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7424,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
7425,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7426,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
7427,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
7428,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
7429,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
7430,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
7431,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7432,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
7433,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
7434,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
7435,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
7436,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
7437,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
7438,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7439,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
7440,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
7441,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
7442,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7443,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7444,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
7445,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
7446,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7447,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7448,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7449,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
7450,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
7451,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
7452,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
7453,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
7454,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
7455,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
7456,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
7457,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7458,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
7459,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
7460,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
7461,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
7462,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
7463,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
7464,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
7465,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
7466,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
7467,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
7468,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
7469,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
7470,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
7471,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7472,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
7473,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
7474,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
7475,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
7476,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
7477,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
7478,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
7479,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
7480,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
7481,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
7482,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
7483,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Wetland
7484,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
7485,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
7486,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
7487,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
7488,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
7489,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7490,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7491,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
7492,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7493,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
7494,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7495,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
7496,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
7497,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
7498,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
7499,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
7500,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
7501,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
7502,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
7503,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7504,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
7505,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7506,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7507,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
7508,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7509,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
7510,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
7511,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
7512,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
7513,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
7514,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
7515,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7516,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
7517,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Water
7518,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7519,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
7520,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7521,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
7522,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
7523,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7524,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
7525,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
7526,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
7527,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
7528,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
7529,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
7530,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
7531,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
7532,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
7533,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
7534,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
7535,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
7536,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
7537,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Forest
7538,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Forest,Grassland
7539,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Wetland
7540,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
7541,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
7542,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
7543,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
7544,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
7545,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
7546,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
7547,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
7548,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Wetland
7549,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Grassland,Forest
7550,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Water
7551,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
7552,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
7553,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
7554,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7555,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7556,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7557,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7558,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
7559,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
7560,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
7561,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7562,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7563,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7564,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7565,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7566,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
7567,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
7568,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
7569,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
7570,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
7571,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
7572,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
7573,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
7574,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
7575,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7576,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7577,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7578,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7579,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
7580,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
7581,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7582,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7583,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
7584,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Wetland
7585,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
7586,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7587,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
7588,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7589,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7590,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7591,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
7592,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7593,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7594,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7595,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
7596,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7597,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
7598,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
7599,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
7600,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
7601,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Wetland
7602,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
7603,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
7604,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7605,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7606,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7607,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7608,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7609,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7610,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
7611,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
7612,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7613,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
7614,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7615,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7616,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7617,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7618,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7619,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7620,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7621,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7622,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
7623,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
7624,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
7625,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7626,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Wetland
7627,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
7628,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
7629,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
7630,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
7631,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
7632,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
7633,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7634,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
7635,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
7636,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7637,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
7638,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
7639,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7640,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7641,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Built-up
7642,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
7643,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7644,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
7645,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
7646,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
7647,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Wetland
7648,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
7649,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
7650,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
7651,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7652,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7653,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
7654,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
7655,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
7656,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
7657,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Wetland
7658,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
7659,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
7660,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Wetland
7661,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
7662,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
7663,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
7664,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Wetland
7665,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Bareland
7666,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
7667,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
7668,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
7669,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
7670,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Wetland
7671,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
7672,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7673,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7674,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
7675,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
7676,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
7677,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
7678,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
7679,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
7680,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7681,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
7682,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7683,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
7684,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Wetland
