Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LDJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LDJ_M_R
6657,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
6658,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Water
6659,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
6660,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
6661,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
6662,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
6663,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
6664,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
6665,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
6666,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
6667,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
6668,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
6669,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
6670,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
6671,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Water
6672,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
6673,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
6674,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
6675,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
6676,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
6677,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
6678,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
6679,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
6680,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
6681,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
6682,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Grassland
6683,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Water
6684,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
6685,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Forest
6686,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Grassland
6687,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Bareland
6688,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Water
6689,Forest,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
6690,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
6691,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
6692,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
6693,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
6694,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
6695,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
6696,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Grassland
6697,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Water
6698,Forest,Forest,Wetland,Water,Wetland,Grassland,Forest,Forest
6699,Forest,Forest,Wetland,Water,Wetland,Bareland,NULL,Forest
6700,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Water
6701,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
6702,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
6703,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
6704,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
6705,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Water
6706,Forest,Forest,Wetland,Water,Wetland,Bareland,Forest,Forest
6707,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Grassland
6708,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Water
6709,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Forest
6710,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Grassland
6711,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Bareland
6712,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Water
6713,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Forest
6714,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
6715,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
6716,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
6717,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
6718,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
6719,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
6720,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Grassland
6721,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Bareland
6722,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Water
6723,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
6724,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Forest
6725,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
6726,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
6727,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
6728,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Water
6729,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
6730,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
6731,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Bareland
6732,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
6733,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,NULL,Water
6734,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Wetland,Forest
6735,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Water,Cropland
6736,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,Forest,Forest
6737,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6738,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6739,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Grassland
6740,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Forest,Forest
6741,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Grassland,Grassland
6742,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Grassland
6743,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Grassland
6744,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Wetland,Grassland
6745,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Forest,Forest
6746,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Grassland,Grassland
6747,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
6748,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
6749,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
6750,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
6751,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
6752,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
6753,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6754,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6755,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
6756,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6757,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
6758,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
6759,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
6760,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
6761,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Water
6762,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
6763,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
6764,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6765,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6766,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
6767,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
6768,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
6769,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
6770,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
6771,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
6772,Forest,Forest,Bareland,NULL,Non_Wetland,Water,NULL,Bareland
6773,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
6774,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
6775,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
6776,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
6777,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Grassland
6778,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Bareland
6779,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
6780,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
6781,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
6782,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Grassland
6783,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
6784,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
6785,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
6786,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
6787,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
6788,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
6789,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
6790,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Water
6791,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
6792,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6793,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Water
6794,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Forest
6795,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6796,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
6797,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6798,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
6799,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
6800,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6801,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Forest
6802,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6803,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
6804,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
6805,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6806,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6807,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
6808,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Water
6809,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6810,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
6811,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6812,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
6813,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
6814,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6815,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
6816,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
6817,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6818,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
6819,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6820,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6821,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6822,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
6823,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
6824,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Grassland,Bareland
6825,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
6826,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
6827,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
6828,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
6829,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Bareland,Grassland
6830,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
6831,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
6832,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
6833,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Bareland
6834,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
6835,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
6836,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
6837,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
6838,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
6839,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
6840,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
6841,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
6842,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
6843,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,NULL,Forest
6844,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
6845,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
6846,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Bareland
6847,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Water
6848,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
6849,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
6850,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Grassland
6851,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Bareland
6852,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Water
6853,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
6854,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Grassland,Bareland
6855,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Grassland,Water
6856,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
6857,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Forest
6858,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Bareland
6859,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Forest,Water
6860,Forest,Forest,Bareland,Water,Non_Wetland,Water,NULL,Water
6861,Forest,Forest,Bareland,Water,Non_Wetland,Water,NULL,Forest
6862,Forest,Forest,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
6863,Forest,Forest,Bareland,Water,Non_Wetland,Water,Grassland,Bareland
6864,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
6865,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
6866,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
6867,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
6868,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
6869,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Grassland
6870,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Bareland
6871,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Water
6872,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
6873,Forest,Forest,Bareland,Water,Non_Wetland,Forest,NULL,Water
6874,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Grassland,Forest
6875,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
6876,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
6877,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
6878,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
6879,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
6880,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
6881,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
6882,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6883,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6884,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
6885,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
6886,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
6887,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
6888,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
6889,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
6890,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
6891,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
6892,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
6893,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6894,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
6895,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
6896,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
6897,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
6898,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
6899,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
6900,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Grassland
6901,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Built-up
6902,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Water
6903,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
6904,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
6905,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Built-up
6906,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
6907,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
6908,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
6909,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
6910,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
6911,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6912,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Forest
6913,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6914,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
6915,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest,Grassland
6916,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest,Forest
6917,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6918,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Forest
6919,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6920,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
6921,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6922,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6923,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
6924,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
6925,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Water
6926,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6927,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
6928,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
6929,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6930,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Bareland
6931,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Forest
6932,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6933,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Grassland
6934,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Bareland
6935,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Forest
6936,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,NULL,Grassland
6937,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Grassland,Grassland
6938,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Grassland,Bareland
6939,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
6940,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Bareland
6941,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Forest,Grassland
6942,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Forest,Bareland
6943,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Forest,Forest
6944,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,NULL,Forest
6945,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Grassland,Grassland
6946,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Grassland,Forest
6947,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Grassland
6948,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
6949,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Water,Water
6950,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Forest,Grassland
6951,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,NULL,Forest
6952,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
6953,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Wetland,Water
6954,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Wetland,Forest
6955,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Forest,Grassland
6956,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Forest,Water
6957,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
6958,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Forest,Grassland
6959,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Forest,Bareland
6960,Forest,Forest,Built-up,Water,Non_Wetland,Water,NULL,Water
6961,Forest,Forest,Built-up,Water,Non_Wetland,Water,Water,Grassland
6962,Forest,Forest,Built-up,Water,Non_Wetland,Water,Forest,Grassland
6963,Forest,Forest,Built-up,Water,Non_Wetland,Water,Forest,Water
6964,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
6965,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
6966,Forest,Forest,Water,NULL,Water,NULL,Forest,Grassland
