Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KEU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KEU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KEU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KEU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KEU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KEU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KEU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KEU_M_R
10425,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
10426,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
10427,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
10428,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
10429,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
10430,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
10431,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
10432,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
10433,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
10434,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
10435,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Grassland
10436,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Built-up
10437,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water,Forest
10438,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
10439,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
10440,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
10441,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
10442,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
10443,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
10444,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
10445,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
10446,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
10447,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
10448,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
10449,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
10450,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
10451,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
10452,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
10453,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
10454,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
10455,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
10456,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
10457,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
10458,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
10459,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
10460,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
10461,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Water
10462,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Forest
10463,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Built-up
10464,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
10465,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
10466,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
10467,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
10468,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
10469,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
10470,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
10471,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
10472,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
10473,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
10474,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
10475,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
10476,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
10477,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
10478,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
10479,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
10480,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
10481,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Cropland
10482,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
10483,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
10484,Forest,Built-up,Forest,NULL,Non_Wetland,Water,NULL,Water
10485,Forest,Built-up,Forest,NULL,Non_Wetland,Water,NULL,Forest
10486,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Built-up,Forest
10487,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Water,Grassland
10488,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Water,Forest
10489,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Forest,Forest
10490,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
10491,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
10492,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
10493,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Water
10494,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
10495,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
10496,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
10497,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
10498,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
10499,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
10500,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Forest
10501,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
10502,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
10503,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
10504,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
10505,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
10506,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
10507,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
10508,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
10509,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
10510,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
10511,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
10512,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
10513,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
10514,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
10515,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
10516,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
10517,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
10518,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
10519,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
10520,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Cropland
10521,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
10522,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
10523,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
10524,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Bareland
10525,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
10526,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
10527,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
10528,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Water
10529,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
10530,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
10531,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
10532,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
10533,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
10534,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
10535,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
10536,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
10537,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Water
10538,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
10539,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
10540,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
10541,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
10542,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
10543,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
10544,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
10545,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
10546,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
10547,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
10548,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
10549,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
10550,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
10551,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
10552,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
10553,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
10554,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Water
10555,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
10556,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
10557,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Grassland
10558,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Wetland
10559,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
10560,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
10561,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
10562,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
10563,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
10564,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
10565,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
10566,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
10567,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
10568,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
10569,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
10570,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
10571,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
10572,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,NULL,Forest
10573,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
10574,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
10575,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
10576,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
10577,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Cropland
10578,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
10579,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
10580,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
10581,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
10582,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
10583,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
10584,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
10585,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
10586,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
10587,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Water
10588,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
10589,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Water
10590,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
10591,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
10592,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
10593,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
10594,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
10595,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
10596,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Grassland
10597,Forest,Water,NULL,Water,Non_Wetland,Water,NULL,Forest
10598,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
10599,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
10600,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
10601,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
10602,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
10603,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
10604,Forest,Water,NULL,Water,Non_Wetland,Forest,NULL,Forest
10605,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Water
10606,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
10607,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Water
10608,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
10609,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
10610,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
10611,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
10612,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
10613,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
10614,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
10615,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
10616,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
10617,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
10618,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
10619,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
10620,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
10621,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
10622,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
10623,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
10624,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
10625,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
10626,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
10627,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
10628,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
10629,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
10630,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
10631,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
10632,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
10633,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10634,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10635,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
10636,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
10637,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
10638,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
10639,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
10640,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
10641,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
10642,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
10643,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
10644,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
10645,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
10646,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
10647,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
10648,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
10649,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
10650,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
10651,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
10652,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
10653,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
10654,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
10655,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
10656,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
10657,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
10658,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
10659,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
10660,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
10661,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
10662,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
10663,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
10664,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
10665,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
10666,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
10667,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
10668,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
10669,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
10670,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
10671,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
10672,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
10673,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
10674,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
10675,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
10676,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
10677,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
10678,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
10679,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
10680,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
10681,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Water
10682,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
10683,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
10684,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
10685,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
10686,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
10687,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
10688,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Forest
10689,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
10690,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
10691,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
10692,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
10693,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Water
10694,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
10695,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
10696,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
10697,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
10698,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
10699,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
10700,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
10701,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
10702,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
10703,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
10704,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
10705,Forest,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
10706,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Water
10707,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
10708,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Water
10709,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
10710,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
10711,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
10712,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
10713,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Water
10714,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
10715,Forest,Water,Grassland,Water,Non_Wetland,NULL,Grassland,Forest
10716,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water,Water
10717,Forest,Water,Grassland,Water,Non_Wetland,Water,NULL,Grassland
10718,Forest,Water,Grassland,Water,Non_Wetland,Water,NULL,Forest
10719,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
10720,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
10721,Forest,Water,Grassland,Water,Non_Wetland,Forest,Water,Forest
10722,Forest,Water,Grassland,Water,Non_Wetland,Forest,Forest,Forest
10723,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
10724,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
10725,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
10726,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
10727,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
10728,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
10729,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
10730,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
10731,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
10732,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
10733,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
10734,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
10735,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
10736,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
10737,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
10738,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
10739,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Water
10740,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
10741,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
10742,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10743,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
10744,Forest,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
10745,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
10746,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Built-up
10747,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
10748,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
10749,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
10750,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
10751,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
10752,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
10753,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10754,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
10755,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
10756,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
