Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LWH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LWH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LWH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LWH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LWH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LWH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LWH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LWH_M_R
7030,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
7031,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
7032,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7033,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7034,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
7035,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
7036,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7037,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
7038,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Grassland
7039,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7040,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7041,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7042,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
7043,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7044,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
7045,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
7046,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
7047,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
7048,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
7049,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
7050,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
7051,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
7052,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
7053,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7054,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7055,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
7056,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7057,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7058,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7059,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7060,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
7061,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7062,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
7063,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7064,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7065,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
7066,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
7067,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
7068,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
7069,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
7070,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7071,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
7072,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
7073,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
7074,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7075,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7076,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7077,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7078,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7079,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
7080,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
7081,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
7082,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
7083,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7084,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
7085,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
7086,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
7087,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
7088,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7089,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7090,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
7091,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
7092,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7093,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7094,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7095,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7096,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7097,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7098,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7099,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7100,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7101,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
7102,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7103,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
7104,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7105,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
7106,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
7107,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
7108,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
7109,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
7110,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
7111,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
7112,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
7113,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7114,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
7115,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
7116,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
7117,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7118,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7119,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
7120,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
7121,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
7122,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
7123,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
7124,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
7125,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
7126,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7127,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
7128,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
7129,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
7130,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
7131,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
7132,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
7133,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
7134,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
7135,Forest,Built-up,Wetland,NULL,Wetland,Grassland,NULL,Grassland
7136,Forest,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Grassland
7137,Forest,Built-up,Wetland,NULL,Wetland,Forest,NULL,Forest
7138,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7139,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
7140,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
7141,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
7142,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7143,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7144,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
7145,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
7146,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
7147,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
7148,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
7149,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
7150,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
7151,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7152,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
7153,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7154,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7155,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7156,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
7157,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
7158,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
7159,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
7160,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
7161,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
7162,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
7163,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7164,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7165,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
7166,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
7167,Forest,Built-up,Water,NULL,Water,Bareland,NULL,Grassland
7168,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7169,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7170,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7171,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7172,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7173,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7174,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7175,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
7176,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7177,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7178,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
7179,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
7180,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7181,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7182,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
7183,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7184,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
7185,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7186,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7187,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7188,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7189,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
7190,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7191,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
7192,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
7193,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
7194,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
7195,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
7196,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
7197,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Cropland
7198,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
7199,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
7200,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7201,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
7202,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7203,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7204,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7205,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7206,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
7207,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
7208,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
7209,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
7210,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7211,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7212,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7213,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7214,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7215,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
7216,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7217,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
7218,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
7219,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7220,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7221,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
7222,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
7223,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7224,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
7225,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
7226,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Water
7227,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
7228,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
7229,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7230,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7231,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
7232,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
7233,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
7234,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
7235,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
7236,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
7237,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
7238,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
7239,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
7240,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
7241,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
7242,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
7243,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
7244,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
7245,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7246,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7247,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
7248,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
7249,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
7250,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
7251,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7252,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
7253,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
7254,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7255,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
7256,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
7257,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7258,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7259,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7260,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
7261,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
7262,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
7263,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
7264,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
7265,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
7266,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
7267,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
7268,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
7269,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
7270,Forest,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
7271,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
7272,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
7273,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
7274,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
7275,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
7276,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7277,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7278,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
7279,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7280,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7281,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7282,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7283,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7284,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7285,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
7286,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
7287,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
7288,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7289,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
7290,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
7291,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
7292,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
7293,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7294,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
7295,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
7296,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
7297,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7298,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7299,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
7300,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7301,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7302,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7303,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7304,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7305,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
7306,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
7307,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
7308,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
7309,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
7310,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
7311,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
7312,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
7313,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
7314,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
7315,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
7316,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
7317,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
7318,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
7319,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
7320,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
7321,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
7322,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7323,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
7324,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
7325,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7326,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7327,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7328,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7329,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
7330,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7331,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
7332,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7333,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7334,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
7335,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
7336,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
7337,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
7338,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
7339,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
7340,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
7341,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
7342,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
7343,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
7344,Forest,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
7345,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
7346,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
7347,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
7348,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
7349,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
7350,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7351,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
7352,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
