Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRP_M_R
2687,Forest,Water,Water,Water,Water,NULL,Forest
2688,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland
2689,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland
2690,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland
2691,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water
2692,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest
2693,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
2694,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland
2695,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland
2696,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water
2697,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
2698,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland
2699,Forest,Water,Forest,Water,Non_Wetland,NULL,Bareland
2700,Forest,Water,Forest,Water,Non_Wetland,NULL,Water
2701,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest
2702,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland
2703,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland
2704,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland
2705,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water
2706,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest
2707,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland
2708,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland
2709,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest
2710,Forest,Forest,NULL,Water,Non_Wetland,NULL,Grassland
2711,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest
2712,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL
2713,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
2714,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
2715,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
2716,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up
2717,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water
2718,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
2719,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2720,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2721,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water
2722,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2723,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
2724,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Bareland
2725,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water
2726,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest
2727,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL
2728,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
2729,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland
2730,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland
2731,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water
2732,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
2733,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2734,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Bareland
2735,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest
2736,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Grassland
2737,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest
2738,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
2739,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland
2740,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland
2741,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up
2742,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water
2743,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
2744,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2745,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water
2746,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
2747,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Grassland
2748,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Bareland
2749,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Water
2750,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Forest
2751,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL
2752,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland
2753,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland
2754,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland
2755,Forest,Forest,Wetland,NULL,Wetland,NULL,Water
2756,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest
2757,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
2758,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland
2759,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland
2760,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water
2761,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest
2762,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland
2763,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland
2764,Forest,Forest,Wetland,Water,Wetland,NULL,Bareland
2765,Forest,Forest,Wetland,Water,Wetland,NULL,Water
2766,Forest,Forest,Wetland,Water,Wetland,NULL,Forest
2767,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland
2768,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland
2769,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water
2770,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest
2771,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland
2772,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Bareland
2773,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest
2774,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest
2775,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland
2776,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water
2777,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest
2778,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water
2779,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest
2780,Forest,Forest,Water,NULL,Water,NULL,Grassland
2781,Forest,Forest,Water,NULL,Water,NULL,Wetland
2782,Forest,Forest,Water,NULL,Water,NULL,Bareland
2783,Forest,Forest,Water,NULL,Water,NULL,Water
2784,Forest,Forest,Water,NULL,Water,NULL,Forest
2785,Forest,Forest,Water,Non_Water,Water,NULL,Grassland
2786,Forest,Forest,Water,Non_Water,Water,NULL,Wetland
2787,Forest,Forest,Water,Non_Water,Water,NULL,Water
2788,Forest,Forest,Water,Non_Water,Water,NULL,Forest
2789,Forest,Forest,Water,Water,Water,NULL,Grassland
2790,Forest,Forest,Water,Water,Water,NULL,Wetland
2791,Forest,Forest,Water,Water,Water,NULL,Bareland
2792,Forest,Forest,Water,Water,Water,NULL,Water
2793,Forest,Forest,Water,Water,Water,NULL,Forest
2794,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL
2795,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
2796,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Cropland
2797,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
2798,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland
2799,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up
2800,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water
2801,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest
2802,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL
2803,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
2804,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland
2805,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Bareland
2806,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water
2807,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
2808,Forest,Forest,Forest,Water,Non_Wetland,NULL,Grassland
2809,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland
2810,Forest,Forest,Forest,Water,Non_Wetland,NULL,Bareland
2811,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water
2812,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest
