Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LCK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LCK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LCK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LCK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LCK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LCK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LCK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LCK_M_R
5355,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5356,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
5357,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
5358,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
5359,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Water
5360,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
5361,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
5362,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
5363,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Water
5364,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
5365,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5366,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5367,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
5368,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
5369,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5370,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
5371,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5372,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5373,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
5374,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
5375,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
5376,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5377,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
5378,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5379,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Bareland
5380,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5381,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
5382,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
5383,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
5384,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
5385,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
5386,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5387,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
5388,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Water
5389,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
5390,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5391,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5392,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5393,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
5394,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Water
5395,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5396,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5397,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Bareland
5398,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
5399,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
5400,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5401,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
5402,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Water
5403,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
5404,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5405,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
5406,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
5407,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5408,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5409,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5410,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
5411,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
5412,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
5413,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Water
5414,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
5415,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
5416,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
5417,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
5418,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5419,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Bareland
5420,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
5421,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
5422,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
5423,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
5424,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
5425,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
5426,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
5427,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
5428,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
5429,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
5430,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
5431,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
5432,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
5433,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
5434,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Grassland
5435,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
5436,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
5437,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Water
5438,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
5439,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
5440,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
5441,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
5442,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
5443,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
5444,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
5445,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
5446,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
5447,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
5448,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,NULL,Bareland
5449,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,NULL,Water
5450,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
5451,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
5452,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
5453,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
5454,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
5455,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Bareland
5456,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
5457,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
5458,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
5459,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Water
5460,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
5461,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
5462,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Water
5463,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
5464,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,NULL,Water
5465,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
5466,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
5467,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Water
5468,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
5469,Forest,Forest,Shrubland,Water,Non_Wetland,Water,NULL,Bareland
5470,Forest,Forest,Shrubland,Water,Non_Wetland,Water,NULL,Water
5471,Forest,Forest,Shrubland,Water,Non_Wetland,Water,NULL,Forest
5472,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Bareland
5473,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Water
5474,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
5475,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Grassland
5476,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Bareland
5477,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Water
5478,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Forest
5479,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
5480,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Bareland
5481,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Forest
5482,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Grassland,Forest
5483,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Water,Forest
5484,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
5485,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5486,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
5487,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
5488,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5489,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5490,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
5491,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
5492,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
5493,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
5494,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
5495,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Water
5496,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
5497,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5498,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5499,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5500,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5501,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5502,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
5503,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5504,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5505,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
5506,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
5507,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5508,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
5509,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
5510,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5511,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
5512,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Water
5513,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5514,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
5515,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
5516,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
5517,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5518,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5519,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5520,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
5521,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
5522,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
5523,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
5524,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
5525,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
5526,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
5527,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5528,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
5529,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
5530,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
5531,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
5532,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
5533,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Bareland
5534,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Forest
5535,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
5536,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
5537,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Built-up
5538,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
5539,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
5540,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
5541,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
5542,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
5543,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Grassland
5544,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Water
5545,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
5546,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
5547,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
5548,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
5549,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
5550,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
5551,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
5552,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
5553,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
5554,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
5555,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
5556,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
5557,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5558,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5559,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
5560,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
5561,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
5562,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
5563,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5564,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Water
5565,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
5566,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5567,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
5568,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Bareland
5569,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Water
5570,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5571,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
5572,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Bareland
5573,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Water
5574,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
5575,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Grassland
5576,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Bareland
5577,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Water
5578,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
5579,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5580,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
5581,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Water
5582,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
5583,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5584,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
5585,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Water
5586,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5587,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5588,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
5589,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Bareland
5590,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
5591,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5592,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5593,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5594,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5595,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Bareland
5596,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Water
5597,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
5598,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5599,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Bareland
5600,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Water
5601,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
5602,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
5603,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Forest
5604,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5605,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
5606,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5607,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
5608,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
5609,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5610,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5611,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5612,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
5613,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
5614,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
5615,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
5616,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Water
5617,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
5618,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,NULL,Grassland
5619,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,NULL,Bareland
5620,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,NULL,Water
5621,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,NULL,Forest
5622,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
5623,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Bareland
5624,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
5625,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
5626,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5627,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Cropland
5628,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Bareland
5629,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
5630,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
5631,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
5632,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
5633,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
5634,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
5635,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
5636,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Bareland
5637,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
5638,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
5639,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Grassland
5640,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Bareland
5641,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Water
5642,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
5643,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
5644,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
5645,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
5646,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
5647,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Grassland
5648,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
5649,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Grassland
5650,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Water
5651,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
5652,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
5653,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
5654,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
5655,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
5656,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Grassland
5657,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Water
5658,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
5659,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Grassland
5660,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Water
5661,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
5662,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Grassland
5663,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Water
5664,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Forest
5665,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,NULL,Grassland
5666,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,NULL,Bareland
5667,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,NULL,Water
