Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MNV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MNV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MNV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MNV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MNV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MNV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MNV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MNV_M_R
4197,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
4198,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4199,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
4200,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
4201,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4202,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4203,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4204,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Built-up
4205,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
4206,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
4207,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4208,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
4209,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4210,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
4211,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4212,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
4213,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4214,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
4215,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
4216,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
4217,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
4218,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
4219,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
4220,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
4221,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
4222,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Built-up
4223,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
4224,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
4225,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
4226,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4227,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4228,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4229,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
4230,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
4231,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
4232,Forest,Forest,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
4233,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
4234,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
4235,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
4236,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
4237,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
4238,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
4239,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
4240,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
4241,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
4242,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
4243,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
4244,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
4245,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4246,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4247,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
4248,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4249,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Built-up
4250,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
4251,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4252,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
4253,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
4254,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
4255,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4256,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
4257,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
4258,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
4259,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4260,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4261,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4262,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4263,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4264,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
4265,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4266,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
4267,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
4268,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
4269,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
4270,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
4271,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
4272,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
4273,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
4274,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
4275,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
4276,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
4277,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
4278,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
4279,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
4280,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
4281,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
4282,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
4283,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
4284,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
4285,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
4286,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
4287,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
4288,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
4289,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
4290,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
4291,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
4292,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
4293,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
4294,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
4295,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4296,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
4297,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
4298,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
4299,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4300,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4301,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4302,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4303,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
4304,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
4305,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
4306,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4307,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
4308,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4309,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4310,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4311,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4312,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4313,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4314,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
4315,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4316,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
4317,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
4318,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
4319,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
4320,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
4321,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4322,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4323,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
4324,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4325,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
4326,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
4327,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
4328,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
4329,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
4330,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
4331,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
4332,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4333,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
4334,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
4335,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4336,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
4337,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
4338,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
4339,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
4340,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
4341,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
4342,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
4343,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4344,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Wetland
4345,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
4346,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
4347,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Wetland
4348,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
4349,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Grassland
4350,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
4351,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Wetland
4352,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
4353,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4354,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4355,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
4356,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
4357,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
4358,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
4359,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
4360,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
4361,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
4362,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
4363,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Grassland
4364,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Wetland
4365,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Grassland
4366,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Wetland
4367,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Forest
4368,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
4369,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
4370,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
4371,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
4372,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
4373,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
4374,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
4375,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
4376,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Grassland
4377,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
4378,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Water
4379,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
4380,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
4381,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
4382,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
4383,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
4384,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
4385,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
4386,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
4387,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
4388,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4389,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4390,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
4391,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4392,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4393,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4394,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4395,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4396,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
4397,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
4398,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
4399,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
4400,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
4401,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4402,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4403,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
4404,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4405,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
4406,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Water
4407,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
4408,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
4409,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
4410,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4411,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
4412,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
4413,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4414,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Grassland
4415,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
4416,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
4417,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
4418,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4419,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
4420,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
4421,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4422,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4423,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
4424,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
4425,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4426,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4427,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4428,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
4429,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
4430,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4431,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4432,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
4433,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
4434,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
4435,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4436,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
4437,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
4438,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
4439,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
4440,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4441,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
4442,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
4443,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
4444,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
4445,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
4446,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
4447,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
4448,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
4449,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
4450,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
4451,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
4452,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
4453,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
4454,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
4455,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
4456,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
4457,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Water
4458,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
4459,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Grassland
4460,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
4461,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
4462,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
4463,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
4464,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Grassland
4465,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Wetland
4466,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
4467,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
4468,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Grassland
4469,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
4470,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
4471,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
4472,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
4473,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
4474,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
4475,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4476,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
4477,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Built-up
4478,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
4479,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4480,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
4481,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
4482,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
4483,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
4484,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Bareland
4485,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
4486,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
4487,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
4488,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
4489,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
4490,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Water
4491,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
4492,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
4493,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
4494,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
4495,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
4496,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
4497,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
4498,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
4499,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Water
4500,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Forest
4501,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Grassland
4502,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Built-up
4503,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
4504,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
4505,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
4506,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
4507,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4508,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4509,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Water
4510,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4511,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Water
4512,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
4513,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Water
4514,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Wetland,Forest
4515,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
4516,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Water,Forest
4517,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
4518,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
4519,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Bareland,Grassland
4520,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
4521,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Wetland
4522,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Water
4523,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Forest
4524,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
4525,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Forest
