Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MPB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MPB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MPB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MPB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MPB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MPB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MPB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MPB_M_R
9479,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Forest
9480,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
9481,Forest,Forest,Bareland,Water,Non_Wetland,Built-up,Wetland,Forest
9482,Forest,Forest,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
9483,Forest,Forest,Bareland,Water,Non_Wetland,Water,Grassland,Wetland
9484,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
9485,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
9486,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
9487,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Grassland
9488,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Wetland
9489,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
9490,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
9491,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Grassland
9492,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Wetland
9493,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
9494,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
9495,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
9496,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
9497,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
9498,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
9499,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
9500,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
9501,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
9502,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
9503,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
9504,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
9505,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
9506,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
9507,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
9508,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
9509,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
9510,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
9511,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
9512,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
9513,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
9514,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
9515,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
9516,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
9517,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
9518,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
9519,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
9520,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
9521,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
9522,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
9523,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
9524,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
9525,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
9526,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
9527,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
9528,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
9529,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
9530,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
9531,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Grassland
9532,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Grassland
9533,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
9534,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
9535,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
9536,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Water,Forest
9537,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
9538,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
9539,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
9540,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
9541,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
9542,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9543,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9544,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9545,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Forest
9546,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9547,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Forest
9548,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9549,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9550,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
9551,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
9552,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
9553,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
9554,Forest,Forest,Built-up,Non_Water,Non_Wetland,Built-up,Wetland,Forest
9555,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
9556,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
9557,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Grassland,Forest
9558,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
9559,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Wetland,Forest
9560,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
9561,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Bareland,Forest
9562,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Grassland,Grassland
9563,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Grassland,Forest
9564,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
9565,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Wetland
9566,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
9567,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Bareland,Grassland
9568,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
9569,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Wetland
9570,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Forest
9571,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Forest,Grassland
9572,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Forest,Forest
9573,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
9574,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
9575,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
9576,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Wetland
9577,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Forest
9578,Forest,Forest,Water,NULL,Water,NULL,Wetland,Grassland
9579,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
9580,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
9581,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
9582,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
9583,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Wetland
9584,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Water
9585,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
9586,Forest,Forest,Water,NULL,Water,Grassland,Water,Grassland
9587,Forest,Forest,Water,NULL,Water,Grassland,Water,Water
9588,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Grassland
9589,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
9590,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
9591,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
9592,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
9593,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
9594,Forest,Forest,Water,NULL,Water,Wetland,Water,Water
9595,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
9596,Forest,Forest,Water,NULL,Water,Wetland,Forest,Grassland
9597,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
9598,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
9599,Forest,Forest,Water,NULL,Water,Water,Wetland,Wetland
9600,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
9601,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
9602,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
9603,Forest,Forest,Water,NULL,Water,Water,Water,Water
9604,Forest,Forest,Water,NULL,Water,Water,Water,Forest
9605,Forest,Forest,Water,NULL,Water,Water,Forest,Grassland
9606,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
9607,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
9608,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
9609,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
9610,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
9611,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Grassland
9612,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
9613,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
9614,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Forest
9615,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
9616,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
9617,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Water
9618,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
9619,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
9620,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
9621,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Water
9622,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
9623,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
9624,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Grassland
9625,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Forest
9626,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
9627,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Wetland
9628,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
9629,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
9630,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
9631,Forest,Forest,Water,Non_Water,Water,Water,Water,Wetland
9632,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
9633,Forest,Forest,Water,Non_Water,Water,Water,Forest,Grassland
9634,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
9635,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
9636,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
9637,Forest,Forest,Water,Water,Water,NULL,Wetland,Wetland
9638,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
9639,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
9640,Forest,Forest,Water,Water,Water,NULL,Water,Water
9641,Forest,Forest,Water,Water,Water,NULL,Water,Forest
9642,Forest,Forest,Water,Water,Water,Grassland,Grassland,Grassland
9643,Forest,Forest,Water,Water,Water,Grassland,Grassland,Wetland
9644,Forest,Forest,Water,Water,Water,Grassland,Wetland,Grassland
9645,Forest,Forest,Water,Water,Water,Grassland,Wetland,Wetland
9646,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
9647,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
9648,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
9649,Forest,Forest,Water,Water,Water,Grassland,Water,Wetland
9650,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
9651,Forest,Forest,Water,Water,Water,Wetland,NULL,Forest
9652,Forest,Forest,Water,Water,Water,Wetland,Grassland,Grassland
9653,Forest,Forest,Water,Water,Water,Wetland,Grassland,Wetland
9654,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
9655,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
9656,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
9657,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
9658,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
9659,Forest,Forest,Water,Water,Water,Wetland,Bareland,Forest
9660,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
9661,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
9662,Forest,Forest,Water,Water,Water,Wetland,Water,Water
9663,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
9664,Forest,Forest,Water,Water,Water,Wetland,Forest,Grassland
9665,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
9666,Forest,Forest,Water,Water,Water,Bareland,Wetland,Grassland
9667,Forest,Forest,Water,Water,Water,Bareland,Wetland,Water
9668,Forest,Forest,Water,Water,Water,Bareland,Wetland,Forest
9669,Forest,Forest,Water,Water,Water,Bareland,Bareland,Forest
9670,Forest,Forest,Water,Water,Water,Bareland,Water,Grassland
9671,Forest,Forest,Water,Water,Water,Bareland,Water,Forest
9672,Forest,Forest,Water,Water,Water,Water,Grassland,Grassland
9673,Forest,Forest,Water,Water,Water,Water,Grassland,Wetland
9674,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
9675,Forest,Forest,Water,Water,Water,Water,Wetland,Wetland
9676,Forest,Forest,Water,Water,Water,Water,Wetland,Water
9677,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
9678,Forest,Forest,Water,Water,Water,Water,Water,Grassland
9679,Forest,Forest,Water,Water,Water,Water,Water,Wetland
9680,Forest,Forest,Water,Water,Water,Water,Water,Water
9681,Forest,Forest,Water,Water,Water,Water,Water,Forest
9682,Forest,Forest,Water,Water,Water,Water,Forest,Grassland
9683,Forest,Forest,Water,Water,Water,Water,Forest,Forest
9684,Forest,Forest,Water,Water,Water,Forest,Wetland,Grassland
9685,Forest,Forest,Water,Water,Water,Forest,Wetland,Wetland
9686,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
9687,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
9688,Forest,Forest,Water,Water,Water,Forest,Water,Forest
9689,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
9690,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9691,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
9692,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
9693,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
9694,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
9695,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
9696,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
9697,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Grassland
9698,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
9699,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
9700,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
9701,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9702,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
9703,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9704,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
9705,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9706,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
9707,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
9708,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
9709,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
9710,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
9711,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
9712,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
9713,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
9714,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9715,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
9716,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
9717,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
9718,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
9719,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
9720,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
9721,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
9722,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
9723,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
9724,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
9725,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
9726,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9727,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
9728,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
9729,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
9730,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
9731,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Water
9732,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
9733,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
9734,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
9735,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
9736,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
9737,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
9738,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
9739,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
9740,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
9741,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
9742,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
9743,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
9744,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
9745,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
9746,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
9747,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
9748,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
9749,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
9750,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
9751,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
9752,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
9753,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
9754,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
9755,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
9756,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Grassland
9757,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
9758,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
9759,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
9760,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
9761,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
9762,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9763,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
9764,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
9765,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
9766,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
9767,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
9768,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
9769,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
9770,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
9771,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9772,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
9773,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
9774,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
9775,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
9776,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
9777,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
9778,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
9779,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9780,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9781,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9782,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9783,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
9784,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
9785,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
9786,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
9787,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
9788,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
9789,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
9790,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
9791,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
9792,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
9793,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
9794,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9795,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
9796,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
9797,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
9798,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
9799,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
9800,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
9801,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
9802,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
9803,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
9804,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
9805,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
9806,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
9807,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
9808,Forest,Forest,Forest,Non_Water,Non_Wetland,Built-up,Wetland,Forest
