Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KLQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KLQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KLQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KLQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KLQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KLQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KLQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KLQ_M_R
19238,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Water
19239,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Forest
19240,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
19241,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Grassland
19242,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Water
19243,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Forest
19244,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
19245,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
19246,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
19247,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
19248,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
19249,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
19250,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Bareland
19251,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
19252,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
19253,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
19254,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
19255,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Water,Forest
19256,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
19257,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
19258,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
19259,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
19260,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
19261,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
19262,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
19263,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
19264,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
19265,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
19266,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
19267,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
19268,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
19269,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
19270,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Cropland
19271,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Bareland
19272,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Built-up
19273,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Forest
19274,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
19275,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
19276,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
19277,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
19278,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
19279,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
19280,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
19281,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
19282,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
19283,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Forest
19284,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
19285,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Wetland,Forest
19286,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Built-up,Cropland
19287,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Built-up,Bareland
19288,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
19289,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
19290,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
19291,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
19292,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
19293,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
19294,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
19295,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
19296,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Built-up,Wetland,Forest
19297,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
19298,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
19299,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
19300,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
19301,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
19302,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
19303,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
19304,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
19305,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
19306,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Built-up,Grassland
19307,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Grassland
19308,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Cropland
19309,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Water
19310,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Forest
19311,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Cropland
19312,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland,Wetland,Grassland
19313,Forest,Cropland,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
19314,Forest,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Water
19315,Forest,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Forest
19316,Forest,Cropland,Cropland,Water,Non_Wetland,Water,Water,Grassland
19317,Forest,Cropland,Cropland,Water,Non_Wetland,Water,Water,Water
19318,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
19319,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
19320,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
19321,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Cropland
19322,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
19323,Forest,Cropland,Wetland,NULL,Wetland,NULL,Water,Grassland
19324,Forest,Cropland,Wetland,NULL,Wetland,NULL,Water,Forest
19325,Forest,Cropland,Wetland,NULL,Wetland,NULL,Forest,Forest
19326,Forest,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Grassland
19327,Forest,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Cropland
19328,Forest,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Forest
19329,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
19330,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Wetland,Forest
19331,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Water,Cropland
19332,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Forest,Grassland
19333,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
19334,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Forest
19335,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
19336,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
19337,Forest,Cropland,Wetland,NULL,Wetland,Built-up,NULL,Grassland
19338,Forest,Cropland,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
19339,Forest,Cropland,Wetland,NULL,Wetland,Water,NULL,Water
19340,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Water
19341,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Forest
19342,Forest,Cropland,Wetland,NULL,Wetland,Water,Forest,Forest
19343,Forest,Cropland,Wetland,NULL,Wetland,Forest,NULL,Grassland
19344,Forest,Cropland,Wetland,NULL,Wetland,Forest,NULL,Forest
19345,Forest,Cropland,Wetland,NULL,Wetland,Forest,Wetland,Grassland
19346,Forest,Cropland,Wetland,NULL,Wetland,Forest,Wetland,Forest
19347,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
19348,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
19349,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
19350,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
19351,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
19352,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Cropland
19353,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Built-up,Grassland
19354,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Built-up,Forest
19355,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
19356,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
19357,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland,NULL,Forest
19358,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
19359,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland,Wetland,Forest
19360,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
19361,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
19362,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
19363,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
19364,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Built-up,Water
19365,Forest,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
19366,Forest,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Forest
19367,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Water
19368,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Forest
19369,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,NULL,Forest
19370,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
19371,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
19372,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
19373,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
19374,Forest,Cropland,Wetland,Water,Wetland,NULL,Built-up,Water
19375,Forest,Cropland,Wetland,Water,Wetland,NULL,Water,Grassland
19376,Forest,Cropland,Wetland,Water,Wetland,NULL,Water,Forest
19377,Forest,Cropland,Wetland,Water,Wetland,Wetland,NULL,Forest
19378,Forest,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Forest
19379,Forest,Cropland,Wetland,Water,Wetland,Bareland,Bareland,Water
19380,Forest,Cropland,Wetland,Water,Wetland,Forest,Wetland,Forest
19381,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
19382,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
19383,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
19384,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
19385,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
19386,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
19387,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
19388,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
19389,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
19390,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
19391,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
19392,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Built-up,Forest
19393,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
19394,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Cropland
19395,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Bareland
19396,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Water
19397,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Forest
19398,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
19399,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
19400,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Cropland
19401,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
19402,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
19403,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
19404,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland,Grassland,Cropland
19405,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland,Built-up,Forest
19406,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
19407,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Water
19408,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
19409,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
19410,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
19411,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
19412,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Built-up,Forest
19413,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
19414,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,NULL,Water
19415,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,NULL,Forest
19416,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,Water,Grassland
19417,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,Water,Bareland
19418,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,Water,Water
19419,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,Forest,Water
19420,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
19421,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Water,Forest
19422,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
19423,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
19424,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
19425,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
19426,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Built-up,Cropland
19427,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
19428,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
19429,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
19430,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
19431,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
19432,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
19433,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
19434,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,Water,Grassland
19435,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland,Water,Forest
19436,Forest,Cropland,Bareland,Water,Non_Wetland,Water,NULL,Forest
19437,Forest,Cropland,Bareland,Water,Non_Wetland,Water,Water,Water
19438,Forest,Cropland,Bareland,Water,Non_Wetland,Water,Water,Forest
19439,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
19440,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
19441,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
19442,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
19443,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
19444,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
19445,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
19446,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
19447,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
19448,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
19449,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
19450,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
19451,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
19452,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
19453,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
19454,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
19455,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
19456,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
19457,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
19458,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Cropland
19459,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
19460,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
19461,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Forest
19462,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
19463,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
19464,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
19465,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
19466,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
19467,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
19468,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
19469,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
19470,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
19471,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
19472,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
19473,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
19474,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
19475,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
19476,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
19477,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
19478,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,Wetland,Grassland
19479,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
19480,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
19481,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Bareland
19482,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Forest
19483,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
19484,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Bareland
19485,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
19486,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
19487,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
19488,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
19489,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Built-up,Built-up
19490,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
19491,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
19492,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
19493,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
19494,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
19495,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
19496,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
19497,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
19498,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
19499,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
19500,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
19501,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
19502,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
19503,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
19504,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
19505,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
19506,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
19507,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
19508,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
19509,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
19510,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
19511,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
19512,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
19513,Forest,Cropland,Built-up,NULL,Non_Wetland,Water,NULL,Forest
19514,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
19515,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
19516,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
19517,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Grassland
19518,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Cropland
19519,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Bareland
19520,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Built-up
19521,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Forest
19522,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
19523,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Cropland,Built-up,Grassland
19524,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Cropland,Built-up,Cropland
19525,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Cropland,Built-up,Forest
19526,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
19527,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
19528,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
19529,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
19530,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Built-up
19531,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
19532,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
19533,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Forest,NULL,Forest
19534,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
19535,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,Grassland,Grassland
19536,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,Bareland,Bareland
19537,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,Water,Bareland
19538,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,Water,Water
19539,Forest,Cropland,Built-up,Water,Non_Wetland,Water,NULL,Water
19540,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
19541,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
19542,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
19543,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
19544,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
19545,Forest,Cropland,Water,NULL,Water,NULL,Water,Grassland
19546,Forest,Cropland,Water,NULL,Water,NULL,Water,Cropland
19547,Forest,Cropland,Water,NULL,Water,NULL,Water,Water
19548,Forest,Cropland,Water,NULL,Water,NULL,Water,Forest
19549,Forest,Cropland,Water,NULL,Water,NULL,Forest,Grassland
19550,Forest,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
19551,Forest,Cropland,Water,NULL,Water,Grassland,Water,Grassland
