Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LLR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LLR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LLR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LLR_M_R
17703,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
17704,Forest,Forest,Water,NULL,Water,Wetland,Bareland,Forest
17705,Forest,Forest,Water,NULL,Water,Wetland,Built-up,Forest
17706,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
17707,Forest,Forest,Water,NULL,Water,Wetland,Water,Water
17708,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
17709,Forest,Forest,Water,NULL,Water,Wetland,Forest,Water
17710,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
17711,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Grassland
17712,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Forest
17713,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
17714,Forest,Forest,Water,NULL,Water,Bareland,Built-up,Forest
17715,Forest,Forest,Water,NULL,Water,Bareland,Water,Forest
17716,Forest,Forest,Water,NULL,Water,Built-up,Bareland,Forest
17717,Forest,Forest,Water,NULL,Water,Water,Grassland,Grassland
17718,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
17719,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
17720,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
17721,Forest,Forest,Water,NULL,Water,Water,Water,Water
17722,Forest,Forest,Water,NULL,Water,Water,Water,Forest
17723,Forest,Forest,Water,NULL,Water,Water,Forest,Water
17724,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
17725,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
17726,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
17727,Forest,Forest,Water,NULL,Water,Forest,Water,Water
17728,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
17729,Forest,Forest,Water,NULL,Water,Forest,Forest,Water
17730,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
17731,Forest,Forest,Water,Non_Water,Water,NULL,Grassland,Forest
17732,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
17733,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
17734,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Grassland
17735,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Water
17736,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
17737,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Grassland
17738,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Water
17739,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
17740,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Grassland
17741,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Water
17742,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Forest
17743,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
17744,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Water
17745,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
17746,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
17747,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
17748,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Water
17749,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
17750,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Water
17751,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
17752,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Grassland
17753,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Forest
17754,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Grassland
17755,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
17756,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
17757,Forest,Forest,Water,Non_Water,Water,Water,Water,NULL
17758,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
17759,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
17760,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
17761,Forest,Forest,Water,Non_Water,Water,Water,Forest,Grassland
17762,Forest,Forest,Water,Non_Water,Water,Water,Forest,Water
17763,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
17764,Forest,Forest,Water,Non_Water,Water,Forest,Grassland,Forest
17765,Forest,Forest,Water,Non_Water,Water,Forest,Water,Grassland
17766,Forest,Forest,Water,Non_Water,Water,Forest,Water,Water
17767,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
17768,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Water
17769,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
17770,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
17771,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
17772,Forest,Forest,Water,Water,Water,NULL,Water,Water
17773,Forest,Forest,Water,Water,Water,NULL,Water,Forest
17774,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
17775,Forest,Forest,Water,Water,Water,Grassland,Grassland,Grassland
17776,Forest,Forest,Water,Water,Water,Grassland,Grassland,Forest
17777,Forest,Forest,Water,Water,Water,Grassland,Wetland,Grassland
17778,Forest,Forest,Water,Water,Water,Grassland,Wetland,Wetland
17779,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
17780,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
17781,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
17782,Forest,Forest,Water,Water,Water,Grassland,Water,Wetland
17783,Forest,Forest,Water,Water,Water,Grassland,Water,Water
17784,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
17785,Forest,Forest,Water,Water,Water,Grassland,Forest,Water
17786,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
17787,Forest,Forest,Water,Water,Water,Wetland,Grassland,Grassland
17788,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
17789,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
17790,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
17791,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
17792,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
17793,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
17794,Forest,Forest,Water,Water,Water,Wetland,Water,Water
17795,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
17796,Forest,Forest,Water,Water,Water,Wetland,Forest,Grassland
17797,Forest,Forest,Water,Water,Water,Wetland,Forest,Water
17798,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
17799,Forest,Forest,Water,Water,Water,Bareland,Grassland,Forest
17800,Forest,Forest,Water,Water,Water,Bareland,Water,Water
17801,Forest,Forest,Water,Water,Water,Bareland,Water,Forest
17802,Forest,Forest,Water,Water,Water,Bareland,Forest,Forest
17803,Forest,Forest,Water,Water,Water,Water,Grassland,Forest
17804,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
17805,Forest,Forest,Water,Water,Water,Water,Wetland,Water
17806,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
17807,Forest,Forest,Water,Water,Water,Water,Bareland,Water
17808,Forest,Forest,Water,Water,Water,Water,Water,Water
17809,Forest,Forest,Water,Water,Water,Water,Water,Forest
17810,Forest,Forest,Water,Water,Water,Water,Forest,Grassland
17811,Forest,Forest,Water,Water,Water,Water,Forest,Water
17812,Forest,Forest,Water,Water,Water,Water,Forest,Forest
17813,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
17814,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
17815,Forest,Forest,Water,Water,Water,Forest,Water,Grassland
17816,Forest,Forest,Water,Water,Water,Forest,Water,Water
17817,Forest,Forest,Water,Water,Water,Forest,Water,Forest
17818,Forest,Forest,Water,Water,Water,Forest,Forest,Water
17819,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
17820,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
17821,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
17822,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
17823,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
17824,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
17825,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
17826,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
17827,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
17828,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
17829,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
17830,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
17831,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
17832,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
17833,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
17834,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
17835,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
17836,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
17837,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
17838,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
17839,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17840,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
17841,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
17842,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
17843,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
17844,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
17845,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
17846,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
17847,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17848,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
17849,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
17850,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
17851,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
17852,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
17853,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
17854,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
17855,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
17856,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
17857,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
17858,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
17859,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
17860,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
17861,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Built-up
17862,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
17863,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,NULL
17864,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
17865,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
17866,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
17867,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
17868,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
17869,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
17870,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Water
17871,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
17872,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
17873,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
17874,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
17875,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
17876,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
17877,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
17878,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
17879,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
17880,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
17881,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
17882,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
17883,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
17884,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
17885,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Built-up
17886,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
17887,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
17888,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
17889,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
17890,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Built-up
17891,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
17892,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
17893,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
17894,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Built-up
17895,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
17896,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
17897,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
17898,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,NULL
17899,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
17900,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Water
17901,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
17902,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
17903,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
17904,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
17905,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Built-up
17906,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Water
17907,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
17908,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
17909,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
17910,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
17911,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
17912,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
17913,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
17914,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
17915,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
17916,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
17917,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
17918,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
17919,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
17920,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
17921,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
17922,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
17923,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Built-up
17924,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
17925,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
17926,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
17927,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
17928,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
17929,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
17930,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
17931,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
17932,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
17933,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
17934,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
17935,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
17936,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
17937,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
17938,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
17939,Forest,Forest,Forest,NULL,Non_Wetland,Water,NULL,Forest
17940,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,NULL
17941,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
17942,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
17943,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
17944,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
17945,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
17946,Forest,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
17947,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
17948,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
17949,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,NULL
17950,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
17951,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Wetland
17952,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
17953,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
17954,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
17955,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
17956,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
17957,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
17958,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
17959,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
17960,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
17961,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Built-up
17962,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Water
17963,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
17964,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
17965,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
17966,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
17967,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
17968,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
17969,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
17970,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
17971,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
17972,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Grassland
17973,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
17974,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
17975,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
17976,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
17977,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
17978,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
17979,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
17980,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
17981,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
17982,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
17983,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
17984,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Bareland,Forest
17985,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
17986,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
17987,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
17988,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
17989,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
17990,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
17991,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
17992,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
17993,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
17994,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
17995,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
17996,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Built-up,Forest
17997,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,NULL
17998,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
17999,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
18000,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,NULL
18001,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
18002,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Water
18003,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
18004,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
18005,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
18006,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
18007,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
18008,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
18009,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
18010,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
18011,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
18012,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
18013,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
18014,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
18015,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
18016,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
18017,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,NULL
18018,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
18019,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
18020,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
18021,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
18022,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
18023,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
18024,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
18025,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Built-up,Forest
18026,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
