Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MHU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MHU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MHU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MHU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MHU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MHU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MHU_M_R
3817,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
3818,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
3819,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3820,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
3821,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3822,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
3823,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3824,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
3825,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
3826,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3827,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3828,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3829,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
3830,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
3831,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
3832,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
3833,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3834,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3835,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3836,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3837,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3838,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
3839,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3840,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
3841,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
3842,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
3843,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
3844,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
3845,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
3846,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3847,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
3848,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
3849,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3850,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
3851,Forest,Forest,Wetland,NULL,Wetland,Built-up,Wetland,Forest
3852,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
3853,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
3854,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
3855,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
3856,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3857,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
3858,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
3859,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
3860,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
3861,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
3862,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
3863,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
3864,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
3865,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
3866,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
3867,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
3868,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
3869,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
3870,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
3871,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,NULL
3872,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
3873,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
3874,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3875,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
3876,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
3877,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
3878,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Water
3879,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
3880,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3881,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
3882,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3883,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
3884,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3885,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3886,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
3887,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
3888,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
3889,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3890,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
3891,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Water
3892,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
3893,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
3894,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
3895,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3896,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
3897,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
3898,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3899,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
3900,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
3901,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
3902,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
3903,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
3904,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3905,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
3906,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
3907,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3908,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
3909,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
3910,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
3911,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
3912,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
3913,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
3914,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Grassland
3915,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Forest
3916,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,NULL
3917,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3918,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3919,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
3920,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
3921,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
3922,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
3923,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
3924,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
3925,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
3926,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
3927,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
3928,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
3929,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
3930,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
3931,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
3932,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
3933,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
3934,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Grassland
3935,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
3936,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
3937,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
3938,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
3939,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
3940,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
3941,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
3942,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Grassland
3943,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
3944,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,Forest
3945,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Wetland,Forest
3946,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
3947,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Wetland,Grassland
3948,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
3949,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
3950,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
3951,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3952,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3953,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3954,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3955,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3956,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3957,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
3958,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3959,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
3960,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
3961,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3962,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3963,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
3964,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
3965,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
3966,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
3967,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
3968,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
3969,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Water
3970,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
3971,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
3972,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
3973,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
3974,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
3975,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,Water,Forest
3976,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
3977,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
3978,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
3979,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3980,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,NULL
3981,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Grassland
3982,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
3983,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
3984,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
3985,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
3986,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
3987,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3988,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
3989,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3990,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
3991,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3992,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
3993,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
3994,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3995,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3996,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
3997,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
3998,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3999,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4000,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4001,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
4002,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
4003,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
4004,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
4005,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Water
4006,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4007,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
4008,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
4009,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
4010,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
4011,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
4012,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
4013,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Water
4014,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
4015,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
4016,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
4017,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
4018,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
4019,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
4020,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
4021,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4022,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
4023,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
4024,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
4025,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
4026,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
4027,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
4028,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
4029,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
4030,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
4031,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4032,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
4033,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
4034,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
4035,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
4036,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
4037,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
4038,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
4039,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
4040,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4041,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
4042,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
4043,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Forest
4044,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
4045,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
4046,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
4047,Forest,Forest,Water,NULL,Water,Wetland,Wetland,NULL
4048,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
4049,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
4050,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
4051,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
4052,Forest,Forest,Water,NULL,Water,Wetland,Water,Water
4053,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
4054,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
4055,Forest,Forest,Water,NULL,Water,Bareland,Forest,Grassland
4056,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
4057,Forest,Forest,Water,NULL,Water,Built-up,Wetland,Grassland
4058,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
4059,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
4060,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
4061,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
4062,Forest,Forest,Water,NULL,Water,Water,Water,Water
4063,Forest,Forest,Water,NULL,Water,Water,Water,Forest
4064,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
4065,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
4066,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
4067,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
4068,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Grassland
4069,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
4070,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
4071,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
4072,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
4073,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Water
4074,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
4075,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
4076,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
4077,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Water
4078,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
4079,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Forest
4080,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
4081,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Wetland
4082,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
4083,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
4084,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
4085,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
4086,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
4087,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
4088,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
4089,Forest,Forest,Water,Water,Water,NULL,Water,Water
4090,Forest,Forest,Water,Water,Water,NULL,Water,Forest
4091,Forest,Forest,Water,Water,Water,Wetland,NULL,Grassland
4092,Forest,Forest,Water,Water,Water,Wetland,Wetland,NULL
4093,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
4094,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
4095,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
4096,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
4097,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
4098,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
4099,Forest,Forest,Water,Water,Water,Wetland,Water,Water
4100,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
4101,Forest,Forest,Water,Water,Water,Wetland,Forest,Grassland
4102,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
4103,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
4104,Forest,Forest,Water,Water,Water,Water,Wetland,Wetland
4105,Forest,Forest,Water,Water,Water,Water,Wetland,Water
4106,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
4107,Forest,Forest,Water,Water,Water,Water,Water,Grassland
4108,Forest,Forest,Water,Water,Water,Water,Water,Wetland
4109,Forest,Forest,Water,Water,Water,Water,Water,Water
4110,Forest,Forest,Water,Water,Water,Water,Water,Forest
4111,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
4112,Forest,Forest,Water,Water,Water,Forest,Water,Forest
4113,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4114,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4115,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
4116,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
4117,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
4118,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4119,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
4120,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
4121,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
4122,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
4123,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
4124,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4125,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4126,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4127,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4128,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4129,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4130,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4131,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4132,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
4133,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
4134,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4135,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4136,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
4137,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4138,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
4139,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Built-up
4140,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
4141,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4142,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
4143,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,NULL
4144,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
4145,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Water
4146,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
4147,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
4148,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
4149,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4150,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4151,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
4152,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
4153,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4154,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4155,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
4156,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
