Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MGR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MGR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MGR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MGR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MGR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MGR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MGR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MGR_M_R
2737,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
2738,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Water
2739,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
2740,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
2741,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
2742,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
2743,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
2744,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
2745,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
2746,Forest,Forest,Wetland,Water,Wetland,Water,Water,Bareland
2747,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
2748,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
2749,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Grassland
2750,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Grassland
2751,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Water
2752,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
2753,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Grassland
2754,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
2755,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
2756,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
2757,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
2758,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
2759,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Grassland
2760,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
2761,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
2762,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
2763,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Forest
2764,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Forest
2765,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2766,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2767,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland,Water,Grassland
2768,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,Wetland,Forest
2769,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Wetland,Grassland
2770,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Water,Forest
2771,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Forest
2772,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
2773,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
2774,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2775,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2776,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2777,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2778,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2779,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
2780,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2781,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
2782,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
2783,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2784,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2785,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
2786,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2787,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2788,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2789,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
2790,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2791,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
2792,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Water
2793,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
2794,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
2795,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2796,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2797,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
2798,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
2799,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
2800,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2801,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Grassland
2802,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
2803,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
2804,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2805,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
2806,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2807,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Water
2808,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
2809,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2810,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
2811,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2812,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
2813,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2814,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Water
2815,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2816,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2817,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
2818,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
2819,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2820,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
2821,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2822,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2823,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
2824,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
2825,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2826,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2827,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2828,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
2829,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2830,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
2831,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2832,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
2833,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Water
2834,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
2835,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
2836,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Water
2837,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2838,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
2839,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
2840,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Grassland
2841,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Water
2842,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
2843,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Water
2844,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
2845,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Water
2846,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
2847,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
2848,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Water
2849,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
2850,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
2851,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Water
2852,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
2853,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
2854,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
2855,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
2856,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
2857,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
2858,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Water
2859,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
2860,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
2861,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Forest
2862,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
2863,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Forest
2864,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
2865,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
2866,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
2867,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Grassland
2868,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
2869,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
2870,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
2871,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2872,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2873,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2874,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2875,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2876,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2877,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
2878,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Water
2879,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
2880,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
2881,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
2882,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
2883,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
2884,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
2885,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
2886,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Forest
2887,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
2888,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
2889,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2890,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2891,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Forest
2892,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2893,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2894,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
2895,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Water
2896,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
2897,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Water
2898,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
2899,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
2900,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
2901,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Wetland,Forest
2902,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
2903,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
2904,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
2905,Forest,Forest,Built-up,Water,Non_Wetland,Bareland,Wetland,Forest
2906,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
2907,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Water
2908,Forest,Forest,Built-up,Water,Non_Wetland,Water,Water,Water
2909,Forest,Forest,Water,NULL,Water,NULL,Wetland,Grassland
2910,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
2911,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
2912,Forest,Forest,Water,NULL,Water,NULL,Water,Water
2913,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
2914,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
2915,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
2916,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Water
2917,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
2918,Forest,Forest,Water,NULL,Water,Grassland,Water,Water
2919,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
2920,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
2921,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
2922,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
2923,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
2924,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
2925,Forest,Forest,Water,NULL,Water,Wetland,Water,Water
2926,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
2927,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
2928,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Grassland
2929,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
2930,Forest,Forest,Water,NULL,Water,Bareland,Water,Forest
2931,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
2932,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
2933,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
2934,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
2935,Forest,Forest,Water,NULL,Water,Water,Water,Water
2936,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2937,Forest,Forest,Water,NULL,Water,Water,Forest,Water
2938,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
2939,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
2940,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
2941,Forest,Forest,Water,NULL,Water,Forest,Water,Water
2942,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
2943,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Grassland
2944,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
2945,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
2946,Forest,Forest,Water,Non_Water,Water,NULL,Water,Water
2947,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
2948,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Grassland
2949,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Water
2950,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
2951,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Grassland
2952,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Water
2953,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
2954,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
2955,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Water
2956,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
2957,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
2958,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Water
2959,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
2960,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Grassland
2961,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Water
2962,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Forest
2963,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Grassland
2964,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Water
2965,Forest,Forest,Water,Non_Water,Water,Bareland,Water,Forest
2966,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
2967,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
2968,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
2969,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
2970,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
2971,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
2972,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
2973,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
2974,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
2975,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2976,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
2977,Forest,Forest,Water,Water,Water,NULL,Water,Water
2978,Forest,Forest,Water,Water,Water,NULL,Water,Forest
2979,Forest,Forest,Water,Water,Water,Grassland,Wetland,Grassland
2980,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
2981,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
2982,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
2983,Forest,Forest,Water,Water,Water,Grassland,Water,Water
2984,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
2985,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
2986,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
2987,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
2988,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
2989,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
2990,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
2991,Forest,Forest,Water,Water,Water,Wetland,Water,Water
2992,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
2993,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
2994,Forest,Forest,Water,Water,Water,Bareland,Wetland,Grassland
2995,Forest,Forest,Water,Water,Water,Bareland,Wetland,Forest
2996,Forest,Forest,Water,Water,Water,Bareland,Water,Grassland
2997,Forest,Forest,Water,Water,Water,Bareland,Water,Water
2998,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
2999,Forest,Forest,Water,Water,Water,Water,Wetland,Water
3000,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
3001,Forest,Forest,Water,Water,Water,Water,Water,Grassland
3002,Forest,Forest,Water,Water,Water,Water,Water,Wetland
3003,Forest,Forest,Water,Water,Water,Water,Water,Bareland
3004,Forest,Forest,Water,Water,Water,Water,Water,Water
3005,Forest,Forest,Water,Water,Water,Water,Water,Forest
3006,Forest,Forest,Water,Water,Water,Water,Forest,Forest
3007,Forest,Forest,Water,Water,Water,Forest,Wetland,Grassland
3008,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
3009,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
3010,Forest,Forest,Water,Water,Water,Forest,Water,Water
3011,Forest,Forest,Water,Water,Water,Forest,Water,Forest
3012,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
3013,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3014,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3015,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
3016,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
3017,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
3018,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
3019,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3020,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
3021,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3022,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3023,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3024,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3025,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3026,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
3027,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3028,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3029,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3030,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3031,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3032,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3033,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3034,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3035,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3036,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
3037,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
3038,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3039,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
3040,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Water
3041,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3042,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3043,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Water
3044,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3045,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
3046,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3047,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3048,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3049,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3050,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
3051,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3052,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3053,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3054,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3055,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
3056,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3057,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Grassland
3058,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
3059,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
3060,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
3061,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
3062,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3063,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
3064,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
3065,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
3066,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
3067,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
3068,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
3069,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3070,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
