Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LMN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LMN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LMN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LMN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LMN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LMN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LMN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LMN_M_R
3503,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
3504,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
3505,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3506,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3507,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3508,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3509,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3510,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3511,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3512,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3513,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3514,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3515,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3516,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Bareland
3517,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
3518,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
3519,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3520,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3521,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3522,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
3523,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
3524,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
3525,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
3526,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3527,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3528,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3529,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3530,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
3531,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
3532,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
3533,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
3534,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
3535,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
3536,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
3537,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
3538,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
3539,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
3540,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
3541,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
3542,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3543,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3544,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3545,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3546,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3547,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3548,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3549,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3550,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
3551,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3552,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3553,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3554,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3555,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3556,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
3557,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3558,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3559,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3560,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
3561,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
3562,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
3563,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
3564,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
3565,Forest,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
3566,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3567,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3568,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3569,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Bareland
3570,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
3571,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3572,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Bareland
3573,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
3574,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
3575,Forest,Water,Wetland,NULL,Wetland,Cropland,Water,Grassland
3576,Forest,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
3577,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3578,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
3579,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
3580,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3581,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
3582,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
3583,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
3584,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3585,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Bareland
3586,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
3587,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
3588,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3589,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
3590,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
3591,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
3592,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
3593,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
3594,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
3595,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
3596,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
3597,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
3598,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
3599,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
3600,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
3601,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
3602,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
3603,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
3604,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
3605,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
3606,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3607,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
3608,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
3609,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3610,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
3611,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Bareland
3612,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
3613,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
3614,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
3615,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
3616,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
3617,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
3618,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Bareland
3619,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
3620,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
3621,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
3622,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
3623,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3624,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
3625,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
3626,Forest,Water,Wetland,Water,Wetland,Shrubland,Forest,Forest
3627,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
3628,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
3629,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
3630,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
3631,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
3632,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Grassland
3633,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Bareland
3634,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Water
3635,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
3636,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
3637,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
3638,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
3639,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
3640,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Bareland
3641,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
3642,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
3643,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Grassland
3644,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Bareland
3645,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
3646,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Grassland
3647,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
3648,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
3649,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
3650,Forest,Water,Wetland,Water,Wetland,Water,Forest,Grassland
3651,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
3652,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
3653,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
3654,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
3655,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
3656,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
3657,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
3658,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
3659,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3660,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3661,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
3662,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
3663,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
3664,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3665,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
3666,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
3667,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3668,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
3669,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3670,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
3671,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
3672,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
3673,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
3674,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
3675,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
3676,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
3677,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
3678,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
3679,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Forest
3680,Forest,Water,Water,NULL,Water,NULL,Grassland,Water
3681,Forest,Water,Water,NULL,Water,NULL,Wetland,Wetland
3682,Forest,Water,Water,NULL,Water,NULL,Water,Forest
3683,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
3684,Forest,Water,Water,NULL,Water,Grassland,Grassland,Water
3685,Forest,Water,Water,NULL,Water,Grassland,Grassland,Forest
3686,Forest,Water,Water,NULL,Water,Grassland,Water,Grassland
3687,Forest,Water,Water,NULL,Water,Grassland,Water,Water
3688,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
3689,Forest,Water,Water,NULL,Water,Grassland,Forest,Water
3690,Forest,Water,Water,NULL,Water,Grassland,Forest,Forest
3691,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
3692,Forest,Water,Water,NULL,Water,Wetland,Water,Water
3693,Forest,Water,Water,NULL,Water,Wetland,Forest,Water
3694,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
3695,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
3696,Forest,Water,Water,NULL,Water,Water,Water,Water
3697,Forest,Water,Water,NULL,Water,Water,Water,Forest
3698,Forest,Water,Water,NULL,Water,Water,Forest,Grassland
3699,Forest,Water,Water,NULL,Water,Water,Forest,Water
3700,Forest,Water,Water,NULL,Water,Water,Forest,Forest
3701,Forest,Water,Water,NULL,Water,Forest,Water,Water
3702,Forest,Water,Water,NULL,Water,Forest,Water,Forest
3703,Forest,Water,Water,NULL,Water,Forest,Forest,Water
3704,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
3705,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
3706,Forest,Water,Water,Non_Water,Water,Grassland,Grassland,Grassland
3707,Forest,Water,Water,Non_Water,Water,Grassland,Forest,Water
3708,Forest,Water,Water,Non_Water,Water,Wetland,Grassland,Grassland
3709,Forest,Water,Water,Non_Water,Water,Water,Grassland,Grassland
3710,Forest,Water,Water,Non_Water,Water,Water,Grassland,Forest
3711,Forest,Water,Water,Non_Water,Water,Water,Water,Water
3712,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
3713,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
3714,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
3715,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
3716,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
3717,Forest,Water,Water,Water,Water,NULL,Water,Forest
3718,Forest,Water,Water,Water,Water,NULL,Forest,Water
3719,Forest,Water,Water,Water,Water,NULL,Forest,Forest
3720,Forest,Water,Water,Water,Water,Grassland,Water,Water
3721,Forest,Water,Water,Water,Water,Grassland,Water,Forest
3722,Forest,Water,Water,Water,Water,Grassland,Forest,Forest
3723,Forest,Water,Water,Water,Water,Wetland,Grassland,Wetland
3724,Forest,Water,Water,Water,Water,Wetland,Grassland,Water
3725,Forest,Water,Water,Water,Water,Wetland,Water,Forest
3726,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
3727,Forest,Water,Water,Water,Water,Water,Grassland,Water
3728,Forest,Water,Water,Water,Water,Water,Water,Wetland
3729,Forest,Water,Water,Water,Water,Water,Water,Bareland
3730,Forest,Water,Water,Water,Water,Water,Water,Water
3731,Forest,Water,Water,Water,Water,Water,Water,Forest
3732,Forest,Water,Water,Water,Water,Water,Forest,Water
3733,Forest,Water,Water,Water,Water,Water,Forest,Forest
3734,Forest,Water,Water,Water,Water,Forest,Water,Water
3735,Forest,Water,Water,Water,Water,Forest,Water,Forest
3736,Forest,Water,Water,Water,Water,Forest,Forest,Water
3737,Forest,Water,Water,Water,Water,Forest,Forest,Forest
3738,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3739,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
3740,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
3741,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3742,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3743,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3744,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3745,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3746,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
3747,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3748,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3749,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
3750,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3751,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3752,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Water
3753,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3754,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3755,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
3756,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3757,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
3758,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3759,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3760,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3761,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3762,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
3763,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3764,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3765,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
3766,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
3767,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
3768,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
3769,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
3770,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
3771,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
3772,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3773,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
3774,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
3775,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
3776,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
3777,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3778,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
3779,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
3780,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
3781,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Water
3782,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
3783,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Bareland
3784,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
3785,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
3786,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
3787,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
3788,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
3789,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
3790,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
3791,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
3792,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
3793,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
3794,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
3795,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
3796,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
3797,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
3798,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Water
3799,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Forest
3800,Forest,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Wetland
3801,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
3802,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
3803,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
3804,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
3805,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
3806,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
3807,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
3808,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
3809,Forest,Water,Forest,Water,Non_Wetland,Forest,Grassland,Forest
3810,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
3811,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
3812,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
3813,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3814,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3815,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3816,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
3817,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
3818,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3819,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3820,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3821,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3822,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
3823,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3824,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
3825,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
3826,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
3827,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
3828,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
3829,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
3830,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3831,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3832,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
3833,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3834,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
3835,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3836,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3837,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
3838,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3839,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3840,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3841,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
3842,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3843,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3844,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
