Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MES_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MES_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MES_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MES_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MES_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MES_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MES_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MES_M_R
8326,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
8327,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
8328,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
8329,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
8330,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
8331,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8332,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
8333,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8334,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
8335,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
8336,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
8337,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
8338,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8339,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8340,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8341,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
8342,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8343,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8344,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
8345,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
8346,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
8347,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
8348,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8349,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8350,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
8351,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
8352,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
8353,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
8354,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
8355,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
8356,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
8357,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
8358,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
8359,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
8360,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
8361,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
8362,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
8363,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
8364,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
8365,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
8366,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
8367,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
8368,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
8369,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
8370,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Water
8371,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
8372,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
8373,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
8374,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
8375,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
8376,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Water
8377,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
8378,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
8379,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
8380,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
8381,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
8382,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
8383,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Water
8384,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
8385,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
8386,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Water
8387,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Grassland
8388,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Water
8389,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Forest
8390,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
8391,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
8392,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
8393,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
8394,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
8395,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
8396,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
8397,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
8398,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
8399,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
8400,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
8401,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
8402,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
8403,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8404,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
8405,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
8406,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
8407,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8408,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
8409,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
8410,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8411,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
8412,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
8413,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
8414,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
8415,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
8416,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
8417,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
8418,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
8419,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8420,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
8421,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
8422,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8423,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8424,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
8425,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
8426,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
8427,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
8428,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
8429,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
8430,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
8431,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
8432,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
8433,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
8434,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
8435,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8436,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
8437,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8438,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
8439,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
8440,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8441,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
8442,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8443,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
8444,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
8445,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
8446,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
8447,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8448,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
8449,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
8450,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
8451,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
8452,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
8453,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8454,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
8455,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
8456,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
8457,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
8458,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
8459,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
8460,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
8461,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
8462,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Grassland
8463,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
8464,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
8465,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
8466,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
8467,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
8468,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
8469,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
8470,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
8471,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
8472,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
8473,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
8474,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
8475,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
8476,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
8477,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8478,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
8479,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
8480,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
8481,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8482,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
8483,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8484,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8485,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8486,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
8487,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
8488,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8489,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8490,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8491,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
8492,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
8493,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
8494,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Water
8495,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
8496,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
8497,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
8498,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8499,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8500,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
8501,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
8502,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
8503,Forest,Forest,Grassland,Non_Water,Non_Wetland,Built-up,Water,Forest
8504,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
8505,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
8506,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
8507,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
8508,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
8509,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
8510,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
8511,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
8512,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
8513,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
8514,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
8515,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Grassland
8516,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
8517,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
8518,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
8519,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
8520,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
8521,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
8522,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
8523,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
8524,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
8525,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
8526,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
8527,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
8528,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
8529,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
8530,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
8531,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Water
8532,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Forest
8533,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
8534,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
8535,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Water
8536,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
8537,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
8538,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Water
8539,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
8540,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Grassland
8541,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
8542,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
8543,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
8544,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8545,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8546,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8547,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
8548,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
8549,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
8550,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
8551,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
8552,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
8553,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8554,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
8555,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8556,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
8557,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
8558,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
8559,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
8560,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
8561,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8562,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
8563,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8564,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
8565,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
8566,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
8567,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
8568,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
8569,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
8570,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
8571,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
8572,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Water,Grassland
8573,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
8574,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
8575,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
8576,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
8577,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8578,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
8579,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
8580,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8581,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8582,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8583,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
8584,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8585,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8586,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
8587,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8588,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
8589,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
8590,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
8591,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
8592,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
8593,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
8594,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
8595,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
8596,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
8597,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
8598,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
8599,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
8600,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
8601,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
8602,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
8603,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
8604,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
8605,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
8606,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
8607,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
8608,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
8609,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8610,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8611,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
8612,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8613,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
8614,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
8615,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8616,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
8617,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
8618,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
8619,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
8620,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
8621,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
8622,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
8623,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
8624,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
8625,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
8626,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
8627,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8628,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
8629,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8630,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
8631,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
8632,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
8633,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
8634,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
8635,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
8636,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
8637,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
8638,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Grassland
8639,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Forest
8640,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
8641,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
8642,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
8643,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
8644,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
8645,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
8646,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
