Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LYH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LYH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LYH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LYH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LYH_M_R
9189,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
9190,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
9191,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
9192,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Cropland
9193,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
9194,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
9195,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
9196,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
9197,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Cropland
9198,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
9199,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
9200,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
9201,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Built-up
9202,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
9203,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
9204,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
9205,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
9206,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9207,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9208,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9209,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
9210,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Forest
9211,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
9212,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,NULL,Forest
9213,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
9214,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Grassland,Forest
9215,Forest,Forest,Cropland,Water,Non_Wetland,Water,Wetland,Forest
9216,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
9217,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
9218,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
9219,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
9220,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
9221,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
9222,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
9223,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
9224,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
9225,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
9226,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
9227,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
9228,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
9229,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
9230,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
9231,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
9232,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
9233,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
9234,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
9235,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
9236,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
9237,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
9238,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
9239,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
9240,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
9241,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
9242,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
9243,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
9244,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
9245,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Built-up
9246,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
9247,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
9248,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
9249,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
9250,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
9251,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
9252,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
9253,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Forest
9254,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
9255,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
9256,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
9257,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
9258,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Water
9259,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
9260,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Water
9261,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
9262,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
9263,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
9264,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
9265,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
9266,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
9267,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
9268,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
9269,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
9270,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
9271,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
9272,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
9273,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
9274,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
9275,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
9276,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,NULL
9277,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
9278,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
9279,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
9280,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
9281,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
9282,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
9283,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
9284,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
9285,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
9286,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
9287,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
9288,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
9289,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
9290,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
9291,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
9292,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
9293,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
9294,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
9295,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
9296,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
9297,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
9298,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
9299,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
9300,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
9301,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
9302,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
9303,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
9304,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
9305,Forest,Forest,Wetland,Water,Wetland,Bareland,Grassland,Forest
9306,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Water
9307,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Water
9308,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
9309,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
9310,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
9311,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,Forest
9312,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
9313,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
9314,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
9315,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
9316,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
9317,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
9318,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9319,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
9320,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9321,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
9322,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
9323,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
9324,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,NULL,Forest
9325,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Water
9326,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
9327,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
9328,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
9329,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
9330,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
9331,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
9332,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
9333,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
9334,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
9335,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
9336,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
9337,Forest,Forest,Bareland,NULL,Non_Wetland,Water,NULL,Forest
9338,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
9339,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
9340,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
9341,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
9342,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
9343,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
9344,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Water
9345,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
9346,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
9347,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
9348,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
9349,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Forest
9350,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
9351,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
9352,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
9353,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9354,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
9355,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
9356,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
9357,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
9358,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
9359,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
9360,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
9361,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
9362,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
9363,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
9364,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
9365,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
9366,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
9367,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
9368,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
9369,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
9370,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
9371,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
9372,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
9373,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
9374,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
9375,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
9376,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
9377,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
9378,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
9379,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
9380,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
9381,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
9382,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
9383,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
9384,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
9385,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
9386,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
9387,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
9388,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
9389,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
9390,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
9391,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
9392,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
9393,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
9394,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
9395,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
9396,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
9397,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
9398,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
9399,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
9400,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
9401,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
9402,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
9403,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
9404,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
9405,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
9406,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
9407,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
9408,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
9409,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
9410,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
9411,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
9412,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
9413,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
9414,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
9415,Forest,Forest,Water,NULL,Water,NULL,Grassland,NULL
9416,Forest,Forest,Water,NULL,Water,NULL,Grassland,Grassland
9417,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
9418,Forest,Forest,Water,NULL,Water,NULL,Wetland,Grassland
9419,Forest,Forest,Water,NULL,Water,NULL,Wetland,Wetland
9420,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
9421,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
9422,Forest,Forest,Water,NULL,Water,NULL,Water,Bareland
9423,Forest,Forest,Water,NULL,Water,NULL,Water,Water
9424,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
9425,Forest,Forest,Water,NULL,Water,NULL,Forest,Water
9426,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
9427,Forest,Forest,Water,NULL,Water,Shrubland,Grassland,Forest
9428,Forest,Forest,Water,NULL,Water,Grassland,NULL,Grassland
9429,Forest,Forest,Water,NULL,Water,Grassland,NULL,Forest
9430,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
9431,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Water
9432,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
9433,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
9434,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Wetland
9435,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
9436,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Forest
9437,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
9438,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
9439,Forest,Forest,Water,NULL,Water,Wetland,NULL,Grassland
9440,Forest,Forest,Water,NULL,Water,Wetland,NULL,Water
9441,Forest,Forest,Water,NULL,Water,Wetland,NULL,Forest
9442,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Grassland
9443,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Wetland
9444,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
9445,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
9446,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
9447,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
9448,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
9449,Forest,Forest,Water,NULL,Water,Wetland,Water,Water
9450,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
9451,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
9452,Forest,Forest,Water,NULL,Water,Bareland,NULL,Grassland
9453,Forest,Forest,Water,NULL,Water,Bareland,NULL,Forest
9454,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Grassland
9455,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Wetland
9456,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Forest
9457,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Wetland
9458,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Water
9459,Forest,Forest,Water,NULL,Water,Bareland,Wetland,Forest
9460,Forest,Forest,Water,NULL,Water,Bareland,Water,Forest
9461,Forest,Forest,Water,NULL,Water,Bareland,Forest,Forest
9462,Forest,Forest,Water,NULL,Water,Water,NULL,Water
9463,Forest,Forest,Water,NULL,Water,Water,NULL,Forest
9464,Forest,Forest,Water,NULL,Water,Water,Grassland,Grassland
9465,Forest,Forest,Water,NULL,Water,Water,Grassland,Water
9466,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
9467,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
9468,Forest,Forest,Water,NULL,Water,Water,Wetland,Wetland
9469,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
9470,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
9471,Forest,Forest,Water,NULL,Water,Water,Water,Water
9472,Forest,Forest,Water,NULL,Water,Water,Water,Forest
9473,Forest,Forest,Water,NULL,Water,Water,Forest,Bareland
9474,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
9475,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
9476,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
9477,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
9478,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
9479,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
9480,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
9481,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
9482,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
9483,Forest,Forest,Water,Non_Water,Water,NULL,Grassland,Forest
9484,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Water
9485,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
9486,Forest,Forest,Water,Non_Water,Water,NULL,Water,Water
9487,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
9488,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
9489,Forest,Forest,Water,Non_Water,Water,Grassland,NULL,Grassland
9490,Forest,Forest,Water,Non_Water,Water,Grassland,NULL,Forest
9491,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
9492,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Grassland
9493,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Grassland
9494,Forest,Forest,Water,Non_Water,Water,Wetland,Grassland,Forest
9495,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
9496,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Water
9497,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
9498,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Water
9499,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
9500,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
9501,Forest,Forest,Water,Non_Water,Water,Bareland,NULL,Forest
9502,Forest,Forest,Water,Non_Water,Water,Bareland,Grassland,Wetland
9503,Forest,Forest,Water,Non_Water,Water,Bareland,Grassland,Forest
9504,Forest,Forest,Water,Non_Water,Water,Bareland,Wetland,Forest
9505,Forest,Forest,Water,Non_Water,Water,Bareland,Forest,Forest
9506,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
9507,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
9508,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
9509,Forest,Forest,Water,Non_Water,Water,Forest,NULL,Forest
9510,Forest,Forest,Water,Non_Water,Water,Forest,Grassland,Forest
9511,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Water
9512,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
9513,Forest,Forest,Water,Water,Water,NULL,Grassland,Forest
9514,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
9515,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
9516,Forest,Forest,Water,Water,Water,NULL,Water,Forest
9517,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
9518,Forest,Forest,Water,Water,Water,Grassland,Grassland,Grassland
9519,Forest,Forest,Water,Water,Water,Grassland,Grassland,Water
9520,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
9521,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
9522,Forest,Forest,Water,Water,Water,Wetland,NULL,Forest
9523,Forest,Forest,Water,Water,Water,Wetland,Grassland,Water
9524,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
9525,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
9526,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
9527,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
9528,Forest,Forest,Water,Water,Water,Wetland,Water,Water
9529,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
9530,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
9531,Forest,Forest,Water,Water,Water,Bareland,Grassland,Grassland
9532,Forest,Forest,Water,Water,Water,Bareland,Wetland,Water
9533,Forest,Forest,Water,Water,Water,Bareland,Wetland,Forest
9534,Forest,Forest,Water,Water,Water,Bareland,Water,Forest
