Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MRA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MRA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MRA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MRA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MRA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MRA_M_R
9594,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Grassland
9595,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
9596,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
9597,Forest,Wetland,Forest,Water,Non_Wetland,Water,Forest,Forest
9598,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Grassland,Forest
9599,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Wetland,Forest
9600,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Water,Forest
9601,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Forest,Forest
9602,Forest,Bareland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
9603,Forest,Bareland,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
9604,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Water,Forest
9605,Forest,Bareland,Wetland,Water,Wetland,Grassland,Water,Water
9606,Forest,Bareland,Wetland,Water,Wetland,Wetland,Grassland,Grassland
9607,Forest,Bareland,Wetland,Water,Wetland,Wetland,Grassland,Forest
9608,Forest,Bareland,Wetland,Water,Wetland,Wetland,Water,Forest
9609,Forest,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
9610,Forest,Bareland,Wetland,Water,Wetland,Water,Water,Water
9611,Forest,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
9612,Forest,Bareland,Water,NULL,Water,NULL,Water,Forest
9613,Forest,Bareland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9614,Forest,Bareland,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
9615,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
9616,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9617,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9618,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
9619,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
9620,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
9621,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
9622,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
9623,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Forest
9624,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
9625,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
9626,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
9627,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
9628,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
9629,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
9630,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
9631,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Water,Forest
9632,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
9633,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
9634,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
9635,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
9636,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
9637,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
9638,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
9639,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Forest
9640,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
9641,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
9642,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
9643,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
9644,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
9645,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
9646,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
9647,Forest,Built-up,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
9648,Forest,Built-up,NULL,Water,Non_Wetland,Grassland,Water,Grassland
9649,Forest,Built-up,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
9650,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
9651,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9652,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
9653,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
9654,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9655,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
9656,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9657,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
9658,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
9659,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
9660,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
9661,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
9662,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
9663,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
9664,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9665,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
9666,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9667,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
9668,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
9669,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
9670,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
9671,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
9672,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
9673,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9674,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
9675,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
9676,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9677,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
9678,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9679,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
9680,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
9681,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
9682,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
9683,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
9684,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9685,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
9686,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
9687,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
9688,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
9689,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
9690,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
9691,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
9692,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9693,Forest,Built-up,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
9694,Forest,Built-up,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
9695,Forest,Built-up,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
9696,Forest,Built-up,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
9697,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9698,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
9699,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
9700,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9701,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
9702,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9703,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
9704,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
9705,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
9706,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
9707,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
9708,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
9709,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
9710,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9711,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
9712,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9713,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
9714,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
9715,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
9716,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9717,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
9718,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9719,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
9720,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9721,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
9722,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
9723,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
9724,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9725,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
9726,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
9727,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
9728,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
9729,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
9730,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
9731,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
9732,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
9733,Forest,Built-up,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
9734,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland,Forest
9735,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water,Forest
9736,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
9737,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
9738,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
9739,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
9740,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
9741,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Bareland,Forest
9742,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,Forest
9743,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Water,Forest
9744,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
9745,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
9746,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
9747,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
9748,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
9749,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Forest
9750,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Forest
9751,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
9752,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Forest
9753,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
9754,Forest,Built-up,Wetland,NULL,Wetland,Built-up,Grassland,Forest
9755,Forest,Built-up,Wetland,NULL,Wetland,Water,Grassland,Forest
9756,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
9757,Forest,Built-up,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
9758,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
9759,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
9760,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
9761,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
9762,Forest,Built-up,Wetland,Non_Water,Wetland,Wetland,Water,Forest
9763,Forest,Built-up,Wetland,Water,Wetland,Grassland,Grassland,Grassland
9764,Forest,Built-up,Wetland,Water,Wetland,Grassland,Wetland,Grassland
9765,Forest,Built-up,Wetland,Water,Wetland,Grassland,Wetland,Forest
9766,Forest,Built-up,Wetland,Water,Wetland,Grassland,Water,Grassland
9767,Forest,Built-up,Wetland,Water,Wetland,Grassland,Water,Forest
9768,Forest,Built-up,Wetland,Water,Wetland,Wetland,NULL,Grassland
9769,Forest,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Grassland
9770,Forest,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Wetland
9771,Forest,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Forest
9772,Forest,Built-up,Wetland,Water,Wetland,Wetland,Bareland,Grassland
9773,Forest,Built-up,Wetland,Water,Wetland,Wetland,Bareland,Forest
9774,Forest,Built-up,Wetland,Water,Wetland,Wetland,Water,Grassland
9775,Forest,Built-up,Wetland,Water,Wetland,Wetland,Water,Forest
9776,Forest,Built-up,Wetland,Water,Wetland,Bareland,Wetland,Grassland
9777,Forest,Built-up,Wetland,Water,Wetland,Bareland,Water,Forest
9778,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
9779,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9780,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
9781,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9782,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
9783,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9784,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
9785,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
9786,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9787,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
9788,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
9789,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
9790,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
9791,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9792,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Built-up
9793,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
9794,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9795,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
9796,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9797,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
9798,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
9799,Forest,Built-up,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
9800,Forest,Built-up,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
9801,Forest,Built-up,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
9802,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
9803,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
9804,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
9805,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
9806,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
9807,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
9808,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
9809,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
9810,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
9811,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
9812,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
9813,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
9814,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
9815,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
9816,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
9817,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
9818,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
9819,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
9820,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
9821,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
9822,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
9823,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
9824,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
9825,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
9826,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
9827,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
9828,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
9829,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
9830,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
9831,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
9832,Forest,Built-up,Water,NULL,Water,Wetland,Water,Forest
9833,Forest,Built-up,Water,Non_Water,Water,Wetland,Water,Forest
9834,Forest,Built-up,Water,Water,Water,Grassland,Water,Forest
9835,Forest,Built-up,Water,Water,Water,Wetland,Water,Grassland
9836,Forest,Built-up,Water,Water,Water,Wetland,Water,Forest
9837,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
9838,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
9839,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9840,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
9841,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9842,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9843,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
9844,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
9845,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
9846,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
9847,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
9848,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
9849,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Forest
9850,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9851,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
9852,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
9853,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
9854,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9855,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
9856,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
9857,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Forest
9858,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
9859,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
9860,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
9861,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
9862,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
9863,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
9864,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
9865,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
9866,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
9867,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
9868,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Forest
9869,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
9870,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
9871,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
9872,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
9873,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
9874,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
9875,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
9876,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
9877,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
9878,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
9879,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
9880,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9881,Forest,Built-up,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
9882,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9883,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
9884,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9885,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
9886,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
9887,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
9888,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
9889,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
9890,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
9891,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9892,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9893,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
9894,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
9895,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
9896,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
9897,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
9898,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
9899,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
9900,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
9901,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
