Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MPS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MPS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MPS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MPS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MPS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MPS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MPS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MPS_M_R
4643,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
4644,Forest,Water,Water,NULL,Water,Water,Grassland,Bareland
4645,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
4646,Forest,Water,Water,NULL,Water,Water,Wetland,Water
4647,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
4648,Forest,Water,Water,NULL,Water,Water,Bareland,Grassland
4649,Forest,Water,Water,NULL,Water,Water,Water,Grassland
4650,Forest,Water,Water,NULL,Water,Water,Water,Water
4651,Forest,Water,Water,NULL,Water,Water,Water,Forest
4652,Forest,Water,Water,NULL,Water,Water,Forest,Water
4653,Forest,Water,Water,NULL,Water,Water,Forest,Forest
4654,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
4655,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
4656,Forest,Water,Water,NULL,Water,Forest,Water,Water
4657,Forest,Water,Water,NULL,Water,Forest,Water,Forest
4658,Forest,Water,Water,NULL,Water,Forest,Forest,Water
4659,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
4660,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
4661,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
4662,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
4663,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
4664,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
4665,Forest,Water,Water,Non_Water,Water,Water,Water,Water
4666,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
4667,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
4668,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
4669,Forest,Water,Water,Water,Water,NULL,Wetland,Water
4670,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
4671,Forest,Water,Water,Water,Water,NULL,Water,Water
4672,Forest,Water,Water,Water,Water,NULL,Water,Forest
4673,Forest,Water,Water,Water,Water,NULL,Forest,Water
4674,Forest,Water,Water,Water,Water,NULL,Forest,Forest
4675,Forest,Water,Water,Water,Water,Grassland,Grassland,Grassland
4676,Forest,Water,Water,Water,Water,Grassland,Grassland,Forest
4677,Forest,Water,Water,Water,Water,Grassland,Wetland,Grassland
4678,Forest,Water,Water,Water,Water,Grassland,Wetland,Bareland
4679,Forest,Water,Water,Water,Water,Grassland,Wetland,Water
4680,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
4681,Forest,Water,Water,Water,Water,Grassland,Water,Grassland
4682,Forest,Water,Water,Water,Water,Grassland,Water,Bareland
4683,Forest,Water,Water,Water,Water,Grassland,Water,Water
4684,Forest,Water,Water,Water,Water,Grassland,Water,Forest
4685,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
4686,Forest,Water,Water,Water,Water,Wetland,Water,Water
4687,Forest,Water,Water,Water,Water,Wetland,Water,Forest
4688,Forest,Water,Water,Water,Water,Water,Grassland,Bareland
4689,Forest,Water,Water,Water,Water,Water,Wetland,Water
4690,Forest,Water,Water,Water,Water,Water,Wetland,Forest
4691,Forest,Water,Water,Water,Water,Water,Bareland,Bareland
4692,Forest,Water,Water,Water,Water,Water,Water,Grassland
4693,Forest,Water,Water,Water,Water,Water,Water,Bareland
4694,Forest,Water,Water,Water,Water,Water,Water,Water
4695,Forest,Water,Water,Water,Water,Water,Water,Forest
4696,Forest,Water,Water,Water,Water,Water,Forest,Grassland
4697,Forest,Water,Water,Water,Water,Water,Forest,Water
4698,Forest,Water,Water,Water,Water,Water,Forest,Forest
4699,Forest,Water,Water,Water,Water,Forest,Wetland,Water
4700,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
4701,Forest,Water,Water,Water,Water,Forest,Water,Water
4702,Forest,Water,Water,Water,Water,Forest,Water,Forest
4703,Forest,Water,Water,Water,Water,Forest,Forest,Water
4704,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4705,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
4706,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4707,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
4708,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
4709,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
4710,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4711,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4712,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4713,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4714,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
4715,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4716,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
4717,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4718,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
4719,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Bareland
4720,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4721,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4722,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4723,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4724,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4725,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
4726,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4727,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
4728,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
4729,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
4730,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
4731,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4732,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4733,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4734,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4735,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
4736,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4737,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4738,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
4739,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
4740,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
4741,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4742,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
4743,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
4744,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4745,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
4746,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
4747,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
4748,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
4749,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
4750,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
4751,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
4752,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
4753,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
4754,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
4755,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
4756,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
4757,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
4758,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4759,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
4760,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4761,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
4762,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
4763,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
4764,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
4765,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
4766,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4767,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
4768,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
4769,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
4770,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
4771,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
4772,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4773,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
4774,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
4775,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
4776,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4777,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
4778,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
4779,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
4780,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
4781,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4782,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
4783,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
4784,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
4785,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
4786,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
4787,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
4788,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
4789,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
4790,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
4791,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
4792,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
4793,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
4794,Forest,Water,Forest,Water,Non_Wetland,Grassland,Bareland,Bareland
4795,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
4796,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Water
4797,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
4798,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
4799,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
4800,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
4801,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
4802,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
4803,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
4804,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
4805,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
4806,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
4807,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
4808,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
4809,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
4810,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
4811,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
4812,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
4813,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
4814,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4815,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
4816,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4817,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4818,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
4819,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
4820,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
4821,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4822,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
4823,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
4824,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
4825,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
4826,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
4827,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4828,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4829,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4830,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
4831,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4832,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4833,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4834,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4835,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
4836,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
4837,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4838,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
4839,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4840,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
4841,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4842,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4843,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
4844,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4845,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
4846,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
4847,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
4848,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
4849,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
4850,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4851,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
4852,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
4853,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Water
4854,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4855,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
4856,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
4857,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
4858,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4859,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4860,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
4861,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4862,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
4863,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4864,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
4865,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
4866,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
4867,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
4868,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4869,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4870,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
4871,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
4872,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4873,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
4874,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4875,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
4876,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
4877,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
4878,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
4879,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
4880,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
4881,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
4882,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
4883,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
4884,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
4885,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4886,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
4887,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Bareland
4888,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
4889,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
4890,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
4891,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Bareland
4892,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
4893,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
4894,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
4895,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
4896,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4897,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
4898,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
4899,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4900,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4901,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
4902,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
4903,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
4904,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
4905,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
4906,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
4907,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
4908,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4909,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
4910,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
4911,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
4912,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
4913,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4914,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
4915,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4916,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4917,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4918,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
4919,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
4920,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4921,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4922,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Forest
4923,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
4924,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4925,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
4926,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
4927,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
4928,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
4929,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
4930,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
4931,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
4932,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
4933,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
4934,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Water
4935,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
4936,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Water
4937,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
4938,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Water
4939,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
4940,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
4941,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
4942,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Water
4943,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
4944,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Bareland,Bareland
4945,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Bareland,Forest
4946,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Water
4947,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Forest
4948,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
4949,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Forest
4950,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Grassland,Bareland
4951,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
4952,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Grassland
4953,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Bareland
4954,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Water
4955,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
4956,Forest,Forest,NULL,Water,Non_Wetland,Water,Bareland,Bareland
4957,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Grassland
4958,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
4959,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
4960,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Water
4961,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
4962,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
4963,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
4964,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
4965,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
4966,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4967,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
4968,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
4969,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
4970,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4971,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
4972,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
4973,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
4974,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
4975,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4976,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4977,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4978,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4979,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
