Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MQC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MQC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MQC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MQC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MQC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MQC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MQC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MQC_M_R
4835,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4836,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
4837,Forest,Forest,Wetland,NULL,Wetland,Cropland,Wetland,Forest
4838,Forest,Forest,Wetland,NULL,Wetland,Cropland,Forest,Forest
4839,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
4840,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4841,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4842,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
4843,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
4844,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
4845,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
4846,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4847,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
4848,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
4849,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
4850,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
4851,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
4852,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
4853,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
4854,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
4855,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
4856,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4857,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
4858,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4859,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
4860,Forest,Forest,Wetland,NULL,Wetland,Built-up,Grassland,Forest
4861,Forest,Forest,Wetland,NULL,Wetland,Built-up,Wetland,Forest
4862,Forest,Forest,Wetland,NULL,Wetland,Built-up,Bareland,Forest
4863,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
4864,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
4865,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
4866,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
4867,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
4868,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
4869,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
4870,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
4871,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
4872,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
4873,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
4874,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
4875,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
4876,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
4877,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
4878,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
4879,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
4880,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
4881,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
4882,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
4883,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
4884,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
4885,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
4886,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
4887,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
4888,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
4889,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
4890,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4891,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
4892,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Wetland
4893,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
4894,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
4895,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
4896,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
4897,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4898,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
4899,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
4900,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
4901,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
4902,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4903,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4904,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4905,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4906,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4907,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4908,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4909,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
4910,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4911,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
4912,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
4913,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Water
4914,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
4915,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
4916,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
4917,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4918,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4919,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
4920,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4921,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
4922,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
4923,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
4924,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
4925,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Grassland
4926,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Water
4927,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
4928,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
4929,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
4930,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
4931,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4932,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
4933,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
4934,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
4935,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
4936,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
4937,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Wetland
4938,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
4939,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
4940,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
4941,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Wetland
4942,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
4943,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
4944,Forest,Forest,Wetland,Water,Wetland,Grassland,NULL,Forest
4945,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
4946,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
4947,Forest,Forest,Wetland,Water,Wetland,Cropland,Wetland,Grassland
4948,Forest,Forest,Wetland,Water,Wetland,Cropland,Wetland,Forest
4949,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Grassland
4950,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Forest
4951,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
4952,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Wetland
4953,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
4954,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4955,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4956,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
4957,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
4958,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
4959,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
4960,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
4961,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
4962,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
4963,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Water
4964,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
4965,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
4966,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Grassland
4967,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Wetland
4968,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
4969,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
4970,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
4971,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
4972,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
4973,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
4974,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
4975,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
4976,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Grassland
4977,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Wetland
4978,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
4979,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Grassland
4980,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
4981,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
4982,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
4983,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
4984,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
4985,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
4986,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
4987,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
4988,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Forest
4989,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Grassland
4990,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
4991,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
4992,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
4993,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
4994,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
4995,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
4996,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4997,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
4998,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4999,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
5000,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5001,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
5002,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5003,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
5004,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5005,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
5006,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
5007,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
5008,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
5009,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
5010,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland,Forest,Forest
5011,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5012,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
5013,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
5014,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
5015,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5016,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5017,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
5018,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
5019,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
5020,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Water
5021,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
5022,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
5023,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
5024,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
5025,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5026,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5027,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
5028,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
5029,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
5030,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
5031,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
5032,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,Grassland,Forest
5033,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,Bareland,Forest
5034,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
5035,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
5036,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
5037,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
5038,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
5039,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
5040,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Grassland
5041,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
5042,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
5043,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
5044,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
5045,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5046,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
5047,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5048,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5049,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
5050,Forest,Forest,Bareland,Non_Water,Non_Wetland,Cropland,Wetland,Forest
5051,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5052,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5053,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5054,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5055,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
5056,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5057,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5058,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
5059,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
5060,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
5061,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
5062,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5063,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5064,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
5065,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
5066,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
5067,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
5068,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
5069,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Water
5070,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
5071,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
5072,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Grassland
5073,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
5074,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
5075,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
5076,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
5077,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
5078,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
5079,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
5080,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
5081,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
5082,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
5083,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Grassland
5084,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
5085,Forest,Forest,Bareland,Water,Non_Wetland,Bareland,Water,Forest
5086,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
5087,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
5088,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Grassland
5089,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
5090,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Grassland
5091,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
5092,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
5093,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
5094,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
5095,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
5096,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
5097,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
5098,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
5099,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
5100,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
5101,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
5102,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
5103,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
5104,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
5105,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
5106,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
5107,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
5108,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
5109,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
5110,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
5111,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
5112,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
5113,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
5114,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5115,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
5116,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5117,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
5118,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
5119,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
5120,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
5121,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
5122,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Wetland,Forest
5123,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
5124,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
5125,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5126,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
5127,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
5128,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
5129,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Grassland
5130,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
5131,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
5132,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
5133,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
5134,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
5135,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
5136,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5137,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5138,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5139,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5140,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
5141,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
5142,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Forest,Forest
5143,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
5144,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
5145,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Wetland,Forest
5146,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,NULL,Forest
5147,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
5148,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
5149,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Forest
5150,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
5151,Forest,Forest,Built-up,Water,Non_Wetland,Water,Wetland,Wetland
5152,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Wetland,Forest
5153,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
5154,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
5155,Forest,Forest,Water,NULL,Water,NULL,Water,Water
5156,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
5157,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
5158,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
5159,Forest,Forest,Water,NULL,Water,Grassland,Water,Grassland
5160,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
5161,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
5162,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
5163,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
5164,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
5165,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
5166,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
5167,Forest,Forest,Water,NULL,Water,Wetland,Water,Wetland
