Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MEU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MEU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MEU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MEU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MEU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MEU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MEU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MEU_M_R
5410,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
5411,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
5412,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
5413,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
5414,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5415,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5416,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
5417,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
5418,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
5419,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
5420,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
5421,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5422,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Water
5423,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
5424,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
5425,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
5426,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
5427,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
5428,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
5429,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
5430,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
5431,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Water
5432,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5433,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5434,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
5435,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
5436,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
5437,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
5438,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
5439,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5440,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
5441,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
5442,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland,Grassland
5443,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland,Forest
5444,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
5445,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
5446,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
5447,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
5448,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
5449,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
5450,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5451,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5452,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
5453,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5454,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
5455,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
5456,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
5457,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
5458,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
5459,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Forest
5460,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
5461,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
5462,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
5463,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
5464,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
5465,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Bareland,Grassland
5466,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
5467,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
5468,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
5469,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
5470,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
5471,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
5472,Forest,Water,Forest,Water,Non_Wetland,NULL,Bareland,Forest
5473,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
5474,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
5475,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
5476,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
5477,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
5478,Forest,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
5479,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
5480,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
5481,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
5482,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
5483,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
5484,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
5485,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Water
5486,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Forest
5487,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
5488,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
5489,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
5490,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Wetland
5491,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Water
5492,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Forest
5493,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
5494,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
5495,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Grassland
5496,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
5497,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
5498,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
5499,Forest,Water,Forest,Water,Non_Wetland,Forest,Bareland,Forest
5500,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
5501,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
5502,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
5503,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
5504,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5505,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5506,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
5507,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
5508,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
5509,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
5510,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
5511,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
5512,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
5513,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
5514,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5515,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5516,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5517,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5518,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
5519,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
5520,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5521,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5522,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
5523,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5524,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
5525,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
5526,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
5527,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5528,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
5529,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5530,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
5531,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
5532,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
5533,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
5534,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5535,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Wetland
5536,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
5537,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
5538,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
5539,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5540,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
5541,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
5542,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
5543,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
5544,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5545,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5546,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
5547,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
5548,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
5549,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Water
5550,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
5551,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
5552,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5553,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
5554,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
5555,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Water
5556,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5557,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
5558,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
5559,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
5560,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
5561,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
5562,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
5563,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5564,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5565,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
5566,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
5567,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
5568,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
5569,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
5570,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
5571,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
5572,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5573,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5574,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5575,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
5576,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
5577,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
5578,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
5579,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
5580,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
5581,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
5582,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5583,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
5584,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
5585,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,Grassland
5586,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,Forest
5587,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
5588,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
5589,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5590,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5591,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5592,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5593,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5594,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5595,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
5596,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
5597,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
5598,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
5599,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
5600,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
5601,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Grassland
5602,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Forest
5603,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
5604,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
5605,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
5606,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
5607,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
5608,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Forest
5609,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
5610,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
5611,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Forest
5612,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Forest,Water
5613,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Forest,Forest
5614,Forest,Forest,NULL,Water,Non_Wetland,Water,Bareland,Forest
5615,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
5616,Forest,Forest,NULL,Water,Non_Wetland,Forest,Bareland,Forest
5617,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Water
5618,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
5619,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5620,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5621,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
5622,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5623,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
5624,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
5625,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
5626,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
5627,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5628,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5629,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5630,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5631,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5632,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5633,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5634,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5635,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5636,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5637,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5638,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
5639,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
5640,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5641,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
5642,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
5643,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5644,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
5645,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
5646,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5647,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
5648,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
5649,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
5650,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5651,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
5652,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5653,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5654,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5655,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5656,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5657,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
5658,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
5659,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5660,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5661,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5662,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5663,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5664,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
5665,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
5666,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
5667,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
5668,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5669,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
5670,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
5671,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5672,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5673,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
5674,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
5675,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
5676,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5677,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
5678,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
5679,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
5680,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5681,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
5682,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
5683,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
5684,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5685,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5686,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
5687,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
5688,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
5689,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
5690,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
5691,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
5692,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5693,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5694,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5695,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Forest
5696,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5697,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5698,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5699,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,NULL
5700,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5701,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5702,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5703,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5704,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
5705,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5706,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,NULL
5707,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
5708,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
5709,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Grassland
5710,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Forest
5711,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Water
5712,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
5713,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
5714,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
5715,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
5716,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
5717,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
5718,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
5719,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
5720,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Forest
5721,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5722,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5723,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
