Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NQH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NQH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NQH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NQH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NQH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NQH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NQH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NQH_M_R
13451,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
13452,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
13453,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
13454,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,NULL
13455,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
13456,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Wetland
13457,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
13458,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
13459,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland,Water,Grassland
13460,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland,Water,Wetland
13461,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland,Forest,Grassland
13462,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland,Forest,Wetland
13463,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
13464,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
13465,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
13466,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13467,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13468,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
13469,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
13470,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,NULL
13471,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
13472,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
13473,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
13474,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Forest
13475,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
13476,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
13477,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
13478,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
13479,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
13480,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Grassland
13481,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Wetland
13482,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
13483,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
13484,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
13485,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
13486,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
13487,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
13488,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
13489,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
13490,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
13491,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
13492,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Grassland
13493,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
13494,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
13495,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
13496,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
13497,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Forest
13498,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Grassland
13499,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland,Forest
13500,Forest,NULL,Forest,Water,Non_Wetland,NULL,Bareland,Forest
13501,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water,Forest
13502,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
13503,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
13504,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
13505,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,NULL
13506,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
13507,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Wetland
13508,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
13509,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
13510,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Wetland
13511,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Forest
13512,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
13513,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Wetland
13514,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Forest
13515,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
13516,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
13517,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
13518,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
13519,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Wetland
13520,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Forest
13521,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
13522,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Forest,Wetland
13523,Forest,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
13524,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
13525,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Water
13526,Forest,NULL,Forest,Water,Non_Wetland,Water,Wetland,Forest
13527,Forest,NULL,Forest,Water,Non_Wetland,Water,Forest,Grassland
13528,Forest,NULL,Forest,Water,Non_Wetland,Water,Forest,Wetland
13529,Forest,NULL,Forest,Water,Non_Wetland,Forest,Grassland,Forest
13530,Forest,NULL,Forest,Water,Non_Wetland,Forest,Wetland,Forest
13531,Forest,NULL,Forest,Water,Non_Wetland,Forest,Water,Forest
13532,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
13533,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
13534,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
13535,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
13536,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
13537,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
13538,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
13539,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
13540,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
13541,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
13542,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
13543,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
13544,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
13545,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
13546,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
13547,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
13548,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13549,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13550,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13551,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
13552,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13553,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13554,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
13555,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
13556,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
13557,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
13558,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
13559,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
13560,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13561,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
13562,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
13563,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
13564,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13565,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
13566,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
13567,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
13568,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
13569,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
13570,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
13571,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
13572,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
13573,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
13574,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
13575,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
13576,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
13577,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
13578,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
13579,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
13580,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
13581,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
13582,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
13583,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
13584,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
13585,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Forest
13586,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
13587,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
13588,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
13589,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
13590,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
13591,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13592,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
13593,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
13594,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
13595,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
13596,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13597,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13598,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
13599,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
13600,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
13601,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
13602,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
13603,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
13604,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
13605,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
13606,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
13607,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13608,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
13609,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13610,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
13611,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13612,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
13613,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
13614,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
13615,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
13616,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13617,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
13618,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
13619,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13620,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
13621,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
13622,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
13623,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
13624,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
13625,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
13626,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
13627,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
13628,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
13629,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
13630,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
13631,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
13632,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
13633,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
13634,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
13635,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
13636,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
13637,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
13638,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
13639,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
13640,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
13641,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
13642,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
13643,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
13644,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
13645,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
13646,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
13647,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13648,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
13649,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13650,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
13651,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,NULL
13652,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
13653,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Water
13654,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Grassland
13655,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
13656,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
13657,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
13658,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
13659,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
13660,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
13661,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
13662,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
13663,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
13664,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
13665,Forest,Cropland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
13666,Forest,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Grassland
13667,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
13668,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
13669,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
13670,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
13671,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
13672,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
13673,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
13674,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13675,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13676,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
13677,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13678,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13679,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
13680,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
13681,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
13682,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
13683,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13684,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
13685,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
13686,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13687,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
13688,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
13689,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
13690,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
13691,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
13692,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
13693,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
13694,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
13695,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
13696,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
13697,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
13698,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
13699,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
13700,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
13701,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
13702,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
13703,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13704,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
13705,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
13706,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13707,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13708,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
13709,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
13710,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
13711,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
13712,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
13713,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
13714,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
13715,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13716,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
13717,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
13718,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13719,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
13720,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13721,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
13722,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
13723,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
13724,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
13725,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
13726,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
13727,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Forest,Forest
13728,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
13729,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
13730,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
13731,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
13732,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
13733,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
13734,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13735,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
13736,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13737,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
13738,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13739,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
13740,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
13741,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
13742,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
13743,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
13744,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
13745,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
13746,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
13747,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13748,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
13749,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13750,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
13751,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
13752,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
13753,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
