Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MUR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MUR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MUR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MUR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MUR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MUR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MUR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MUR_M_R
5296,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
5297,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
5298,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5299,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
5300,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5301,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
5302,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
5303,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
5304,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
5305,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
5306,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
5307,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
5308,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
5309,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
5310,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
5311,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
5312,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
5313,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
5314,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
5315,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
5316,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
5317,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
5318,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
5319,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
5320,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
5321,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
5322,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
5323,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
5324,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Grassland
5325,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
5326,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
5327,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
5328,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
5329,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
5330,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
5331,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
5332,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
5333,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Wetland
5334,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
5335,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Water
5336,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
5337,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
5338,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
5339,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
5340,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
5341,Forest,Water,Wetland,Water,Wetland,Wetland,Bareland,Grassland
5342,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
5343,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
5344,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
5345,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
5346,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Grassland
5347,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Water
5348,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
5349,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
5350,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
5351,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
5352,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
5353,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
5354,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
5355,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
5356,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
5357,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
5358,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
5359,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
5360,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
5361,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
5362,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
5363,Forest,Water,Wetland,Water,Wetland,Water,Forest,Grassland
5364,Forest,Water,Wetland,Water,Wetland,Water,Forest,Wetland
5365,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
5366,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
5367,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
5368,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Grassland
5369,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
5370,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
5371,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
5372,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
5373,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Bareland,Forest
5374,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
5375,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
5376,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
5377,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
5378,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
5379,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
5380,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
5381,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5382,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
5383,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
5384,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
5385,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5386,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
5387,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5388,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5389,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
5390,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
5391,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
5392,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
5393,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
5394,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
5395,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
5396,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
5397,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
5398,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
5399,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
5400,Forest,Water,Bareland,NULL,Non_Wetland,Water,NULL,Forest
5401,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
5402,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
5403,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
5404,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
5405,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
5406,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
5407,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
5408,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
5409,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
5410,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
5411,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
5412,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
5413,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
5414,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
5415,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
5416,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
5417,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
5418,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
5419,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5420,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
5421,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
5422,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Forest
5423,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5424,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5425,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
5426,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5427,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5428,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
5429,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
5430,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
5431,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
5432,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5433,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
5434,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
5435,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
5436,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
5437,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
5438,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
5439,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
5440,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
5441,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
5442,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
5443,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
5444,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
5445,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
5446,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
5447,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
5448,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
5449,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
5450,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
5451,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
5452,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Bareland
5453,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
5454,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
5455,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Forest,Grassland
5456,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
5457,Forest,Water,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
5458,Forest,Water,Bareland,Water,Non_Wetland,Water,Grassland,Forest
5459,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
5460,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
5461,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
5462,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
5463,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
5464,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
5465,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
5466,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
5467,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Grassland
5468,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
5469,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
5470,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
5471,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Water
5472,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Forest
5473,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
5474,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
5475,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
5476,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
5477,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
5478,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Wetland
5479,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
5480,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
5481,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
5482,Forest,Water,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
5483,Forest,Water,Built-up,Water,Non_Wetland,Water,Wetland,Grassland
5484,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
5485,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Wetland
5486,Forest,Water,Water,NULL,Water,NULL,Grassland,Forest
5487,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
5488,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
5489,Forest,Water,Water,NULL,Water,NULL,Water,Wetland
5490,Forest,Water,Water,NULL,Water,NULL,Water,Water
5491,Forest,Water,Water,NULL,Water,NULL,Water,Forest
5492,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
5493,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
5494,Forest,Water,Water,NULL,Water,Grassland,Water,Grassland
5495,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
5496,Forest,Water,Water,NULL,Water,Wetland,Grassland,Grassland
5497,Forest,Water,Water,NULL,Water,Wetland,Grassland,Wetland
5498,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
5499,Forest,Water,Water,NULL,Water,Wetland,Wetland,Grassland
5500,Forest,Water,Water,NULL,Water,Wetland,Wetland,Wetland
5501,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
5502,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
5503,Forest,Water,Water,NULL,Water,Wetland,Water,Grassland
5504,Forest,Water,Water,NULL,Water,Wetland,Water,Wetland
5505,Forest,Water,Water,NULL,Water,Wetland,Water,Water
5506,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
5507,Forest,Water,Water,NULL,Water,Wetland,Forest,Grassland
5508,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
5509,Forest,Water,Water,NULL,Water,Water,Grassland,Grassland
5510,Forest,Water,Water,NULL,Water,Water,Wetland,Grassland
5511,Forest,Water,Water,NULL,Water,Water,Wetland,Wetland
5512,Forest,Water,Water,NULL,Water,Water,Wetland,Water
5513,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
5514,Forest,Water,Water,NULL,Water,Water,Water,Grassland
5515,Forest,Water,Water,NULL,Water,Water,Water,Wetland
5516,Forest,Water,Water,NULL,Water,Water,Water,Bareland
5517,Forest,Water,Water,NULL,Water,Water,Water,Water
5518,Forest,Water,Water,NULL,Water,Water,Water,Forest
5519,Forest,Water,Water,NULL,Water,Water,Forest,Grassland
5520,Forest,Water,Water,NULL,Water,Water,Forest,Wetland
5521,Forest,Water,Water,NULL,Water,Water,Forest,Water
5522,Forest,Water,Water,NULL,Water,Water,Forest,Forest
5523,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
5524,Forest,Water,Water,NULL,Water,Forest,Water,Water
5525,Forest,Water,Water,NULL,Water,Forest,Water,Forest
5526,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
5527,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
5528,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
5529,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
5530,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
5531,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
5532,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
5533,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Grassland
5534,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
5535,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
5536,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
5537,Forest,Water,Water,Non_Water,Water,Wetland,Water,Grassland
5538,Forest,Water,Water,Non_Water,Water,Wetland,Water,Wetland
5539,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
5540,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
5541,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Grassland
5542,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Water
5543,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Forest
5544,Forest,Water,Water,Non_Water,Water,Water,Wetland,Grassland
5545,Forest,Water,Water,Non_Water,Water,Water,Wetland,Wetland
5546,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
5547,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
5548,Forest,Water,Water,Non_Water,Water,Water,Water,Grassland
5549,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
5550,Forest,Water,Water,Non_Water,Water,Water,Water,Bareland
5551,Forest,Water,Water,Non_Water,Water,Water,Water,Water
5552,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
5553,Forest,Water,Water,Non_Water,Water,Water,Forest,Grassland
5554,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
5555,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
5556,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Water
5557,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
5558,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
5559,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
5560,Forest,Water,Water,Water,Water,NULL,Wetland,Grassland
5561,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
5562,Forest,Water,Water,Water,Water,NULL,Water,Grassland
5563,Forest,Water,Water,Water,Water,NULL,Water,Wetland
5564,Forest,Water,Water,Water,Water,NULL,Water,Water
5565,Forest,Water,Water,Water,Water,NULL,Water,Forest
5566,Forest,Water,Water,Water,Water,NULL,Forest,Forest
5567,Forest,Water,Water,Water,Water,Grassland,Water,Grassland
5568,Forest,Water,Water,Water,Water,Grassland,Water,Forest
5569,Forest,Water,Water,Water,Water,Wetland,Grassland,Grassland
5570,Forest,Water,Water,Water,Water,Wetland,Grassland,Forest
5571,Forest,Water,Water,Water,Water,Wetland,Wetland,Grassland
5572,Forest,Water,Water,Water,Water,Wetland,Wetland,Wetland
5573,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
5574,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
5575,Forest,Water,Water,Water,Water,Wetland,Water,Grassland
5576,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
5577,Forest,Water,Water,Water,Water,Wetland,Water,Water
5578,Forest,Water,Water,Water,Water,Wetland,Water,Forest
5579,Forest,Water,Water,Water,Water,Wetland,Forest,Grassland
5580,Forest,Water,Water,Water,Water,Wetland,Forest,Water
5581,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
5582,Forest,Water,Water,Water,Water,Water,Grassland,Grassland
5583,Forest,Water,Water,Water,Water,Water,Grassland,Wetland
5584,Forest,Water,Water,Water,Water,Water,Grassland,Forest
5585,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
5586,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
5587,Forest,Water,Water,Water,Water,Water,Wetland,Water
5588,Forest,Water,Water,Water,Water,Water,Wetland,Forest
5589,Forest,Water,Water,Water,Water,Water,Water,Grassland
5590,Forest,Water,Water,Water,Water,Water,Water,Wetland
5591,Forest,Water,Water,Water,Water,Water,Water,Bareland
5592,Forest,Water,Water,Water,Water,Water,Water,Water
5593,Forest,Water,Water,Water,Water,Water,Water,Forest
5594,Forest,Water,Water,Water,Water,Water,Forest,Grassland
5595,Forest,Water,Water,Water,Water,Water,Forest,Wetland
5596,Forest,Water,Water,Water,Water,Water,Forest,Water
5597,Forest,Water,Water,Water,Water,Water,Forest,Forest
5598,Forest,Water,Water,Water,Water,Forest,Grassland,Forest
5599,Forest,Water,Water,Water,Water,Forest,Wetland,Grassland
5600,Forest,Water,Water,Water,Water,Forest,Wetland,Water
5601,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
5602,Forest,Water,Water,Water,Water,Forest,Water,Grassland
5603,Forest,Water,Water,Water,Water,Forest,Water,Wetland
5604,Forest,Water,Water,Water,Water,Forest,Water,Water
5605,Forest,Water,Water,Water,Water,Forest,Water,Forest
5606,Forest,Water,Water,Water,Water,Forest,Forest,Water
5607,Forest,Water,Water,Water,Water,Forest,Forest,Forest
5608,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5609,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Water
5610,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5611,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
5612,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5613,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
5614,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
5615,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
5616,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5617,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5618,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
5619,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5620,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
5621,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
5622,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
5623,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5624,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
5625,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
5626,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
5627,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
5628,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5629,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5630,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
5631,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
5632,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5633,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
5634,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
5635,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
5636,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5637,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
5638,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
5639,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
5640,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5641,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5642,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5643,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5644,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
5645,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
