Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MXS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MXS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MXS_M_R
4813,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
4814,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
4815,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
4816,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
4817,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
4818,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
4819,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
4820,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
4821,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
4822,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
4823,Forest,Water,Wetland,Non_Water,Wetland,Cropland,Wetland,Forest
4824,Forest,Water,Wetland,Non_Water,Wetland,Cropland,Water,Forest
4825,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
4826,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
4827,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
4828,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4829,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
4830,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4831,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
4832,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
4833,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
4834,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
4835,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
4836,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
4837,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
4838,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
4839,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4840,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
4841,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
4842,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
4843,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
4844,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
4845,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
4846,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
4847,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
4848,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
4849,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
4850,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
4851,Forest,Water,Wetland,Water,Wetland,Cropland,Wetland,Forest
4852,Forest,Water,Wetland,Water,Wetland,Cropland,Water,Grassland
4853,Forest,Water,Wetland,Water,Wetland,Cropland,Water,Water
4854,Forest,Water,Wetland,Water,Wetland,Cropland,Water,Forest
4855,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
4856,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
4857,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
4858,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
4859,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
4860,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
4861,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
4862,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
4863,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
4864,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
4865,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
4866,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
4867,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
4868,Forest,Water,Wetland,Water,Wetland,Built-up,Water,Forest
4869,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
4870,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
4871,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
4872,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
4873,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
4874,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
4875,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
4876,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
4877,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
4878,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
4879,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
4880,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4881,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
4882,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4883,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4884,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4885,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
4886,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4887,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
4888,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
4889,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
4890,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
4891,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
4892,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
4893,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
4894,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
4895,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4896,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
4897,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
4898,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
4899,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
4900,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
4901,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4902,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
4903,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4904,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4905,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
4906,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
4907,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
4908,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
4909,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
4910,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
4911,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
4912,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
4913,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
4914,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
4915,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
4916,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
4917,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
4918,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Forest
4919,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
4920,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
4921,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
4922,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
4923,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
4924,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
4925,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
4926,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
4927,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
4928,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
4929,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4930,Forest,Water,Built-up,Non_Water,Non_Wetland,Wetland,Water,Water
4931,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
4932,Forest,Water,Water,NULL,Water,NULL,Water,Forest
4933,Forest,Water,Water,NULL,Water,Cropland,Wetland,Forest
4934,Forest,Water,Water,NULL,Water,Wetland,Wetland,Wetland
4935,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
4936,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
4937,Forest,Water,Water,NULL,Water,Wetland,Water,Grassland
4938,Forest,Water,Water,NULL,Water,Wetland,Water,Wetland
4939,Forest,Water,Water,NULL,Water,Wetland,Water,Water
4940,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
4941,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
4942,Forest,Water,Water,NULL,Water,Water,Wetland,Water
4943,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
4944,Forest,Water,Water,NULL,Water,Water,Water,Grassland
4945,Forest,Water,Water,NULL,Water,Water,Water,Wetland
4946,Forest,Water,Water,NULL,Water,Water,Water,Water
4947,Forest,Water,Water,NULL,Water,Water,Water,Forest
4948,Forest,Water,Water,NULL,Water,Water,Forest,Forest
4949,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
4950,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
4951,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
4952,Forest,Water,Water,Non_Water,Water,Wetland,Grassland,Forest
4953,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Grassland
4954,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
4955,Forest,Water,Water,Non_Water,Water,Wetland,Water,Wetland
4956,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
4957,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
4958,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Grassland
4959,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Forest
4960,Forest,Water,Water,Non_Water,Water,Water,Wetland,Wetland
4961,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
4962,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
4963,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
4964,Forest,Water,Water,Non_Water,Water,Water,Water,Water
4965,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
4966,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
4967,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
4968,Forest,Water,Water,Water,Water,NULL,Grassland,Forest
4969,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
4970,Forest,Water,Water,Water,Water,NULL,Water,Water
4971,Forest,Water,Water,Water,Water,NULL,Water,Forest
4972,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
4973,Forest,Water,Water,Water,Water,Grassland,Bareland,Forest
4974,Forest,Water,Water,Water,Water,Cropland,Water,Forest
4975,Forest,Water,Water,Water,Water,Cropland,Forest,Forest
4976,Forest,Water,Water,Water,Water,Wetland,Wetland,Grassland
4977,Forest,Water,Water,Water,Water,Wetland,Wetland,Wetland
4978,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
4979,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
4980,Forest,Water,Water,Water,Water,Wetland,Water,Grassland
4981,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
4982,Forest,Water,Water,Water,Water,Wetland,Water,Water
4983,Forest,Water,Water,Water,Water,Wetland,Water,Forest
4984,Forest,Water,Water,Water,Water,Wetland,Forest,Grassland
4985,Forest,Water,Water,Water,Water,Wetland,Forest,Forest
4986,Forest,Water,Water,Water,Water,Bareland,Bareland,Grassland
4987,Forest,Water,Water,Water,Water,Bareland,Water,Forest
4988,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
4989,Forest,Water,Water,Water,Water,Water,Wetland,Water
4990,Forest,Water,Water,Water,Water,Water,Wetland,Forest
4991,Forest,Water,Water,Water,Water,Water,Water,Grassland
4992,Forest,Water,Water,Water,Water,Water,Water,Wetland
4993,Forest,Water,Water,Water,Water,Water,Water,Water
4994,Forest,Water,Water,Water,Water,Water,Water,Forest
4995,Forest,Water,Water,Water,Water,Water,Forest,Wetland
4996,Forest,Water,Water,Water,Water,Water,Forest,Forest
4997,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
4998,Forest,Water,Water,Water,Water,Forest,Water,Water
4999,Forest,Water,Water,Water,Water,Forest,Water,Forest
5000,Forest,Water,Water,Water,Water,Forest,Forest,Forest
5001,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
5002,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5003,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
5004,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
5005,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5006,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
5007,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
5008,Forest,Water,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
5009,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
5010,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
5011,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
5012,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
5013,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
5014,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
5015,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5016,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
5017,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
5018,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
5019,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
5020,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
5021,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5022,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
5023,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
5024,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
5025,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
5026,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
5027,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5028,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
5029,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
5030,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5031,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
5032,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
5033,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
5034,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
5035,Forest,Water,Forest,Water,Non_Wetland,Cropland,Water,Forest
5036,Forest,Water,Forest,Water,Non_Wetland,Cropland,Forest,Forest
5037,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
5038,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
5039,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
5040,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
5041,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
5042,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Forest
5043,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
5044,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
5045,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5046,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5047,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5048,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
5049,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
5050,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
5051,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
5052,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
5053,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
5054,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
5055,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
5056,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5057,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5058,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5059,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5060,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5061,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
5062,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5063,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5064,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
5065,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5066,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
5067,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
5068,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
5069,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
5070,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
5071,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5072,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5073,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
5074,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
5075,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
5076,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Water,Forest
5077,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
5078,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
5079,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
5080,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5081,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5082,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
5083,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5084,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
5085,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
5086,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5087,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
5088,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
5089,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
5090,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Water
5091,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5092,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
5093,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
5094,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Bareland
5095,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Water
5096,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
5097,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5098,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5099,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
5100,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
5101,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5102,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
5103,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
5104,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
5105,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
5106,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5107,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5108,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
5109,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Bareland
5110,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
5111,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Wetland,Forest
5112,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
5113,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
5114,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
5115,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
5116,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
5117,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
5118,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
5119,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
5120,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
5121,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
5122,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5123,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Wetland
5124,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
5125,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
5126,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
5127,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5128,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5129,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5130,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
5131,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
5132,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
5133,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
5134,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
5135,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
5136,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
5137,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5138,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
5139,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
5140,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,Forest
5141,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
5142,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
5143,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5144,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5145,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5146,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5147,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5148,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Built-up,Forest
5149,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
5150,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5151,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
5152,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland,Forest,Forest
5153,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5154,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5155,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5156,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5157,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Forest
5158,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
5159,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
