Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MNU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MNU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MNU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MNU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MNU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MNU_M_R
4507,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Grassland
4508,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
4509,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
4510,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
4511,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
4512,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4513,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
4514,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
4515,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
4516,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4517,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4518,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
4519,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4520,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Water
4521,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
4522,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4523,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
4524,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
4525,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
4526,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
4527,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
4528,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
4529,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4530,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
4531,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
4532,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4533,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
4534,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
4535,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
4536,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
4537,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Water
4538,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
4539,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
4540,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
4541,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
4542,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
4543,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
4544,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Bareland
4545,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Water
4546,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
4547,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
4548,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Built-up
4549,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
4550,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
4551,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
4552,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
4553,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
4554,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
4555,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4556,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Forest
4557,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4558,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
4559,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
4560,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4561,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4562,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4563,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
4564,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
4565,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
4566,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
4567,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4568,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4569,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
4570,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
4571,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
4572,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
4573,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
4574,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
4575,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Water
4576,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
4577,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
4578,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
4579,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
4580,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
4581,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
4582,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Wetland
4583,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
4584,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Bareland
4585,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Water
4586,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
4587,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Bareland
4588,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
4589,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
4590,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
4591,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
4592,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
4593,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Bareland,Grassland
4594,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Bareland,Forest
4595,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
4596,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
4597,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
4598,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
4599,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
4600,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
4601,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
4602,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
4603,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Grassland
4604,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
4605,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
4606,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Grassland
4607,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
4608,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
4609,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
4610,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
4611,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4612,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
4613,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4614,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
4615,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
4616,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4617,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
4618,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Built-up
4619,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
4620,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4621,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
4622,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
4623,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
4624,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Bareland
4625,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
4626,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
4627,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
4628,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
4629,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
4630,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
4631,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
4632,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
4633,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
4634,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Built-up
4635,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
4636,Forest,Forest,Built-up,NULL,Non_Wetland,Water,NULL,Built-up
4637,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Grassland,Built-up
4638,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
4639,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Bareland
4640,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Built-up
4641,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
4642,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Grassland
4643,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Bareland
4644,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Built-up
4645,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
4646,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
4647,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
4648,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
4649,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
4650,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
4651,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4652,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
4653,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Forest
4654,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4655,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4656,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Forest
4657,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Forest,Forest
4658,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
4659,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Wetland,Forest
4660,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Wetland,Forest
4661,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
4662,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Water,Forest
4663,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
4664,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Wetland,Forest
4665,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Bareland,Grassland
4666,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
4667,Forest,Forest,Water,NULL,Water,NULL,Grassland,Forest
4668,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
4669,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
4670,Forest,Forest,Water,NULL,Water,NULL,Bareland,Forest
4671,Forest,Forest,Water,NULL,Water,NULL,Water,Wetland
4672,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
4673,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
4674,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Water
4675,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
4676,Forest,Forest,Water,NULL,Water,Grassland,Bareland,Forest
4677,Forest,Forest,Water,NULL,Water,Grassland,Water,Grassland
4678,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
4679,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
4680,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Grassland
4681,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Forest
4682,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
4683,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
4684,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
4685,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
4686,Forest,Forest,Water,NULL,Water,Wetland,Water,Wetland
4687,Forest,Forest,Water,NULL,Water,Wetland,Water,Water
4688,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
4689,Forest,Forest,Water,NULL,Water,Wetland,Forest,Grassland
4690,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
4691,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
4692,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
4693,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
4694,Forest,Forest,Water,NULL,Water,Water,Water,Grassland
4695,Forest,Forest,Water,NULL,Water,Water,Water,Water
4696,Forest,Forest,Water,NULL,Water,Water,Water,Forest
4697,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
4698,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
4699,Forest,Forest,Water,NULL,Water,Forest,Water,Water
4700,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
4701,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
4702,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
4703,Forest,Forest,Water,Non_Water,Water,NULL,Water,Wetland
4704,Forest,Forest,Water,Non_Water,Water,NULL,Water,Water
4705,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
4706,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Grassland
4707,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Water
4708,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
4709,Forest,Forest,Water,Non_Water,Water,Grassland,Water,Forest
4710,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
4711,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
4712,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
4713,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
4714,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Wetland
4715,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
4716,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
4717,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
4718,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
4719,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
4720,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
4721,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
4722,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
4723,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
4724,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
4725,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
4726,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
4727,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
4728,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
4729,Forest,Forest,Water,Water,Water,NULL,Water,Water
4730,Forest,Forest,Water,Water,Water,NULL,Water,Forest
4731,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
4732,Forest,Forest,Water,Water,Water,Grassland,Grassland,Grassland
4733,Forest,Forest,Water,Water,Water,Grassland,Wetland,Grassland
4734,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
4735,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
4736,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
4737,Forest,Forest,Water,Water,Water,Grassland,Water,Water
4738,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
4739,Forest,Forest,Water,Water,Water,Wetland,Grassland,Forest
4740,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
4741,Forest,Forest,Water,Water,Water,Wetland,Wetland,Wetland
4742,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
4743,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
4744,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
4745,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
4746,Forest,Forest,Water,Water,Water,Wetland,Water,Water
4747,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
4748,Forest,Forest,Water,Water,Water,Wetland,Forest,Grassland
4749,Forest,Forest,Water,Water,Water,Wetland,Forest,Water
4750,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
4751,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
4752,Forest,Forest,Water,Water,Water,Water,Wetland,Wetland
4753,Forest,Forest,Water,Water,Water,Water,Wetland,Water
4754,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
4755,Forest,Forest,Water,Water,Water,Water,Water,Grassland
4756,Forest,Forest,Water,Water,Water,Water,Water,Wetland
4757,Forest,Forest,Water,Water,Water,Water,Water,Water
4758,Forest,Forest,Water,Water,Water,Water,Water,Forest
4759,Forest,Forest,Water,Water,Water,Water,Forest,Water
4760,Forest,Forest,Water,Water,Water,Water,Forest,Forest
4761,Forest,Forest,Water,Water,Water,Forest,Grassland,Forest
4762,Forest,Forest,Water,Water,Water,Forest,Wetland,Grassland
4763,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
4764,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
4765,Forest,Forest,Water,Water,Water,Forest,Water,Water
4766,Forest,Forest,Water,Water,Water,Forest,Water,Forest
4767,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
4768,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4769,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4770,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4771,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
4772,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
4773,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
4774,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4775,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
4776,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
4777,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
4778,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
4779,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
4780,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
4781,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4782,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
4783,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4784,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
4785,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4786,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4787,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4788,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4789,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4790,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
4791,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
4792,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4793,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
4794,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4795,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Built-up
4796,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
4797,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4798,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4799,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4800,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
4801,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4802,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
4803,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4804,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
4805,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
4806,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4807,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
4808,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
4809,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
4810,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4811,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
4812,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
4813,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4814,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4815,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
4816,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4817,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
4818,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
4819,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4820,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
4821,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
4822,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
4823,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Water
4824,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
4825,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
4826,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
4827,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Built-up
4828,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Water
4829,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4830,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4831,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4832,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
4833,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Built-up
4834,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4835,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
4836,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Built-up
4837,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
4838,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
