Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LGL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LGL_M_R
2449,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2450,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2451,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2452,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2453,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2454,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2455,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2456,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2457,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2458,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2459,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
2460,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
2461,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
2462,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
2463,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
2464,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2465,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2466,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2467,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
2468,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
2469,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
2470,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
2471,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
2472,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
2473,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
2474,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2475,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
2476,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
2477,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2478,Forest,Forest,Cropland,Water,Non_Wetland,Water,Forest,Forest
2479,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
2480,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
2481,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
2482,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2483,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
2484,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2485,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
2486,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
2487,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
2488,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
2489,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
2490,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
2491,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2492,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2493,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
2494,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2495,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2496,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
2497,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2498,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
2499,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
2500,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
2501,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2502,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2503,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2504,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2505,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2506,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2507,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2508,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
2509,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2510,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2511,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2512,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Wetland
2513,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
2514,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
2515,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2516,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
2517,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
2518,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2519,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
2520,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
2521,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
2522,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
2523,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
2524,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
2525,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
2526,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
2527,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
2528,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2529,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2530,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
2531,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2532,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2533,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
2534,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2535,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2536,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
2537,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2538,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
2539,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2540,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
2541,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2542,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
2543,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
2544,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
2545,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
2546,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
2547,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
2548,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
2549,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
2550,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
2551,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
2552,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
2553,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
2554,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
2555,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
2556,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,Forest
2557,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
2558,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2559,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2560,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
2561,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2562,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2563,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2564,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2565,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
2566,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2567,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2568,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
2569,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2570,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2571,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2572,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2573,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2574,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
2575,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
2576,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
2577,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2578,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
2579,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
2580,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2581,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
2582,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2583,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2584,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2585,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
2586,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
2587,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2588,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2589,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
2590,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
2591,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
2592,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2593,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
2594,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2595,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
2596,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
2597,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2598,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
2599,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2600,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
2601,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Water
2602,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
2603,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
2604,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
2605,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
2606,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
2607,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Forest
2608,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
2609,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
2610,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
2611,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
2612,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
2613,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
2614,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2615,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2616,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2617,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
2618,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
2619,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2620,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2621,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
2622,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
2623,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
2624,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
2625,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
2626,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
2627,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
2628,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
2629,Forest,Forest,Water,NULL,Water,Wetland,Grassland,Grassland
2630,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
2631,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
2632,Forest,Forest,Water,NULL,Water,Bareland,Grassland,Forest
2633,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
2634,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
2635,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2636,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
2637,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
2638,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
2639,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
2640,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
2641,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
2642,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
2643,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
2644,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
2645,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
2646,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
2647,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
2648,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
2649,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
2650,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
2651,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
2652,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
2653,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
2654,Forest,Forest,Water,Water,Water,NULL,Water,Forest
2655,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
2656,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
2657,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
2658,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
2659,Forest,Forest,Water,Water,Water,Water,Grassland,Forest
2660,Forest,Forest,Water,Water,Water,Water,Wetland,Water
2661,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
2662,Forest,Forest,Water,Water,Water,Water,Water,Water
2663,Forest,Forest,Water,Water,Water,Water,Water,Forest
2664,Forest,Forest,Water,Water,Water,Water,Forest,Forest
2665,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
2666,Forest,Forest,Water,Water,Water,Forest,Water,Forest
2667,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
2668,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2669,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2670,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2671,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2672,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2673,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2674,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
2675,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2676,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2677,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
2678,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
2679,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2680,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2681,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
2682,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2683,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2684,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2685,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2686,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2687,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2688,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
2689,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2690,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2691,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2692,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2693,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2694,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2695,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2696,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2697,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2698,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2699,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2700,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2701,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
2702,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2703,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2704,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2705,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2706,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
2707,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2708,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2709,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2710,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2711,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2712,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2713,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2714,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2715,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2716,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2717,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2718,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2719,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2720,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2721,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,NULL
2722,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2723,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2724,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
2725,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2726,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Grassland
2727,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
2728,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
2729,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,NULL
2730,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2731,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Wetland
2732,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
2733,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2734,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2735,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2736,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2737,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2738,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2739,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
2740,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
2741,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2742,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2743,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
2744,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2745,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2746,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
2747,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2748,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
2749,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2750,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2751,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2752,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2753,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2754,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2755,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2756,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
2757,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2758,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2759,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2760,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
2761,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2762,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2763,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Water
2764,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2765,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
2766,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2767,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
2768,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2769,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Water
2770,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
2771,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Water
2772,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
2773,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
2774,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2775,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
2776,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Water,Forest
2777,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2778,Forest,Forest,Forest,Water,Non_Wetland,Water,Grassland,Forest
2779,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Water
2780,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
2781,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Water
2782,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
2783,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Forest
