Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KUG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KUG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KUG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KUG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KUG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KUG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KUG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KUG_M_R
7308,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Forest
7309,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
7310,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
7311,Forest,Water,Water,NULL,Water,NULL,Grassland,Forest
7312,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
7313,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
7314,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
7315,Forest,Water,Water,NULL,Water,Water,NULL,Grassland
7316,Forest,Water,Water,NULL,Water,Water,NULL,Water
7317,Forest,Water,Water,NULL,Water,Water,NULL,Forest
7318,Forest,Water,Water,NULL,Water,Water,Grassland,Forest
7319,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
7320,Forest,Water,Water,NULL,Water,Water,Water,Water
7321,Forest,Water,Water,NULL,Water,Water,Water,Forest
7322,Forest,Water,Water,NULL,Water,Water,Forest,Forest
7323,Forest,Water,Water,NULL,Water,Forest,Water,Forest
7324,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
7325,Forest,Water,Water,Non_Water,Water,Grassland,NULL,Grassland
7326,Forest,Water,Water,Non_Water,Water,Water,NULL,Forest
7327,Forest,Water,Water,Non_Water,Water,Water,Water,Water
7328,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
7329,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
7330,Forest,Water,Water,Non_Water,Water,Forest,NULL,Forest
7331,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
7332,Forest,Water,Water,Water,Water,NULL,NULL,Water
7333,Forest,Water,Water,Water,Water,NULL,NULL,Forest
7334,Forest,Water,Water,Water,Water,NULL,Water,Water
7335,Forest,Water,Water,Water,Water,NULL,Water,Forest
7336,Forest,Water,Water,Water,Water,Water,NULL,Water
7337,Forest,Water,Water,Water,Water,Water,NULL,Forest
7338,Forest,Water,Water,Water,Water,Water,Water,Grassland
7339,Forest,Water,Water,Water,Water,Water,Water,Water
7340,Forest,Water,Water,Water,Water,Water,Water,Forest
7341,Forest,Water,Water,Water,Water,Water,Forest,Water
7342,Forest,Water,Water,Water,Water,Water,Forest,Forest
7343,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
7344,Forest,Water,Water,Water,Water,Forest,Water,Water
7345,Forest,Water,Water,Water,Water,Forest,Water,Forest
7346,Forest,Water,Water,Water,Water,Forest,Forest,Forest
7347,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7348,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
7349,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
7350,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7351,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
7352,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7353,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
7354,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
7355,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7356,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
7357,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
7358,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
7359,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
7360,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
7361,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
7362,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7363,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7364,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7365,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7366,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7367,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7368,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
7369,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7370,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
7371,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
7372,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
7373,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7374,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
7375,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
7376,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
7377,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7378,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
7379,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Bareland
7380,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
7381,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
7382,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
7383,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
7384,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
7385,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
7386,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
7387,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
7388,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
7389,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
7390,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
7391,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
7392,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7393,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
7394,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7395,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7396,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
7397,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7398,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
7399,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
7400,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
7401,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7402,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
7403,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,NULL,Forest
7404,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
7405,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
7406,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
7407,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
7408,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
7409,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
7410,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
7411,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
7412,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
7413,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
7414,Forest,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
7415,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
7416,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
7417,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
7418,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
7419,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
7420,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
7421,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
7422,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
7423,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7424,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
7425,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
7426,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7427,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
7428,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
7429,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
7430,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
7431,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
7432,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7433,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
7434,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7435,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
7436,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
7437,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
7438,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
7439,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Grassland
7440,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
7441,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
7442,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
7443,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Bareland
7444,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Built-up
7445,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7446,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
7447,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
7448,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
7449,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7450,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7451,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7452,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7453,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
7454,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
7455,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
7456,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
7457,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7458,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
7459,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7460,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7461,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7462,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
7463,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7464,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
7465,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
7466,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7467,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
7468,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7469,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
7470,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
7471,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
7472,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
7473,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
7474,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7475,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7476,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
7477,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
7478,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
7479,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7480,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
7481,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7482,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7483,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
7484,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
7485,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7486,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
7487,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
7488,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
7489,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7490,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
7491,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7492,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
7493,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7494,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7495,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7496,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
7497,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
7498,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
7499,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
7500,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
7501,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Grassland
7502,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Water
7503,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
7504,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
7505,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
7506,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
7507,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
7508,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
7509,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
7510,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
7511,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
7512,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Water
7513,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7514,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
7515,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
7516,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
7517,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
7518,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7519,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
7520,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Wetland
7521,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
7522,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
7523,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
7524,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
7525,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
7526,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7527,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
7528,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
7529,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
7530,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
7531,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7532,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
7533,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7534,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
7535,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Water
7536,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
7537,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
7538,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Water
7539,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
7540,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7541,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7542,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
7543,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
7544,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7545,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
7546,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
7547,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7548,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
7549,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
7550,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
7551,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
7552,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
7553,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
7554,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
7555,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
7556,Forest,Forest,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
7557,Forest,Forest,NULL,Water,Non_Wetland,NULL,Grassland,Forest
7558,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Grassland
7559,Forest,Forest,NULL,Water,Non_Wetland,Grassland,NULL,Forest
7560,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
7561,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Grassland
7562,Forest,Forest,NULL,Water,Non_Wetland,Wetland,NULL,Forest
7563,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
7564,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Grassland,Forest
7565,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,Grassland
7566,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,Forest
7567,Forest,Forest,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
7568,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
7569,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7570,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7571,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
7572,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
7573,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
7574,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7575,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
7576,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7577,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
7578,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
7579,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
7580,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7581,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
7582,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7583,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
7584,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
7585,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
7586,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
7587,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
7588,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
7589,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
7590,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
7591,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
7592,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
7593,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
7594,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
7595,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
7596,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7597,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
7598,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
7599,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7600,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7601,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
7602,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7603,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7604,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
7605,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7606,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
7607,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
7608,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
7609,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7610,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7611,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7612,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7613,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7614,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7615,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7616,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7617,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7618,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7619,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
7620,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7621,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
7622,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7623,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
7624,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
7625,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
7626,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7627,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7628,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
7629,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
7630,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
7631,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
7632,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
7633,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
7634,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
7635,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7636,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
7637,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
7638,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7639,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7640,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
7641,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
7642,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
7643,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
7644,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7645,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
7646,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7647,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7648,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7649,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
7650,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7651,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
