Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MPT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MPT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MPT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MPT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MPT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MPT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MPT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MPT_M_R
3387,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3388,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3389,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3390,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3391,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3392,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
3393,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3394,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
3395,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
3396,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
3397,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3398,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
3399,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
3400,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3401,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
3402,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3403,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
3404,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
3405,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3406,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3407,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
3408,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3409,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
3410,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
3411,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
3412,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
3413,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
3414,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3415,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
3416,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
3417,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
3418,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
3419,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
3420,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
3421,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
3422,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
3423,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
3424,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
3425,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Grassland,Forest
3426,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
3427,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3428,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
3429,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
3430,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
3431,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3432,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
3433,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Water
3434,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
3435,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Water
3436,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3437,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3438,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3439,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3440,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
3441,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3442,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
3443,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3444,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3445,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3446,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
3447,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3448,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
3449,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3450,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3451,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
3452,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
3453,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
3454,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3455,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3456,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
3457,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3458,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3459,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
3460,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3461,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
3462,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Water
3463,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
3464,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
3465,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
3466,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3467,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
3468,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
3469,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
3470,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3471,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
3472,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
3473,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
3474,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3475,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
3476,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3477,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3478,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Water
3479,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3480,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Water
3481,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
3482,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3483,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Water
3484,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3485,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Water
3486,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
3487,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
3488,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3489,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
3490,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3491,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3492,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
3493,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3494,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
3495,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
3496,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
3497,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
3498,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3499,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
3500,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
3501,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Water
3502,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
3503,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Grassland
3504,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Water
3505,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
3506,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Water
3507,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
3508,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
3509,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
3510,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
3511,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
3512,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
3513,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
3514,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
3515,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
3516,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Wetland
3517,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
3518,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
3519,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
3520,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Forest
3521,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Water
3522,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
3523,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
3524,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3525,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
3526,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
3527,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3528,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3529,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3530,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
3531,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3532,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3533,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3534,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3535,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
3536,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
3537,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3538,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3539,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3540,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3541,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
3542,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3543,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Bareland
3544,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3545,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
3546,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
3547,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
3548,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
3549,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
3550,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3551,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3552,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
3553,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3554,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3555,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3556,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3557,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3558,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3559,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
3560,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
3561,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Wetland,Forest
3562,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
3563,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
3564,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
3565,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3566,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
3567,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3568,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
3569,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
3570,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3571,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
3572,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
3573,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
3574,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
3575,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
3576,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
3577,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3578,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3579,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
3580,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3581,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
3582,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3583,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
3584,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
3585,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
3586,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
3587,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3588,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
3589,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
3590,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
3591,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
3592,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3593,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3594,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3595,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3596,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
3597,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
3598,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3599,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
3600,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
3601,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
3602,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
3603,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
3604,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
3605,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
3606,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
3607,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
3608,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
3609,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
3610,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
3611,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3612,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
3613,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
3614,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
3615,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
3616,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
3617,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
3618,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
3619,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
3620,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
3621,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
3622,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
3623,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
3624,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
3625,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3626,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
3627,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
3628,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3629,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
3630,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
3631,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
3632,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3633,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3634,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3635,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
3636,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
3637,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
3638,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
3639,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
3640,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
3641,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
3642,Forest,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
3643,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3644,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
3645,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
3646,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
3647,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
3648,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3649,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
3650,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3651,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland,Forest
3652,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
3653,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
3654,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
3655,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
3656,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
3657,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
3658,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
3659,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3660,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
3661,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
3662,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
3663,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Grassland
3664,Forest,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
3665,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
3666,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
3667,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
3668,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
3669,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
3670,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
3671,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Grassland
3672,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
3673,Forest,Forest,Wetland,Water,Wetland,Water,Grassland,Forest
3674,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
3675,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Wetland
3676,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
3677,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
3678,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
3679,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
3680,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Grassland
3681,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
3682,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
3683,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
3684,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
3685,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
3686,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
3687,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
3688,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
3689,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
3690,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
3691,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
3692,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
3693,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
3694,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3695,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
3696,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3697,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
3698,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Water
3699,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3700,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
3701,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3702,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3703,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
3704,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3705,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3706,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
3707,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
3708,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
3709,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
3710,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3711,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
3712,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3713,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
