Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NTH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NTH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NTH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NTH_M_R
2906,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
2907,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
2908,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland
2909,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Built-up
2910,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water
2911,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
2912,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2913,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2914,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water
2915,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2916,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
2917,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Bareland
2918,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
2919,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest
2920,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
2921,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Bareland
2922,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Water
2923,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest
2924,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2925,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Bareland
2926,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Water
2927,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Forest
2928,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,Grassland
2929,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,Bareland
2930,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,Water
2931,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL
2932,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
2933,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland
2934,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland
2935,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Built-up
2936,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Water
2937,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
2938,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2939,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Wetland
2940,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Bareland
2941,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water
2942,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest
2943,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Grassland
2944,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Bareland
2945,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Water
2946,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Forest
2947,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL
2948,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland
2949,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland
2950,Forest,Wetland,Wetland,NULL,Wetland,NULL,Bareland
2951,Forest,Wetland,Wetland,NULL,Wetland,NULL,Built-up
2952,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water
2953,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest
2954,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
2955,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water
2956,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
2957,Forest,Wetland,Wetland,Water,Wetland,NULL,Grassland
2958,Forest,Wetland,Wetland,Water,Wetland,NULL,Bareland
2959,Forest,Wetland,Wetland,Water,Wetland,NULL,Water
2960,Forest,Wetland,Wetland,Water,Wetland,NULL,Forest
2961,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Grassland
2962,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Bareland
2963,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Forest
2964,Forest,Wetland,Built-up,Water,Non_Wetland,NULL,Grassland
2965,Forest,Wetland,Water,NULL,Water,NULL,Grassland
2966,Forest,Wetland,Water,NULL,Water,NULL,Wetland
2967,Forest,Wetland,Water,NULL,Water,NULL,Bareland
2968,Forest,Wetland,Water,NULL,Water,NULL,Water
2969,Forest,Wetland,Water,NULL,Water,NULL,Forest
2970,Forest,Wetland,Water,Non_Water,Water,NULL,Grassland
2971,Forest,Wetland,Water,Non_Water,Water,NULL,Bareland
2972,Forest,Wetland,Water,Non_Water,Water,NULL,Water
2973,Forest,Wetland,Water,Non_Water,Water,NULL,Forest
2974,Forest,Wetland,Water,Water,Water,NULL,Grassland
2975,Forest,Wetland,Water,Water,Water,NULL,Wetland
2976,Forest,Wetland,Water,Water,Water,NULL,Bareland
2977,Forest,Wetland,Water,Water,Water,NULL,Water
2978,Forest,Wetland,Water,Water,Water,NULL,Forest
2979,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL
2980,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
2981,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
2982,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland
2983,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Built-up
2984,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water
2985,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
2986,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
2987,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland
2988,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Bareland
2989,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water
2990,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
2991,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
2992,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
2993,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Bareland
2994,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water
2995,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Forest
2996,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,Grassland
2997,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,Bareland
2998,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,Forest
2999,Forest,Bareland,NULL,Water,Non_Wetland,NULL,Grassland
3000,Forest,Bareland,NULL,Water,Non_Wetland,NULL,Water
3001,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland
3002,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland
3003,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Built-up
3004,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Forest
3005,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
3006,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
3007,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,Grassland
3008,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,Bareland
3009,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,Water
3010,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,Forest
3011,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,Bareland
3012,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,Forest
3013,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland
3014,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland
3015,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Forest
3016,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
3017,Forest,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Water
3018,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,Wetland
3019,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,Water
3020,Forest,Bareland,Cropland,Water,Non_Wetland,NULL,Forest
3021,Forest,Bareland,Wetland,NULL,Wetland,NULL,Grassland
3022,Forest,Bareland,Wetland,NULL,Wetland,NULL,Water
3023,Forest,Bareland,Wetland,NULL,Wetland,NULL,Forest
3024,Forest,Bareland,Wetland,Water,Wetland,NULL,Water
3025,Forest,Bareland,Water,NULL,Water,NULL,Bareland
3026,Forest,Bareland,Water,NULL,Water,NULL,Forest
3027,Forest,Bareland,Water,Water,Water,NULL,Bareland
3028,Forest,Bareland,Water,Water,Water,NULL,Water
3029,Forest,Bareland,Water,Water,Water,NULL,Forest
3030,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Grassland
3031,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Wetland
3032,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Bareland
3033,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Water
3034,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Forest
3035,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,Water
3036,Forest,Bareland,Forest,Water,Non_Wetland,NULL,Water
3037,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland
3038,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland
3039,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Water
3040,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest
3041,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Grassland
3042,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Bareland
3043,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Forest
3044,Forest,Built-up,NULL,Water,Non_Wetland,NULL,Grassland
3045,Forest,Built-up,NULL,Water,Non_Wetland,NULL,Water
3046,Forest,Built-up,NULL,Water,Non_Wetland,NULL,Forest
3047,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
3048,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland
3049,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland
3050,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water
3051,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
3052,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
3053,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
3054,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water
3055,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Forest
3056,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,Grassland
3057,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,Bareland
3058,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,Forest
3059,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
3060,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland
3061,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
3062,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Grassland
3063,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,Grassland
3064,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,Forest
3065,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
3066,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland
3067,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland
3068,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up
3069,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water
3070,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
3071,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland
3072,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Wetland
3073,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Bareland
3074,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Water
3075,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Forest
3076,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,Grassland
3077,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,Bareland
3078,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,Water
3079,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,Forest
3080,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland
3081,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water
3082,Forest,Built-up,Wetland,NULL,Wetland,NULL,Forest
3083,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Grassland
3084,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Forest
3085,Forest,Built-up,Wetland,Water,Wetland,NULL,Forest
3086,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
3087,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
3088,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Grassland
3089,Forest,Built-up,Water,NULL,Water,NULL,Grassland
3090,Forest,Built-up,Water,NULL,Water,NULL,Forest
3091,Forest,Built-up,Water,Non_Water,Water,NULL,Grassland
3092,Forest,Built-up,Water,Non_Water,Water,NULL,Water
3093,Forest,Built-up,Water,Non_Water,Water,NULL,Forest
3094,Forest,Built-up,Water,Water,Water,NULL,Grassland
3095,Forest,Built-up,Water,Water,Water,NULL,Bareland
3096,Forest,Built-up,Water,Water,Water,NULL,Water
3097,Forest,Built-up,Water,Water,Water,NULL,Forest
3098,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
3099,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland
3100,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland
3101,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water
3102,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
3103,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Grassland
3104,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Wetland
3105,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Bareland
3106,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Water
3107,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest
3108,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Grassland
3109,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Bareland
3110,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Water
3111,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Forest
3112,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland
3113,Forest,Water,NULL,NULL,Non_Wetland,NULL,Bareland
3114,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water
3115,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest
3116,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland
3117,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Bareland
3118,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water
3119,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest
3120,Forest,Water,NULL,Water,Non_Wetland,NULL,Bareland
3121,Forest,Water,NULL,Water,Non_Wetland,NULL,Water
3122,Forest,Water,NULL,Water,Non_Wetland,NULL,Forest
3123,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL
3124,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
3125,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
3126,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
3127,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water
3128,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
3129,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
3130,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
3131,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
3132,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
3133,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
3134,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
3135,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water
3136,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Forest
3137,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
3138,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Bareland
3139,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water
3140,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest
3141,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland
3142,Forest,Water,Grassland,Water,Non_Wetland,NULL,Bareland
3143,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
3144,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland
3145,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Bareland
3146,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water
3147,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest
3148,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland
3149,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland
3150,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water
3151,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest
3152,Forest,Water,Cropland,Water,Non_Wetland,NULL,Grassland
3153,Forest,Water,Cropland,Water,Non_Wetland,NULL,Bareland
3154,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water
3155,Forest,Water,Cropland,Water,Non_Wetland,NULL,Forest
3156,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland
3157,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland
3158,Forest,Water,Wetland,NULL,Wetland,NULL,Bareland
3159,Forest,Water,Wetland,NULL,Wetland,NULL,Water
3160,Forest,Water,Wetland,NULL,Wetland,NULL,Forest
3161,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland
3162,Forest,Water,Wetland,Non_Water,Wetland,NULL,Bareland
3163,Forest,Water,Wetland,Non_Water,Wetland,NULL,Built-up
3164,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water
3165,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest
3166,Forest,Water,Wetland,Water,Wetland,NULL,Grassland
3167,Forest,Water,Wetland,Water,Wetland,NULL,Bareland
3168,Forest,Water,Wetland,Water,Wetland,NULL,Water
3169,Forest,Water,Wetland,Water,Wetland,NULL,Forest
3170,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Grassland
3171,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Forest
3172,Forest,Water,Water,NULL,Water,NULL,Grassland
3173,Forest,Water,Water,NULL,Water,NULL,Wetland
3174,Forest,Water,Water,NULL,Water,NULL,Bareland
3175,Forest,Water,Water,NULL,Water,NULL,Water
3176,Forest,Water,Water,NULL,Water,NULL,Forest
3177,Forest,Water,Water,Non_Water,Water,NULL,Grassland
3178,Forest,Water,Water,Non_Water,Water,NULL,Wetland
3179,Forest,Water,Water,Non_Water,Water,NULL,Bareland
3180,Forest,Water,Water,Non_Water,Water,NULL,Water
3181,Forest,Water,Water,Non_Water,Water,NULL,Forest
3182,Forest,Water,Water,Water,Water,NULL,Grassland
3183,Forest,Water,Water,Water,Water,NULL,Wetland
3184,Forest,Water,Water,Water,Water,NULL,Bareland
3185,Forest,Water,Water,Water,Water,NULL,Water
3186,Forest,Water,Water,Water,Water,NULL,Forest
3187,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland
3188,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland
3189,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland
3190,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water
3191,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest
3192,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
3193,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland
3194,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland
3195,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water
3196,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
3197,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland
3198,Forest,Water,Forest,Water,Non_Wetland,NULL,Bareland
3199,Forest,Water,Forest,Water,Non_Wetland,NULL,Water
3200,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest
3201,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland
3202,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland
3203,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up
3204,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water
3205,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest
3206,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland
3207,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland
3208,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water
3209,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest
3210,Forest,Forest,NULL,Water,Non_Wetland,NULL,Grassland
3211,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water
3212,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest
3213,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL
3214,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
3215,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
3216,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
3217,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up
3218,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water
3219,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
3220,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL
3221,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
3222,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
3223,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water
3224,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
3225,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
3226,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland
3227,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Bareland
3228,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water
3229,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest
3230,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
3231,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland
3232,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up
3233,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water
3234,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
3235,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland
3236,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest
3237,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Grassland
3238,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest
3239,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL
3240,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
3241,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland
3242,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland
3243,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up
3244,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water
3245,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
3246,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
3247,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland
3248,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water
3249,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
3250,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Grassland
3251,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Bareland
3252,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Water
3253,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Forest
3254,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland
3255,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland
3256,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland
3257,Forest,Forest,Wetland,NULL,Wetland,NULL,Built-up
3258,Forest,Forest,Wetland,NULL,Wetland,NULL,Water
3259,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest
3260,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
3261,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water
3262,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest
3263,Forest,Forest,Wetland,Water,Wetland,NULL,Bareland
3264,Forest,Forest,Wetland,Water,Wetland,NULL,Water
3265,Forest,Forest,Wetland,Water,Wetland,NULL,Forest
3266,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland
3267,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest
3268,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland
3269,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Bareland
3270,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up
3271,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest
3272,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water
3273,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Forest
3274,Forest,Forest,Water,NULL,Water,NULL,Grassland
3275,Forest,Forest,Water,NULL,Water,NULL,Bareland
3276,Forest,Forest,Water,NULL,Water,NULL,Water
3277,Forest,Forest,Water,NULL,Water,NULL,Forest
3278,Forest,Forest,Water,Non_Water,Water,NULL,Grassland
3279,Forest,Forest,Water,Non_Water,Water,NULL,Water
3280,Forest,Forest,Water,Non_Water,Water,NULL,Forest
3281,Forest,Forest,Water,Water,Water,NULL,Grassland
3282,Forest,Forest,Water,Water,Water,NULL,Wetland
3283,Forest,Forest,Water,Water,Water,NULL,Bareland
3284,Forest,Forest,Water,Water,Water,NULL,Water
3285,Forest,Forest,Water,Water,Water,NULL,Forest
3286,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL
3287,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
3288,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
3289,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland
3290,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Built-up
3291,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water
3292,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest
