Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NUH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NUH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NUH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NUH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NUH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NUH_M_R
3275,Forest,NULL,Wetland,NULL,NULL,NULL,Cropland
3276,Forest,NULL,Wetland,NULL,NULL,NULL,Forest
3277,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL
3278,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland
3279,Forest,NULL,Wetland,NULL,Wetland,NULL,Cropland
3280,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland
3281,Forest,NULL,Wetland,NULL,Wetland,NULL,Bareland
3282,Forest,NULL,Wetland,NULL,Wetland,NULL,Water
3283,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest
3284,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
3285,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland
3286,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water
3287,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Forest
3288,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland
3289,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland
3290,Forest,NULL,Wetland,Water,Wetland,NULL,Water
3291,Forest,NULL,Wetland,Water,Wetland,NULL,Forest
3292,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland
3293,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland
3294,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest
3295,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland
3296,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
3297,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Cropland
3298,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland
3299,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland
3300,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up
3301,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Forest
3302,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland
3303,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Cropland
3304,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Wetland
3305,Forest,NULL,Water,NULL,Water,NULL,Grassland
3306,Forest,NULL,Water,NULL,Water,NULL,Cropland
3307,Forest,NULL,Water,NULL,Water,NULL,Wetland
3308,Forest,NULL,Water,NULL,Water,NULL,Water
3309,Forest,NULL,Water,NULL,Water,NULL,Forest
3310,Forest,NULL,Water,Non_Water,Water,NULL,Grassland
3311,Forest,NULL,Water,Non_Water,Water,NULL,Wetland
3312,Forest,NULL,Water,Non_Water,Water,NULL,Water
3313,Forest,NULL,Water,Non_Water,Water,NULL,Forest
3314,Forest,NULL,Water,Water,Water,NULL,Grassland
3315,Forest,NULL,Water,Water,Water,NULL,Wetland
3316,Forest,NULL,Water,Water,Water,NULL,Water
3317,Forest,NULL,Water,Water,Water,NULL,Forest
3318,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL
3319,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
3320,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Cropland
3321,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
3322,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland
3323,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up
3324,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water
3325,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest
3326,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
3327,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Cropland
3328,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland
3329,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland
3330,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water
3331,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
3332,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland
3333,Forest,NULL,Forest,Water,Non_Wetland,NULL,Cropland
3334,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland
3335,Forest,NULL,Forest,Water,Non_Wetland,NULL,Bareland
3336,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water
3337,Forest,NULL,Forest,Water,Non_Wetland,NULL,Forest
3338,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland
3339,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Cropland
3340,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland
3341,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Water
3342,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest
3343,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Cropland
3344,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Wetland
3345,Forest,Cropland,NULL,Water,Non_Wetland,NULL,Cropland
3346,Forest,Cropland,NULL,Water,Non_Wetland,NULL,Water
3347,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
3348,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Cropland
3349,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland
3350,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland
3351,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up
3352,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water
3353,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest
3354,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
3355,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Cropland
3356,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
3357,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water
3358,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
3359,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland
3360,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Cropland
3361,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Wetland
3362,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Water
3363,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
3364,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Cropland
3365,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland
3366,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest
3367,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
3368,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Cropland
3369,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
3370,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Cropland
3371,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland
3372,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland
3373,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up
3374,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water
3375,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest
3376,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
3377,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Cropland
3378,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland
3379,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water
3380,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Forest
3381,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland
3382,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Cropland
3383,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland
3384,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Water
3385,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Forest
3386,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL
3387,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland
3388,Forest,Cropland,Wetland,NULL,Wetland,NULL,Cropland
3389,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland
3390,Forest,Cropland,Wetland,NULL,Wetland,NULL,Water
3391,Forest,Cropland,Wetland,NULL,Wetland,NULL,Forest
3392,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland
3393,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland
3394,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water
3395,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Forest
3396,Forest,Cropland,Wetland,Water,Wetland,NULL,Grassland
3397,Forest,Cropland,Wetland,Water,Wetland,NULL,Wetland
3398,Forest,Cropland,Wetland,Water,Wetland,NULL,Water
3399,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland
3400,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland
3401,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Forest
3402,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland
3403,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Cropland
3404,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland
3405,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up
3406,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest
3407,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Grassland
3408,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Cropland
3409,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Wetland
3410,Forest,Cropland,Built-up,Water,Non_Wetland,NULL,Cropland
3411,Forest,Cropland,Water,NULL,Water,NULL,Grassland
3412,Forest,Cropland,Water,NULL,Water,NULL,Cropland
3413,Forest,Cropland,Water,NULL,Water,NULL,Wetland
3414,Forest,Cropland,Water,NULL,Water,NULL,Water
3415,Forest,Cropland,Water,NULL,Water,NULL,Forest
3416,Forest,Cropland,Water,Non_Water,Water,NULL,Cropland
3417,Forest,Cropland,Water,Non_Water,Water,NULL,Wetland
3418,Forest,Cropland,Water,Non_Water,Water,NULL,Water
3419,Forest,Cropland,Water,Water,Water,NULL,Wetland
3420,Forest,Cropland,Water,Water,Water,NULL,Water
3421,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
3422,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Cropland
3423,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland
3424,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Water
3425,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
3426,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland
3427,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Cropland
3428,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland
3429,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest
3430,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Grassland
3431,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Cropland
3432,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Wetland
3433,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Water
3434,Forest,Cropland,Forest,Water,Non_Wetland,NULL,Forest
3435,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland
3436,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Water
3437,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Forest
3438,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland
3439,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland
3440,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,Forest
3441,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
3442,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
3443,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland
3444,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water
3445,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
3446,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
3447,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
3448,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water
3449,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
3450,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
3451,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland
3452,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
3453,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest
3454,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
3455,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
3456,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland
3457,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland
3458,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Water
3459,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
3460,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
3461,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Wetland
3462,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water
3463,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest
3464,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Water
3465,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Forest
3466,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland
3467,Forest,Wetland,Wetland,NULL,Wetland,NULL,Cropland
3468,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland
3469,Forest,Wetland,Wetland,NULL,Wetland,NULL,Bareland
3470,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water
3471,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest
3472,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
3473,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
3474,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water
3475,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
3476,Forest,Wetland,Wetland,Water,Wetland,NULL,Grassland
3477,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland
3478,Forest,Wetland,Wetland,Water,Wetland,NULL,Water
3479,Forest,Wetland,Wetland,Water,Wetland,NULL,Forest
3480,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Wetland
3481,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Forest
3482,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,Grassland
3483,Forest,Wetland,Water,NULL,Water,NULL,Grassland
3484,Forest,Wetland,Water,NULL,Water,NULL,Wetland
3485,Forest,Wetland,Water,NULL,Water,NULL,Water
3486,Forest,Wetland,Water,NULL,Water,NULL,Forest
3487,Forest,Wetland,Water,Non_Water,Water,NULL,Grassland
3488,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland
3489,Forest,Wetland,Water,Non_Water,Water,NULL,Water
3490,Forest,Wetland,Water,Non_Water,Water,NULL,Forest
3491,Forest,Wetland,Water,Water,Water,NULL,Grassland
3492,Forest,Wetland,Water,Water,Water,NULL,Wetland
3493,Forest,Wetland,Water,Water,Water,NULL,Bareland
3494,Forest,Wetland,Water,Water,Water,NULL,Water
3495,Forest,Wetland,Water,Water,Water,NULL,Forest
3496,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
3497,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Cropland
3498,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
3499,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland
3500,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water
3501,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
3502,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
3503,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland
3504,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water
3505,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
3506,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
3507,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
3508,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water
3509,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Forest
3510,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland
3511,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Wetland
3512,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland
3513,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Forest
3514,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,Forest
3515,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,Bareland
3516,Forest,Bareland,Grassland,Water,Non_Wetland,NULL,Wetland
3517,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Grassland
3518,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland
3519,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Forest
3520,Forest,Bareland,Wetland,Water,Wetland,NULL,Wetland
3521,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,Forest
3522,Forest,Bareland,Water,NULL,Water,NULL,Wetland
3523,Forest,Bareland,Water,NULL,Water,NULL,Water
3524,Forest,Bareland,Water,Water,Water,NULL,Wetland
3525,Forest,Bareland,Water,Water,Water,NULL,Water
3526,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Grassland
3527,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Forest
3528,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland
3529,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Cropland
3530,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland
3531,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland
3532,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest
3533,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Grassland
3534,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Water
3535,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
3536,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Cropland
3537,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland
3538,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland
3539,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up
3540,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water
3541,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
3542,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
3543,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Cropland
3544,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
3545,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
3546,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water
3547,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Forest
3548,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,Wetland
3549,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,Water
3550,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
3551,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Cropland
3552,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland
3553,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland
3554,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up
3555,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Water
3556,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
3557,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Grassland
3558,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Wetland
3559,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Water
3560,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Forest
3561,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
3562,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Cropland
3563,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland
3564,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland
3565,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up
3566,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Water
3567,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
3568,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland
3569,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Cropland
3570,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Wetland
3571,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Bareland
3572,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Water
3573,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Forest
3574,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,Grassland
3575,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,Forest
3576,Forest,Built-up,Wetland,NULL,NULL,NULL,Forest
3577,Forest,Built-up,Wetland,NULL,Wetland,NULL,Grassland
3578,Forest,Built-up,Wetland,NULL,Wetland,NULL,Cropland
3579,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland
3580,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water
3581,Forest,Built-up,Wetland,NULL,Wetland,NULL,Forest
3582,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Grassland
3583,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland
3584,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Water
3585,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Forest
3586,Forest,Built-up,Wetland,Water,Wetland,NULL,Grassland
3587,Forest,Built-up,Wetland,Water,Wetland,NULL,Wetland
3588,Forest,Built-up,Wetland,Water,Wetland,NULL,Water
3589,Forest,Built-up,Wetland,Water,Wetland,NULL,Forest
3590,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Grassland
3591,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Cropland
3592,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Wetland
3593,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Forest
3594,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,Grassland
3595,Forest,Built-up,Bareland,Non_Water,Non_Wetland,NULL,Wetland
3596,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
3597,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Cropland
3598,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland
3599,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland
3600,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up
3601,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Water
3602,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
3603,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Grassland
3604,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Wetland
3605,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up
3606,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Water
3607,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Forest
3608,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,Forest
3609,Forest,Built-up,Water,NULL,Water,NULL,Cropland
3610,Forest,Built-up,Water,NULL,Water,NULL,Wetland
3611,Forest,Built-up,Water,Non_Water,Water,NULL,Wetland
3612,Forest,Built-up,Water,Water,Water,NULL,Grassland
3613,Forest,Built-up,Water,Water,Water,NULL,Water
3614,Forest,Built-up,Water,Water,Water,NULL,Forest
3615,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
3616,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Cropland
3617,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland
3618,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland
3619,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up
3620,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Water
3621,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
3622,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Grassland
3623,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Cropland
3624,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Wetland
3625,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Bareland
3626,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Water
3627,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest
3628,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Grassland
3629,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Wetland
3630,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Water
3631,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Forest
3632,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water
3633,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest
3634,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland
3635,Forest,Water,NULL,Water,Non_Wetland,NULL,Grassland
3636,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
3637,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
3638,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
3639,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water
3640,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
3641,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
3642,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
3643,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
3644,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
3645,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
3646,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland
3647,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
3648,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water
3649,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Forest
3650,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest
3651,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water
3652,Forest,Water,Grassland,Water,Non_Wetland,NULL,Bareland
3653,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
